stop_id,stop_name,lat,lon,region,metro
28538,חוות זוהר המדבר,31.024234,34.752278,דרום,פריפריה
28586,מועצה אזורית רמת הנגב,31.004309,34.771393,דרום,פריפריה
26610,צומת ביר עסלוג',31.015172,34.763303,דרום,פריפריה
26630,מועצה אזורית רמת הנגב,31.00357,34.773273,דרום,פריפריה
26636,צומת משאבים,31.010557,34.780946,דרום,פריפריה
26707,צומת הנגב,31.067243,34.838615,דרום,באר שבע
26641,קיבוץ משאבי שדה,31.003904,34.787362,דרום,פריפריה
26642,צומת משאבי שדה,31.015471,34.786144,דרום,פריפריה
26640,צומת משאבי שדה,31.014795,34.785285,דרום,פריפריה
28549,מחנה אריאל שרון/כביש 40,31.058087,34.833974,דרום,באר שבע
38736,מחנה אריאל שרון,31.059331,34.839285,דרום,באר שבע
26899,צומת רמת בקע,31.100845,34.826801,דרום,באר שבע
26900,צומת מחנה נתן,31.221087,34.804745,דרום,באר שבע
26686,צומת נאות חובב,31.136598,34.805661,דרום,באר שבע
43528,צומת אוהלים (הנוקדים),31.191411,34.806071,דרום,באר שבע
43819,צומת לכיש למזרח,31.584783,34.83863,מרכז,פריפריה
35698,המסילה/שדרות הדקלים,31.135316,34.790877,דרום,באר שבע
26683,חברת חשמל,31.157024,34.805201,דרום,באר שבע
26680,צומת אוהלים (הנוקדים),31.191837,34.805377,דרום,באר שבע
28193,בית ספר אזורי,31.168275,34.805012,דרום,באר שבע
26670,צומת אוהלי קידר,31.209849,34.802078,דרום,באר שבע
26677,אזור תעשיה עמק שרה,31.227029,34.803684,דרום,באר שבע
25739,סינמה סיטי/שדרות דוד חכם,31.235981,34.800037,דרום,באר שבע
25777,הפועלים/הדגן,31.226693,34.806354,דרום,באר שבע
26673,צומת יצחק מצליח,31.23103,34.802674,דרום,באר שבע
26655,השוק העירוני/שדרות דוד חכם,31.238381,34.798341,דרום,באר שבע
26850,שדרות דוד חכם/בנימין בן אסא,31.237038,34.799026,דרום,באר שבע
50766,ת.מרכזית/עירוניים לצפון,31.24266,34.798036,דרום,באר שבע
50792,ת.מרכזית/עירוניים לדרום,31.242934,34.79776,דרום,באר שבע
50770,ת.מרכזית/עירוניים לצפון,31.24266,34.798036,דרום,באר שבע
25147,הזית,32.023136,34.834545,מרכז,תל אביב
25139,הזית/הרימון,32.020525,34.83748,מרכז,תל אביב
15676,ישיבת מאור יצחק,32.017986,34.839661,מרכז,תל אביב
22332,הרימון/מבוא הגפן,32.01621,34.84034,מרכז,תל אביב
25144,הרימון/כביש 412,32.01356,34.841646,מרכז,תל אביב
15772,הרימון/התאנה,32.00666,34.856201,מרכז,תל אביב
15837,צומת צפריה,32.014062,34.847567,מרכז,תל אביב
15894,הרימון/התמר,32.005419,34.854703,מרכז,תל אביב
15331,'חוני המעגל א,31.986545,34.882206,מרכז,תל אביב
25143,הגפן/דרך החיטה,32.002826,34.854321,מרכז,תל אביב
21634,בית ספר לבנות בית רבקה,31.994396,34.862601,מרכז,תל אביב
23250,התאנה/הזית,32.002798,34.85885,מרכז,תל אביב
25060,הגפן/הזית,32.001225,34.855491,מרכז,תל אביב
25048,התאנה/דרך החיטה,32.003872,34.857566,מרכז,תל אביב
15776,הרימון/התאנה,32.006553,34.856243,מרכז,תל אביב
25047,התאנה/התמר,32.005035,34.856186,מרכז,תל אביב
15905,ביה''כ עולי בבל/יוסף חיים,32.028056,34.866955,מרכז,תל אביב
23258,מסוף אור יהודה,32.021122,34.863511,מרכז,תל אביב
15619,העצמאות/ירושלים,32.027631,34.86191,מרכז,תל אביב
49741,העצמאות/משה דיין,32.026066,34.860549,מרכז,תל אביב
25122,היכל התרבות/שדרות אליהו סעדון,32.026011,34.857006,מרכז,תל אביב
25101,שדרות אליהו סעדון/סקלאר לו,32.025836,34.855244,מרכז,תל אביב
15532,שדרות בן פורת/הל''ה,32.026369,34.852905,מרכז,תל אביב
15528,בן פורת/ראשונים,32.028349,34.850753,מרכז,תל אביב
25110,בן פורת/נילי,32.029654,34.848012,מרכז,תל אביב
15842,יחזקאל קזז / מונטיפיורי,32.032664,34.846893,מרכז,תל אביב
15848,יחזקאל קזז/דרך לוד,32.035032,34.847285,מרכז,תל אביב
18488,שוק נוף הגליל,32.6935,35.305875,צפון,פריפריה
18480,החצב/יזרעאל,32.690511,35.312931,צפון,פריפריה
21099,בית ספר קשת/סביון,32.693199,35.311097,צפון,פריפריה
18418,חרוד/דרך אריאל שרון,32.693397,35.313412,צפון,פריפריה
21117,דרך אריאל שרון/מעלה יצחק,32.697455,35.314202,צפון,פריפריה
21103,יזרעאל/החצב,32.690181,35.312189,צפון,פריפריה
18474,האצטדיון,32.68973,35.309974,צפון,פריפריה
18473,האצטדיון,32.690929,35.310381,צפון,פריפריה
4650,תיבות דואר/החצב,32.691236,35.31488,צפון,פריפריה
18385,חרוד/החצב,32.693178,35.315486,צפון,פריפריה
4633,מרכז דדו/יזרעאל,32.692988,35.317798,צפון,פריפריה
21111,חרוד/דרך אריאל שרון,32.693574,35.313443,צפון,פריפריה
21083,שוק נוף הגליל,32.69353,35.306105,צפון,פריפריה
18413,דרך אריאל שרון/החצב,32.691136,35.310336,צפון,פריפריה
43147,קניון מבנה/שירות בין-עירוני,32.698322,35.311132,צפון,פריפריה
19391,בי''ס שרת/מעלה יצחק,32.699167,35.31647,צפון,פריפריה
4588,קניון מבנה/השושנים,32.698132,35.312586,צפון,פריפריה
5088,קניון מבנה/שירות עירוני,32.698558,35.312099,צפון,פריפריה
18383,החיטה/שדרות מעלה יצחק,32.697978,35.31498,צפון,פריפריה
21092,הציונות/החטיבות,32.698895,35.309957,צפון,פריפריה
4675,קרית הממשלה/דרך הציונות,32.702095,35.31075,צפון,פריפריה
4665,עיריית נוף הגליל/מנחם אריאב,32.701372,35.313013,צפון,פריפריה
4676,שוק נוף הגליל/הציונות,32.694975,35.30494,צפון,פריפריה
18532,קרית הממשלה/דרך הציונות,32.702104,35.311776,צפון,פריפריה
4815,מנחם אריאב/רימון,32.702769,35.315172,צפון,פריפריה
4507,עיריית נוף הגליל/מנחם אריאב,32.701492,35.312889,צפון,פריפריה
4163,מול הרים/מנחם אריאב,32.703957,35.317532,צפון,פריפריה
4647,מרכז קליטה/כרמל,32.704717,35.316901,צפון,פריפריה
18401,מנחם אריאב/הפסגות,32.705264,35.31874,צפון,פריפריה
21145,מרכז רסקו,32.708609,35.32478,צפון,פריפריה
4855,עצמון/מירון,32.707056,35.322064,צפון,פריפריה
4265,בית ספר ארבל,32.706464,35.321683,צפון,פריפריה
21135,מנחם אריאב/הצבר,32.705316,35.32173,צפון,פריפריה
4529,קופת חולים/חרמון,32.706881,35.318466,צפון,פריפריה
4963,בי''ס עצמון/מנחם אריאב,32.708044,35.328013,צפון,פריפריה
21126,מול הרים/מנחם אריאב,32.705034,35.318179,צפון,פריפריה
21151,בית גיל הזהב/גולן,32.709686,35.325135,צפון,פריפריה
21137,מנחם אריאב/הצבר,32.705422,35.321789,צפון,פריפריה
18428,מרכזה/בית עלמין שער ד',32.713947,35.337578,צפון,פריפריה
4671,אורט יגאל אלון/מעלה יצחק,32.708282,35.334618,צפון,פריפריה
4964,מנחם אריאב/קישון,32.707881,35.331832,צפון,פריפריה
21210,צומת עין מאהל,32.723755,35.3438,צפון,פריפריה
18429,מרכז מסחרי/שדרות מעלה יצחק,32.716644,35.337651,צפון,פריפריה
