stop_id,stop_name,lat,lon,region,community_louvain,community_lp
38725,ת. רכבת יבנה מערב,31.8907,34.731191,מרכז,0,0
15582,שד. הסנהדרין/שד. ירושלים,31.887865,34.734514,מרכז,0,0
15746,שד. ירושלים/שד. הסנהדרין,31.887569,34.733548,מרכז,0,0
15725,בית ספר אורמת/נחל חריף,31.894514,34.734783,מרכז,0,0
15416,מחלף בית רבן למזרח,31.819528,34.730697,מרכז,1,1
15583,שד. הסנהדרין/הירדן,31.885345,34.738877,מרכז,0,2
16437,הירדן/הסנהדרין,31.886313,34.739528,מרכז,0,0
16086,זבוטינסקי/ החרוב,31.88142,34.739344,מרכז,0,2
15589,שד. הסנהדרין/שד. ז'בוטינסקי,31.882351,34.741413,מרכז,0,2
15736,האלון/האשל,31.881099,34.741085,מרכז,0,2
16085,שד. ז'בוטינסקי/התאנה,31.878711,34.737355,מרכז,0,3
16084,שדרות ז'בוטינסקי/אגוז,31.876841,34.735954,מרכז,0,3
16474,האגוז/שדרות ז'בוטינסקי,31.877922,34.735494,מרכז,0,3
15769,שדרות דואני/הערבה,31.874398,34.737366,מרכז,0,3
15586,שד. דואני/שד. ז'בוטינסקי,31.874907,34.734556,מרכז,0,4
15739,שד. דואני/סחלב,31.873071,34.739786,מרכז,0,5
15542,הדרור/שדרות דואני,31.87139,34.742241,מרכז,0,6
15753,שד. דואני/הדרור,31.870255,34.742603,מרכז,0,7
15543,הדרור/אבו חצירא,31.874171,34.743827,מרכז,0,8
16155,הדרור/דוכיפת,31.876914,34.74539,מרכז,0,8
15544,אבו חצירא/החבצלת,31.874171,34.74515,מרכז,0,8
15740,אהרון חג'ג'/הדרור,31.877638,34.746447,מרכז,0,8
16019,שדרות העצמאות/אהרון חג'ג',31.875752,34.74938,מרכז,0,9
16451,שבזי/היסמין,31.876059,34.747575,מרכז,0,8
16148,העצמאות/אבו חצירא,31.871982,34.748531,מרכז,0,10
15546,הנשיאים / העצמאות,31.872249,34.74937,מרכז,0,11
16020,העצמאות/דואני,31.869305,34.746559,מרכז,0,10
25364,שדרות העצמאות/שדרות דואני,31.868148,34.745696,מרכז,0,10
15741,עירייה/שד. דואני,31.869487,34.744526,מרכז,0,12
16021,העצמאות/אזור התעשייה,31.864158,34.743644,מרכז,0,10
16447,שדרות הראשונים/שדרות העצמאו,31.868267,34.746802,מרכז,0,13
15742,גיבורי החיל/עולי הגרדום,31.868694,34.742726,מרכז,0,12
33886,שדרות דואני/שבזי,31.870119,34.743226,מרכז,0,12
15744,המיסב/העמל,31.864023,34.742128,מרכז,0,14
15539,חטיבת גבעתי/גן סנהדרין,31.867885,34.741598,מרכז,0,14
35714,הנמל/גיבורי החיל,31.864745,34.74059,מרכז,0,15
35721,גיבורי החיל/הנמל,31.864034,34.740997,מרכז,0,16
15745,ת. רכבת יבנה מזרח,31.862017,34.744082,מרכז,0,17
16424,המיסב/העצמאות,31.864043,34.742254,מרכז,0,14
16022,ת. רכבת יבנה מזרח/העצמאות,31.86195,34.742601,מרכז,0,17
15538,ת. רכבת יבנה מזרח/העצמאות,31.862474,34.743141,מרכז,0,17
15598,יבנה/אזור תעשייה,31.867076,34.745408,מרכז,0,17
37310,דימונה,31.068597,35.01171,דרום,-1,-1
37314,באר שבע צפון,31.262089,34.809287,דרום,-1,-1
37312,באר שבע מרכז,31.242886,34.798546,דרום,-1,-1
39260,אופקים,31.322628,34.634078,דרום,-1,-1
37308,להבים רהט,31.369907,34.79804,דרום,-1,-1
37316,קרית גת,31.603526,34.777955,מרכז,-1,-1
37324,אשקלון,31.676856,34.604447,מרכז,-1,-1
37290,שדרות,31.515877,34.586059,דרום,-1,-1
37326,אשדוד עד הלום,31.774061,34.666059,מרכז,-1,-1
38643,נתיבות,31.410871,34.571423,דרום,-1,-1
37328,יבנה מזרח,31.861702,34.744295,מרכז,-1,-1
37300,יבנה מערב,31.891676,34.731526,מרכז,-1,-1
37332,רחובות,31.908691,34.806351,מרכז,-1,-1
37330,באר יעקב,31.932781,34.828591,מרכז,-1,-1
37338,לוד,31.947694,34.879159,מרכז,-1,-1
37340,כפר חבד,31.993188,34.85303,מרכז,-1,-1
37298,ראשונים,31.948927,34.802622,מרכז,-1,-1
37334,לוד גני אביב,31.966977,34.87879,מרכז,-1,-1
37336,רמלה,31.928809,34.877304,מרכז,-1,-1
37292,תל אביב ההגנה,32.053978,34.784839,מרכז,-1,-1
37350,השלום,32.073346,34.793256,מרכז,-1,-1
37306,נתב''ג,32.00036,34.870481,מרכז,-1,-1
37346,חולון וולפסון,32.035462,34.759782,מרכז,-1,-1
37348,צומת חולון,32.037036,34.776461,מרכז,-1,-1
37294,רשל''צ משה דיין,31.987987,34.757392,מרכז,-1,-1
37358,תל אביב מרכז,32.083715,34.798247,מרכז,-1,-1
37360,תא אוניברסיטה,32.103516,34.804499,מרכז,-1,-1
37362,הרצליה,32.163558,34.817406,מרכז,-1,-1
37356,בני ברק,32.102938,34.830131,מרכז,-1,-1
37372,בנימינה,32.514386,34.949573,צפון,-1,-1
37364,בית יהושע,32.262346,34.860112,מרכז,-1,-1
37366,נתניה,32.319915,34.869257,מרכז,-1,-1
37376,חוף הכרמל,32.7936,34.957404,צפון,-1,-1
37368,חדרה מערב,32.438199,34.899321,מרכז,-1,-1
42417,רעננה מערב,32.180006,34.850737,מרכז,-1,-1
40640,נתניה קריית ספיר,32.278832,34.865175,מרכז,-1,-1
37370,קיסריה פרדס חנה,32.485187,34.954099,מרכז,-1,-1
37374,עתלית,32.692924,34.940314,צפון,-1,-1
37396,פאתי מודיעין,31.893133,34.960682,ירושלים,-1,-1
42286,ירושלים/יצחק נבון,31.788062,35.202545,ירושלים,-1,-1
37394,מודיעין מרכז,31.901238,35.005712,מרכז,-1,-1
37322,בית שמש,31.757821,34.989515,ירושלים,-1,-1
42418,מזכרת בתיה,31.841507,34.855948,מרכז,-1,-1
37380,חיפה מרכז,32.822306,34.997177,צפון,-1,-1
37378,בת גלים,32.830498,34.981888,צפון,-1,-1
41293,קרית מוצקין,32.833133,35.07003,צפון,-1,-1
37388,מרכזית המפרץ/קו החוף,32.793921,35.037079,צפון,-1,-1
42507,מרכזית המפרץ,32.792942,35.032964,צפון,-1,-1
40584,כפר יהושע,32.681069,35.124624,צפון,-1,-1
40581,כפר ברוך,32.647554,35.207967,צפון,-1,-1
37384,עכו,32.928339,35.082984,צפון,-1,-1
41291,אחיהוד,32.91159,35.174068,צפון,-1,-1
37392,קרית חיים,32.824918,35.06429,צפון,-1,-1
37386,חוצות מפרץ,32.809527,35.054514,צפון,-1,-1
37382,נהריה,33.005075,35.09871,צפון,-1,-1
42419,קרית מלאכי,31.747335,34.822479,מרכז,-1,-1
37354,קרית אריה,32.106273,34.863205,מרכז,-1,-1
37352,סגולה,32.111918,34.901335,מרכז,-1,-1
37302,ראש העין צפון,32.120865,34.934527,מרכז,-1,-1
37304,כפר סבא,32.167369,34.917428,מרכז,-1,-1
37296,הוד השרון,32.170213,34.901609,מרכז,-1,-1
42416,רעננה דרום,32.172568,34.886294,מרכז,-1,-1
37344,בת ים אלי כהן - יוספטל,32.014588,34.762082,מרכז,-1,-1
37342,בת ים קוממיות,32.000989,34.759437,מרכז,-1,-1
41292,כרמיאל,32.924764,35.294801,צפון,-1,-1
40582,עפולה,32.622003,35.294721,צפון,-1,-1
40583,בית שאן,32.514683,35.488106,צפון,-1,-1
43852,מסוף הר הצופים/בנימין מזר,31.790074,35.246115,ירושלים,2,18
43853,בית ספר לחינוך/בנימין מזר,31.790804,35.244605,ירושלים,2,19
43849,האוניברסיטה העברית הר הצופים/מרטין בובר,31.794619,35.242026,ירושלים,2,19
9501,האוניברסיטה העברית/שד' צ'רצ'יל,31.796261,35.241777,ירושלים,2,20
10517,שיירת הר הצופים/מעונות רזניק,31.794542,35.238997,ירושלים,2,21
9502,הדסה הר הצופים/שד' צ'רצ'יל,31.797719,35.239817,ירושלים,2,20
9681,שדרות האוניברסיטה העברית/קציר,31.797179,35.235092,ירושלים,2,22
43242,חיים יסקי/ צ'רצ'יל,31.798808,35.238384,ירושלים,2,20
8857,קציר/שד' צ'רצ'יל,31.797613,35.236896,ירושלים,2,19
48360,ההגנה/לוחמי הגטאות,31.801604,35.238427,ירושלים,2,20
37734,לוחמי הגטאות/בר כוכבא,31.800798,35.240211,ירושלים,3,23
9492,מרכז מסחרי/ההגנה,31.802717,35.238147,ירושלים,2,20
10703,ההגנה/אצ''ל,31.803953,35.236591,ירושלים,2,22
34266,תחנת רכבת קלה גבעת המבתר,31.805614,35.234086,ירושלים,2,22
11691,ששת הימים,31.804272,35.229801,ירושלים,2,22
10781,ת. רק''ל גבעת המבתר/דרך שועפאט,31.805693,35.234709,ירושלים,4,24
10193,תחנת רקל''ה גבעת המבתר/'יגאל ידין,31.806441,35.233698,ירושלים,5,25
11742,שדרות חיים ברלב/שרגאי,31.797236,35.230183,ירושלים,6,22
11445,צומת הגבעה הצרפתית/ההגנה,31.804606,35.235736,ירושלים,5,25
11593,שמעון סוויסה/חצב,31.799189,35.16584,ירושלים,7,25
9497,ששת הימים/פארן,31.801947,35.229492,ירושלים,2,22
9644,שד' אשכול/ששת הימים,31.800305,35.229602,ירושלים,2,22
9608,מרכז מסחרי/פארן,31.801195,35.227021,ירושלים,2,26
9645,שדרות לוי אשכול/קרל נטר,31.800174,35.226734,ירושלים,2,22
9487,שדרות לוי אשכול/משמר הגבול,31.798999,35.223947,ירושלים,2,26
8961,בר אילן/שמואל הנביא,31.794822,35.217969,ירושלים,2,22
11455,מעבר המיתלה/פארן,31.800714,35.224174,ירושלים,2,27
9484,חטיבת הראל/ארץ חפץ,31.797387,35.222449,ירושלים,2,26
9483,ארץ חפץ/חטיבת הראל,31.796298,35.222988,ירושלים,2,26
8962,בר אילן/חכם שמואל ברוכים,31.794075,35.216208,ירושלים,2,22
10721,ירמיהו/מנחת יצחק,31.792289,35.211015,ירושלים,2,28
10020,מנחת יצחק/בית יעקב,31.793201,35.210074,ירושלים,4,29
10720,ירמיהו/אלקנה,31.792942,35.213441,ירושלים,2,22
10683,עלי הכהן/בר אילן,31.794876,35.214799,ירושלים,2,30
11770,צפניה/נחמיה,31.791653,35.216131,ירושלים,2,31
10722,שמגר/תורה מציון,31.791604,35.208544,ירושלים,4,28
9445,ירמיהו/שמגר,31.792377,35.207749,ירושלים,4,32
11574,ת. מרכזית ירושלים/יפו,31.788746,35.203674,ירושלים,4,28
8703,גבעת שאול/כתב סופר,31.791222,35.195972,ירושלים,4,33
9697,מלכי ישראל/תחכמוני,31.789941,35.213136,ירושלים,4,34
10446,צומת גבעת מרדכי/בייט,31.767336,35.193158,ירושלים,29,25
10747,שמגר/ירמיהו,31.793164,35.208542,ירושלים,4,35
9181,בנייני האומה/הנשיא השישי,31.78634,35.203701,ירושלים,4,28
8619,מלכי ישראל/הטורים,31.790758,35.209791,ירושלים,4,36
10789,ת. מרכזית ירושלים/יפו,31.788746,35.20243,ירושלים,4,33
10776,שדרות שז''ר/בנייני האומה,31.787569,35.203469,ירושלים,4,34
41133,מחלף חמד,31.801002,35.12454,ירושלים,4,25
9048,בן גוריון/שערי ירושלים,31.791535,35.196465,ירושלים,4,25
9553,גשר המיתרים/שד' הרצל,31.787322,35.199369,ירושלים,4,33
8667,המ''ג/ירמיהו,31.790711,35.200059,ירושלים,4,33
10321,קרית הממשלה/לורך,31.783663,35.199886,ירושלים,4,33
50399,מרכז תחבורתי הארזים/הורדה,31.808276,35.204391,ירושלים,2,37
10281,שדרות יצחק רבין/נתנאל לורך,31.783688,35.200707,ירושלים,4,33
11630,הרב צבי יהודה/שדרות הרצל,31.787092,35.198312,ירושלים,4,38
8468,מחלף בית חורון,31.874438,35.130145,ירושלים,2,25
9356,ימין אבות,31.787703,35.194356,ירושלים,4,33
10792,שדרות גולדה מאיר/יצחק מירסקי,31.822289,35.189471,ירושלים,2,33
11459,איש שלום/פרבשטיין,31.783646,35.190675,ירושלים,29,39
8750,אצטדיון טדי/א''ס ביתר,31.751345,35.188474,ירושלים,29,40
8728,הפסגה/שד' הרצל,31.770974,35.182288,ירושלים,29,39
48482,שדרות הרצל/וולפסון,31.783566,35.195376,ירושלים,29,33
10179,א''ס ביתר/א''ס הפועל,31.753685,35.190046,ירושלים,29,41
51199,דרך האר''י/המגיד ממעזריטש,31.703488,35.126299,ירושלים,9,42
7381,מעזריטש/שדרות דרך האר''י,31.70371,35.125227,ירושלים,9,43
11844,הג'וינט/דרך בלפור,31.779911,35.198681,ירושלים,4,44
10774,וולפסון/קפלן,31.780887,35.198588,ירושלים,4,45
11843,אזור המלונות/וולפסון,31.782843,35.19529,ירושלים,4,39
10769,מסוף הכניסה קמפוס ספרא/דרך בלפור,31.779431,35.197889,ירושלים,4,44
9674,קמפוס ספרא/מסוף הכניסה לאוניברסיטה,31.77864,35.197596,ירושלים,4,44
10630,תיכון האקדמיה למוסיקה,31.776872,35.195244,ירושלים,4,44
48638,קמפוס ספרא/המכון למדעי החיים,31.772471,35.196052,ירושלים,4,46
43607,קמפוס ספרא/מעונות צוויג,31.76964,35.197968,ירושלים,4,47
38680,בצלאל בזק/גרשון שקד,31.765814,35.197646,ירושלים,6,46
9709,קמפוס ספרא/מסוף כפר ההייטק,31.767804,35.197968,ירושלים,4,47
9710,קמפוס ספרא/מעונות ליברמן,31.768326,35.197228,ירושלים,4,48
13484,מסוף כרמלית,32.066804,34.765902,מרכז,10,49
13481,יצחק אלחנן/הכרמל,32.065425,34.765682,מרכז,10,49
13478,גן צ'רלס קלור/פרופ' קויפמן,32.065708,34.762584,מרכז,10,49
14508,המרד/פינס,32.06448,34.764104,מרכז,10,49
13089,מגדל שלום/אחד העם,32.063639,34.770359,מרכז,10,49
13333,דרך ז'בוטינסקי/קריניצי,32.090278,34.820649,מרכז,11,49
13207,ת.רק''ל בן גוריון/דרך ז'בוטינסקי,32.090946,34.82339,מרכז,11,49
13223,ת. רק''ל אלנבי/רוטשילד,32.064045,34.775308,מרכז,10,50
13290,מכון מור/דרך זאב ז'בוטינסקי,32.091435,34.825758,מרכז,11,49
50499,נחלת בנימין/לילנבלום,32.062088,34.77212,מרכז,10,51
49925,יוחנן הסנדלר/בלפור,32.068074,34.77309,מרכז,10,52
13055,שד' רוטשילד/אלנבי,32.063554,34.773702,מרכז,10,50
49936,דרך מנחם בגין/אלנבי,32.060498,34.775367,מרכז,10,51
13122,דרך מנחם בגין/הגליל,32.061823,34.777831,מרכז,10,51
13509,שוק לוינסקי/העלייה,32.059065,34.773499,מרכז,10,53
47429,הגליל/השרון,32.061029,34.778487,מרכז,10,51
13167,סלומון/הרכבת,32.061639,34.780191,מרכז,10,54
48437,הגדוד העברי/שדרות הר ציון,32.058879,34.778131,מרכז,10,51
13019,הרכבת/בני ברק,32.060522,34.781999,מרכז,10,55
13357,ת. מרכזית תל אביב/לוינסקי,32.05693,34.779058,מרכז,10,56
13602,ת.רכבת ההגנה,32.054782,34.783919,מרכז,10,57
13109,הגדוד העברי/שד' הר ציון,32.058694,34.778725,מרכז,10,54
42863,ת.מרכזית תל אביב/דרך שלמה,32.054262,34.778747,מרכז,10,55
13606,דרך ההגנה/המעפילים,32.054146,34.787909,מרכז,10,57
21589,מחלף מסובים,32.038296,34.831105,מרכז,11,57
13609,שוק התקווה/דרך ההגנה,32.053996,34.789975,מרכז,10,58
13608,שוק התקווה/אצ''ל,32.052962,34.791348,מרכז,10,59
13063,יגאל אלון/ההגנה,32.054622,34.791709,מרכז,10,60
12991,גן התקווה/דרך ההגנה,32.053625,34.794493,מרכז,10,58
13616,אצ''ל/חנוך,32.050613,34.791725,מרכז,10,61
13614,אצ''ל/לח''י,32.048019,34.793353,מרכז,10,61
13619,שכונת הארגזים/לח''י,32.047282,34.796587,מרכז,10,62
13605,לח''י/דרך קיבוץ גלויות,32.047452,34.790689,מרכז,10,63
13267,דרך משה דיין/דרך בר לב,32.047976,34.799321,מרכז,10,64
13138,דרך בר לב/דרך משה דיין,32.046689,34.799899,מרכז,10,65
51966,הרב יעקב טראב/ישעיהו ליבוביץ,32.0444,34.797846,מרכז,10,63
13624,קרייתי/דרך משה דיין,32.050299,34.797943,מרכז,10,66
12978,דרך משה דיין/ההגנה,32.051417,34.8,מרכז,10,64
13621,גבעתי/קרייתי,32.051111,34.796175,מרכז,10,66
13626,גבעתי/ההגנה,32.052854,34.796303,מרכז,10,64
14345,דרך ההגנה/גבעתי,32.053486,34.796774,מרכז,10,64
13777,בית ברבור/דרך ההגנה,32.053361,34.802179,מרכז,10,64
12915,דרך משה דיין/ההגנה,32.052456,34.799862,מרכז,10,64
13773,דרך משה דיין/צבי נשרי,32.054703,34.800345,מרכז,12,64
13784,הרב אלנקווה/אסא קדמוני,32.05355,34.804585,מרכז,10,67
13780,אסא קדמוני/הרב יוסף צוברי,32.050996,34.805222,מרכז,10,67
44255,ביה''ס בעש''ט/מח''ל,32.049042,34.806271,מרכז,10,68
13782,ביה''ס בעש''ט/צביה לובטקין,32.048677,34.807263,מרכז,10,68
13794,מח''ל/שד' ששת הימים,32.049149,34.810483,מרכז,10,68
13767,צביה לובטקין/צוקרמן,32.046108,34.806428,מרכז,10,68
12985,דרך בר לב/שד' ששת הימים,32.045144,34.808098,מרכז,10,69
13770,שד' ששת הימים/דרך בר לב,32.045794,34.809878,מרכז,10,69
13044,פארק אריאל שרון/דרך לוד,32.043154,34.818081,מרכז,10,70
12905,דרך הטייסים/דרך חיים בר לב,32.045478,34.813616,מרכז,12,71
13793,שד' ששת הימים/תקוע,32.047742,34.810171,מרכז,10,69
13796,מעפילי אגוז/מח''ל,32.050829,34.811691,מרכז,12,72
13800,מח''ל/מעפילי אגוז,32.049377,34.812225,מרכז,10,71
13797,ביה''ס תל חי/מעפילי אגוז,32.053866,34.809811,מרכז,12,70
12929,דרך הטייסים/עודד,32.054438,34.810845,מרכז,12,70
13801,כיכר הרב פרדס/שלם,32.049604,34.814432,מרכז,12,73
13112,מסוף הטייסים,32.048689,34.813804,מרכז,10,70
13795,מח''ל/מעפילי אגוז,32.049461,34.811458,מרכז,12,70
13846,עזריאל/גבעתי,32.050482,34.817367,מרכז,12,73
13844,אצטדיון וינטר,32.0476,34.816389,מרכז,12,73
13850,יהדות פילדלפיה/עזריאל,32.051771,34.819522,מרכז,12,73
13851,שלום עליכם/סן מרטין,32.052509,34.820763,מרכז,12,74
13853,כפר המכביה/ברנשטיין,32.053915,34.824428,מרכז,12,75
13852,רזיאל/אלוף דוד,32.054099,34.823116,מרכז,12,74
13861,רזיאל/זכריה,32.056,34.822659,מרכז,12,74
13864,ברנשטיין/אלוף שדה,32.056456,34.827039,מרכז,12,76
12837,אלוף שדה/הירדן,32.058355,34.828604,מרכז,12,57
13001,הירדן/ אלוף שדה,32.059308,34.828287,מרכז,12,76
25093,דרך שיבא/שדרות הארזים,32.051687,34.83841,מרכז,12,57
48265,מסוף אלוף שדה,32.054928,34.833997,מרכז,12,57
48293,מסוף אלוף שדה,32.054928,34.833997,מרכז,12,57
48266,מסוף אלוף שדה,32.054928,34.833997,מרכז,12,57
48272,מסוף אלוף שדה,32.054928,34.833997,מרכז,12,57
48294,מסוף אלוף שדה,32.054928,34.833997,מרכז,12,57
16489,אוניברסיטת בר אילן/שדרות אהרון קציר,32.063662,34.845405,מרכז,12,57
15351,עמק האלה/דרך שיבא,32.050546,34.843001,מרכז,12,57
25119,בית החולים תל השומר/ילדים,32.047935,34.8426,מרכז,12,57
15643,ביה''ח תל השומר/מיון,32.045836,34.841248,מרכז,12,57
24199,עמק האלה/שד' אהרון קציר,32.052359,34.848083,מרכז,12,57
15877,גילדסגיים/שד' אהרון קציר,32.052848,34.848901,מרכז,12,57
15878,בי''ח שיב''א/שדרות אהרון קציר,32.051129,34.849018,מרכז,12,57
15909,שד' אהרון קציר/מנדס,32.055328,34.847254,מרכז,12,57
15526,ביה''ח תל השומר/שיקום ,32.048698,34.84915,מרכז,12,77
24200,מנדס/שד' אהרון קציר,32.053695,34.846952,מרכז,12,78
25092,אוניברסיטת בר אילן,32.065377,34.845842,מרכז,12,57
48904,מסוף יגור,32.748366,35.070008,צפון,60,79
48889,קאנטרי קלאב ספייס,32.759552,35.057982,צפון,60,79
1314,נשר אצטדיון,32.765934,35.052748,צפון,60,79
48909,אצטדיון נשר,32.765786,35.052788,צפון,60,79
48902,נשר מרכז העיר,32.771132,35.04791,צפון,60,80
3900,דרך השלום/מרכז תל חנן,32.77027,35.047258,צפון,60,81
3934,דרך משה/השלום,32.768124,35.0503,צפון,60,79
3867,דרך השלום/פרץ,32.771827,35.04526,צפון,60,82
48900,עמק הכרמל,32.774524,35.043311,צפון,60,80
17329,היכל התרבות/דרך השלום,32.770048,35.047256,צפון,60,81
3901,דרך השלום/ברק,32.76934,35.048105,צפון,60,82
48886,אצטדיון נשר,32.765747,35.052687,צפון,60,82
17407,מגן דוד אדום/דרך השלום,32.767162,35.050817,צפון,60,83
2765,פרץ/הברוש,32.771799,35.044224,צפון,60,81
1819,בית ספר בית יהושוע,32.763375,35.051487,צפון,60,83
1817,העליה/הכלניות,32.759324,35.048293,צפון,60,84
1818,העליה/האילנות,32.760841,35.045948,צפון,60,85
1816,החלוצים/יפה נוף,32.762078,35.047117,צפון,60,86
3047,יפה נוף א,32.762826,35.046035,צפון,60,85
1822,החלוצים/האילנות,32.76309,35.047659,צפון,60,87
1823,קיבוץ גלויות/סימטת הבריכה,32.763507,35.048782,צפון,60,87
1821,קיבוץ גלויות/הרקפות,32.761487,35.048212,צפון,60,88
44242,הרקפות/קיבוץ גלויות,32.760078,35.047209,צפון,60,88
1824,הרקפות/הכלניות,32.759764,35.048666,צפון,60,84
1820,הכלניות/התשבי,32.764809,35.052245,צפון,60,84
3048,יפה נוף ב,32.763966,35.047314,צפון,60,85
17333,יפה נוף ג,32.764625,35.048334,צפון,60,89
3049,יפה נוף/המעפילים,32.764001,35.04935,צפון,60,89
17334,המגינים/הותיקים,32.764146,35.050721,צפון,60,90
3213,המגינים/דרך משה,32.766508,35.048979,צפון,60,90
1826,דרך משה/קרן היסוד,32.766901,35.048217,צפון,60,91
1827,קרן היסוד/דרך משה,32.767546,35.046152,צפון,60,91
17328,קרן היסוד/פרץ,32.768623,35.045204,צפון,60,92
3866,ששת הימים/פרץ,32.769392,35.044269,צפון,60,92
2847,ששת הימים/האורן,32.770258,35.042797,צפון,60,93
2844,גן ציבורי/האורן,32.771012,35.041002,צפון,60,94
3636,החצב/כליל החורש,32.769576,35.042642,צפון,60,93
2845,האורן,32.772642,35.040229,צפון,60,94
2846,האורן/הברוש,32.773636,35.039769,צפון,60,82
3046,תיכון מקיף/הברוש,32.773596,35.040529,צפון,60,95
3050,הברוש/פרץ,32.772311,35.042024,צפון,60,82
2894,הזית/צה''ל,32.772888,35.038359,צפון,60,96
2700,צה''ל/ציון,32.772392,35.035677,צפון,60,95
2849,צה''ל/האורן,32.773761,35.038171,צפון,60,97
3182,הזית/היסמין,32.771841,35.039429,צפון,60,98
3125,הורדים/חבצלת,32.771889,35.037244,צפון,60,99
2896,חבצלת/הורדים,32.772076,35.036855,צפון,60,100
3215,הזית/הנוריות,32.769119,35.041118,צפון,60,98
17353,הנוריות/הורדים,32.76885,35.03964,צפון,60,99
3119,החרוב/הלילך,32.765255,35.042247,צפון,60,101
3291,הזית/השזיף,32.769141,35.041277,צפון,60,102
17337,החרוב/השיטה,32.765354,35.039756,צפון,60,103
3170,החרוב/האלון,32.765873,35.038583,צפון,60,103
3220,האלון/השיקמה,32.767141,35.036704,צפון,60,103
43212,פארק קק''ל/החרוב,32.767973,35.033164,צפון,60,104
3221,האלון,32.769058,35.033944,צפון,60,105
3541,האלון/הדקל,32.770094,35.031514,צפון,60,105
3542,האלון/ההדס,32.770612,35.030216,צפון,60,106
17338,התמר/הסחלב,32.770586,35.031224,צפון,60,107
17485,התמר/האלון,32.770585,35.028034,צפון,60,106
3173,התמר,32.770032,35.032843,צפון,60,108
3174,התמר/השיטה,32.768619,35.036411,צפון,60,108
3121,השיטה/הנוריות,32.76986,35.035948,צפון,60,109
17335,השיטה/התמר,32.768,35.037374,צפון,60,103
3363,המרגנית,32.771379,35.033289,צפון,60,109
3122,הנוריות,32.769662,35.037124,צפון,60,99
3208,המרגנית/צה''ל,32.77306,35.030293,צפון,60,110
1283,טכניון/בית ספר להנדסאים,32.776017,35.027276,צפון,14,111
2890,חבצלת/צה''ל,32.772218,35.03276,צפון,60,112
2771,צה''ל/חבצלת,32.772851,35.032387,צפון,60,96
3201,מלל/קומוי,32.779816,35.013969,צפון,14,110
3935,טכניון/ביוטכנולוגיה ומזון,32.777223,35.028477,צפון,14,113
1285,טכניון/הנדסה כימית,32.778556,35.027195,צפון,14,113
3938,טכניון/הנדסה חקלאית,32.780193,35.02467,צפון,14,113
3884,טכניון/הנדסה אזרחית,32.779897,35.021166,צפון,14,113
3877,טכניון/בנין הספורט,32.77895,35.019648,צפון,14,110
3878,מל''ל/הצפירה,32.779283,35.015071,צפון,14,110
2083,טכניון/מעונות העמים,32.776736,35.020041,צפון,14,110
2079,דרך חנקין/בת חן,32.782348,35.00818,צפון,14,114
3984,יערי/בורוכוב,32.779304,35.013101,צפון,14,110
2086,פינסקר/דורי,32.782426,35.017153,צפון,14,115
2069,דרך בירם/אינטרנציונל,32.775098,35.009924,צפון,14,116
2067,בית ספר אליאנס/דרך בירם,32.773885,35.009755,צפון,14,117
2090,טרומפלדור/מרכז זיו,32.783433,35.01514,צפון,14,118
2084,חנקין/קומוי,32.782206,35.013178,צפון,14,119
2092,טרומפלדור/כיכר דוד,32.784852,35.017412,צפון,14,118
2103,ברל/מנדלי מוכר ספרים,32.786377,35.015738,צפון,14,118
2093,חניתה/טרומפלדור,32.786016,35.017577,צפון,14,118
3108,טרומפלדור/מימון,32.785926,35.019063,צפון,14,118
3791,חניתה/שמחה גולן,32.78734,35.016769,צפון,14,118
3372,מרכז הקונגרסים/פלימן,32.790444,34.965229,צפון,15,120
3507,שמחה גולן/רטנר,32.787913,35.014321,צפון,14,118
3322,החשמל/הגיבורים,32.799185,35.014569,צפון,14,118
2444,רופין/קניאל,32.799437,35.002022,צפון,14,118
38805,בית ספר בית יעקב/אבן גבירול,32.803776,35.007782,צפון,14,118
15233,מחלף נתניה,32.323729,34.867107,מרכז,10,121
2136,גאולה/רבי עקיבא,32.802606,35.000393,צפון,14,118
17488,גרנד קניון/שמחה גולן,32.789197,35.008062,צפון,14,118
43498,יוחנן רטנר/דרך שמחה גולן,32.789015,35.011632,צפון,14,122
2835,רופין/שמחה גולן,32.790837,35.0034,צפון,14,118
3870,ת. מרכזית המפרץ/הורדה,32.792214,35.034786,צפון,60,123
2836,גרנד קניון/רופין,32.789683,35.003258,צפון,14,119
36097,בית חולים איטלקי/המגינים,32.822102,34.989222,צפון,18,124
49615,דרך יגאל ידין,32.795226,35.036336,צפון,14,125
18881,מסעף פרוד,32.937349,35.428001,צפון,17,126
47855,ת. מרכזית המפרץ/מטרונית לקריות,32.793335,35.035189,צפון,18,127
2882,רכבל/העלייה השנייה,32.831159,34.970941,צפון,18,128
3381,העליה השניה/אלישע,32.831726,34.974277,צפון,18,129
17506,אלנבי,32.83068,34.968449,צפון,15,128
3382,העליה השניה/הקלעים,32.832089,34.975986,צפון,18,129
3895,העליה השניה/נהלל,32.832124,34.978783,צפון,18,130
2044,בית ספר עליה/העליה השניה,32.832021,34.981415,צפון,18,130
2868,בי''ח רמב''ם/העלייה השנייה,32.831654,34.984594,צפון,18,131
3611,חיל הים/העלייה השנייה,32.830821,34.985302,צפון,18,131
2410,תחנת רכבת חיפה מרכז השמונה,32.820918,34.99685,צפון,18,132
3812,צומת דולפין/שדרות רוטשילד,32.827198,34.983474,צפון,18,124
