from_stop,to_stop,trip_frequency
15395,15393,82
16563,24708,82
5436,5437,82
33941,24783,82
25123,15909,82
22034,23310,82
21327,23596,82
5440,5442,82
5442,5444,82
23337,1030,82
16616,15991,82
5437,5440,82
16801,50130,82
18234,18192,82
17947,6542,82
6542,6543,82
2037,2619,82
21356,21838,82
18561,18507,82
11940,26219,82
25554,25555,82
42020,7288,82
39712,35011,82
4970,4763,82
34279,20503,82
47857,18704,82
24648,25135,82
24045,24032,82
39179,41749,82
36243,41133,82
3295,34279,82
24639,22929,82
2841,2473,82
29049,12432,82
24015,24017,81
35781,35778,81
15679,21798,81
1734,3825,81
25137,15679,81
39044,22575,81
24403,37416,81
24428,24467,81
26707,26899,81
6009,19310,81
48453,48454,81
1932,1928,81
47017,325,81
202,47017,81
43605,202,81
36835,942,81
22771,47842,81
43606,43604,81
14284,29434,81
1152,4028,81
29050,29275,81
3096,35852,81
48454,47845,81
41289,12273,81
42706,35759,81
35759,35751,81
1210,2638,81
4168,6742,81
49981,13049,81
20321,50147,81
15880,15879,81
11022,8980,81
35814,35812,81
2100,3312,81
35771,50943,81
41652,27403,81
11017,11020,81
21349,21350,81
10979,11007,81
1031,23400,81
50238,43584,81
27385,42169,81
27417,27385,81
27403,27417,81
18041,20748,81
27570,27565,81
44459,13178,81
13119,44459,81
47940,8168,81
34727,47937,81
8163,34727,81
8162,8163,81
42696,8162,81
34996,42696,81
15348,15278,81
27230,27570,81
35805,35803,81
2097,2098,81
11477,9064,81
51125,49208,81
5266,5267,81
27591,12730,81
24173,23577,81
44700,303,81
3312,2097,81
11897,10226,81
21501,21797,81
34493,34491,81
34698,41135,81
8138,34866,81
8109,40779,81
21652,16800,81
12093,28817,81
1725,16937,81
9332,8750,81
22983,24774,81
325,44439,81
34714,34996,81
44810,44812,81
24121,24127,81
16688,16478,81
44814,44816,81
13295,12952,81
7556,7557,81
24149,34090,81
2322,2480,81
29647,42471,81
21528,21871,81
21377,21602,81
7547,7551,81
10400,48353,81
49366,50468,81
24063,24070,81
222,221,81
218,224,81
217,218,81
215,217,81
42470,43287,81
15499,23493,81
44812,44814,81
12116,26575,81
26563,26559,81
25864,21696,81
43287,42080,81
26573,26563,81
26575,26573,81
221,215,81
26587,26851,81
33941,24056,81
44072,41772,81
14834,38658,80
11284,38858,80
35808,35781,80
26222,26243,80
10320,9809,80
77,22345,80
11059,41170,80
11065,35072,80
42713,42720,80
26012,37420,80
43660,41491,80
22345,16805,80
16805,23891,80
42710,42713,80
21400,21401,80
16317,16418,80
15768,16084,80
35828,35808,80
5432,5435,80
14856,14838,80
5218,5219,80
42716,42710,80
24028,24024,80
33876,15279,80
21198,21188,80
5431,5432,80
5217,5218,80
7535,49887,80
35803,35801,80
35777,35775,80
35812,35828,80
4509,5026,80
51359,11851,80
35775,35805,80
26196,25928,80
9630,10499,80
17924,17925,80
48352,11060,80
43308,15639,80
21272,21166,80
18437,21272,80
26454,25656,80
21320,21322,80
48919,50385,80
13274,49731,80
8468,22062,80
17919,17924,80
18514,21123,80
42714,42716,80
22676,21989,80
21989,21990,80
21990,21980,80
21980,21981,80
21981,21982,80
21982,21986,80
1721,1722,80
23951,23952,80
23929,23951,80
24238,24244,80
9419,9417,80
9417,9696,80
16904,23107,80
24075,24072,80
25994,25995,80
51956,50062,80
42676,51956,80
42670,42676,80
23891,22347,80
42671,42674,80
42668,42671,80
11004,10591,80
8752,7381,80
10497,43854,80
10845,10844,80
18431,18470,80
16689,40533,80
24097,786,80
24100,24097,80
4577,19693,80
24102,24100,80
43272,43312,80
14837,16694,80
9604,9405,80
9696,9605,80
42674,42670,80
35778,35777,80
5096,5017,80
45014,44422,80
26184,25588,80
25590,26264,80
43021,38968,80
38968,43023,80
27605,27918,80
13765,13763,80
27376,27370,80
2679,43018,80
3367,35827,80
15419,15420,80
14039,14344,80
20843,7009,80
45014,41393,80
12975,14595,80
24001,23999,80
34450,34490,80
14596,34277,80
7570,7508,80
14170,51462,80
15856,15810,80
15870,15634,80
1607,36080,80
25882,25590,80
15221,14605,80
25251,16391,80
25229,25223,80
25223,25226,80
25226,16390,80
25404,23534,80
304,326,80
14045,14046,80
22929,22930,80
25995,25987,80
10716,37251,80
14171,14170,80
326,43606,80
40151,26915,80
24210,23257,80
26219,26223,80
3149,3120,80
16643,16640,80
10584,9565,80
48027,27301,80
10185,9551,80
27848,27847,80
5067,5023,80
7578,7632,80
21681,22340,80
5023,4581,80
42193,20737,80
4592,19690,80
4543,4592,80
22347,22470,80
4973,4543,80
4581,46348,80
1225,1220,80
17211,17210,79
44328,24228,79
522,42689,79
15607,15708,79
48332,48334,79
27402,35169,79
24722,23950,79
22806,16768,79
1704,1711,79
49084,48332,79
9431,9422,79
9422,9419,79
43023,43019,79
10201,10217,79
10954,11279,79
27412,27402,79
18679,21174,79
18258,5929,79
5929,19818,79
24408,24407,79
3532,2478,79
8187,34695,79
42313,24513,79
24507,48418,79
35036,8187,79
49517,42851,79
44258,11590,79
16768,16776,79
16776,16797,79
21061,21048,79
1334,1358,79
2217,35814,79
23255,1031,79
1861,1864,79
42840,17004,79
35457,35830,79
35169,41651,79
8752,51199,79
51430,26711,79
28656,27471,79
24056,23081,79
14419,14481,79
10929,10926,79
10217,10203,79
9646,9585,79
27384,27412,79
9585,9437,79
15348,15210,79
21859,22265,79
22266,21859,79
22267,22266,79
229,197,79
197,232,79
24859,742,79
232,234,79
42702,35784,79
4094,4095,79
13414,13406,79
13889,13891,79
33841,13414,79
37619,5520,79
14187,14190,79
11081,41495,79
1216,1219,79
12481,28315,79
14181,14187,79
12436,12481,79
15805,15873,79
26899,26686,79
35245,5601,79
16942,16943,79
8160,34714,79
42604,42605,79
22723,21683,79
9630,11838,79
3332,3333,79
11838,9628,79
9628,9629,79
9629,10274,79
28307,28294,79
42165,27384,79
3277,35815,79
51479,45020,79
12963,25092,79
23986,23993,79
14000,13960,79
3333,46987,79
42890,37631,79
8966,9627,79
16782,41017,79
355,339,79
41135,8446,79
8446,8395,79
29438,14269,79
34695,8414,79
27142,27167,79
339,357,79
22614,22806,79
233,229,79
34782,7564,79
15872,22928,79
23366,25254,79
8157,8160,79
8040,38149,79
19381,20265,79
8857,9681,79
13320,49715,79
41535,41536,79
41536,41534,79
41534,41533,79
11003,8983,79
9787,9785,79
41006,8157,79
35752,42705,78
40898,264,78
35830,2217,78
39046,14564,78
43345,50557,78
29679,14378,78
6895,19458,78
29476,13265,78
19799,19454,78
16078,16431,78
3694,3290,78
6998,20856,78
15747,15771,78
8325,8326,78
8326,34861,78
34861,8226,78
8226,35034,78
17142,50056,78
19549,20121,78
17425,35629,78
16606,16603,78
18530,43146,78
25122,25101,78
49741,25122,78
1885,1886,78
2433,2784,78
47879,5498,78
1688,1373,78
26185,26118,78
43948,43946,78
345,347,78
27118,25995,78
22932,22933,78
21715,16676,78
347,350,78
25372,22932,78
17669,17700,78
35748,35750,78
41458,41456,78
26559,25872,78
13409,13418,78
13418,13421,78
1081,1071,78
14367,14368,78
17653,6390,78
41810,43220,78
11275,10962,78
27294,27293,78
1862,3694,78
16941,1229,78
2358,2359,78
13929,13843,78
39174,40809,78
17624,6627,78
10179,10415,78
14142,29463,78
2432,2433,78
34465,43381,78
10416,42750,78
9973,9633,78
35034,35036,78
21499,21500,78
13742,39046,78
18368,4924,78
27258,27249,78
10716,9046,78
2784,2052,78
36996,36995,78
43146,38664,78
27415,25541,78
24248,24256,78
6390,17669,78
35750,35752,78
36988,36996,78
42705,42702,78
25101,15532,78
48423,24390,78
47960,47961,78
24257,24255,78
13930,13929,78
3426,3427,78
15528,25110,78
28638,48502,78
50341,3426,78
13422,33841,78
17636,17648,78
17668,4183,78
15845,16419,78
21080,21070,78
17621,17636,78
15532,15528,78
24258,24257,78
27367,47846,78
27905,27903,78
35629,35630,78
15416,16105,78
25111,25112,78
24259,24258,78
28697,25712,78
24255,24245,78
12084,12088,78
22820,23906,78
2523,2501,78
21213,17580,78
9891,10615,78
26332,26335,78
13933,13930,78
14860,14839,78
7531,8488,78
13589,13127,78
17648,17631,78
1098,38659,78
17631,17624,78
18444,18456,78
35630,35631,78
11562,9063,78
25110,15842,78
21167,18446,78
13205,13765,78
14838,14834,78
28694,28697,78
15580,15805,78
23608,15610,78
35046,41545,78
29369,29370,78
19388,18530,78
7557,35020,78
17506,1980,78
42858,14537,78
41460,41458,78
34217,25058,78
24256,24259,78
25112,15580,78
11439,34688,78
16061,16089,78
26909,26907,78
11185,11186,77
11183,11181,77
2663,17282,77
46303,47298,77
16760,16759,77
12992,12993,77
1303,17246,77
1315,1303,77
11176,11183,77
4045,41999,77
2374,6998,77
11186,11188,77
11337,11338,77
11181,11185,77
16948,16949,77
44271,44877,77
40739,40741,77
2758,2322,77
24870,15000,77
44269,44271,77
11334,11337,77
41999,41535,77
2001,2432,77
42588,16947,77
21317,21818,77
36512,8667,77
3039,35850,77
16947,16948,77
14188,14182,77
20553,5582,77
17246,1282,77
9689,9983,77
3069,3932,77
16417,16318,77
27371,27376,77
14577,14575,77
786,24057,77
18358,18359,77
44262,51184,77
12823,13204,77
17282,1456,77
35851,3039,77
51184,44269,77
43313,43273,77
28199,12771,77
4544,4974,77
37039,46476,77
47298,38684,77
10610,10618,77
14197,14188,77
1340,1348,77
10610,46303,77
15752,15739,77
13098,12969,77
22839,22614,77
22089,15271,77
17699,17683,77
49413,26597,77
3137,2916,77
3136,3137,77
2633,41946,77
17708,17699,77
17711,17708,77
2095,2096,77
2265,3136,77
25635,25647,77
1392,2265,77
2729,1392,77
39141,39140,77
49324,1141,77
1391,2729,77
17601,35461,77
16679,21537,77
29010,29011,77
29009,29010,77
35702,22074,77
1910,1930,77
18158,19361,77
19524,20267,77
20267,20713,77
14589,14024,77
21833,35702,77
3182,3215,77
25577,35403,77
48525,29009,77
866,871,77
21786,16413,77
7749,8733,77
48904,48889,77
41660,11028,77
17683,46578,77
35286,24767,77
1656,49324,77
17707,17711,77
39143,39141,77
41909,41911,77
35054,35022,77
35022,35026,77
23076,22062,77
5582,6067,77
41907,41909,77
47400,9000,77
41911,44476,77
8916,11394,77
21426,21427,77
44888,35683,77
44476,40421,77
35683,40739,77
13103,13319,77
10727,11715,77
4857,21013,77
27458,41907,77
35799,35748,77
17700,17707,77
2096,3311,77
35797,35799,77
3311,2099,77
2757,2758,77
8211,35054,77
35033,8211,77
13905,13910,77
15842,15848,76
24537,16650,76
41241,10715,76
17229,1467,76
7543,7545,76
15848,25138,76
22709,23902,76
7982,7952,76
13157,13901,76
13648,13058,76
28573,26757,76
16599,40810,76
40064,40060,76
13903,14014,76
20374,20408,76
39752,39751,76
1310,1311,76
8401,7982,76
10715,8818,76
28207,28208,76
25552,26500,76
1467,1438,76
48043,17505,76
7911,7806,76
12963,48275,76
1238,17211,76
18715,35314,76
17121,2753,76
4717,4805,76
51366,47253,76
15771,15768,76
7958,7945,76
7909,8321,76
43186,40163,76
1878,38116,76
38116,1883,76
5478,43948,76
1883,1884,76
19259,21300,76
8466,7909,76
24035,24784,76
1884,1885,76
44567,42694,76
16416,15813,76
25532,26498,76
4627,4943,76
26498,25552,76
41050,9006,76
26390,26333,76
15394,25069,76
24536,24537,76
13873,13180,76
24757,15887,76
15849,15850,76
23355,23255,76
44053,44054,76
390,395,76
2442,2002,76
9423,9428,76
23942,23962,76
48438,48640,76
24442,24482,76
28889,42886,76
2050,2441,76
2441,2442,76
13127,29488,76
8489,7647,76
3555,3485,76
7587,49841,76
388,390,76
383,388,76
17158,35646,76
35646,38801,76
43356,43355,76
25106,16169,76
35264,5552,76
34460,34461,76
13735,13734,76
13755,13735,76
13756,13755,76
24228,25106,76
39822,39824,76
48452,49754,76
4929,4926,76
51766,13940,76
34461,34464,76
17234,40547,76
8183,8105,76
15850,25111,76
16112,16110,76
27279,39358,76
16228,16184,76
25207,25208,76
26915,44761,76
13103,14549,76
25914,25915,76
9413,51366,76
21415,21944,76
25915,25916,76
23697,23707,76
42738,42737,76
48447,9498,76
42698,8297,76
8368,42698,76
44372,44371,76
25069,25074,76
34629,34623,76
51617,34493,76
16184,16185,76
25209,16112,76
16185,25237,76
20748,7001,76
7001,7000,76
16534,16573,76
17551,17565,76
7000,20617,76
20617,7002,76
27505,49241,76
17565,17578,76
3484,3555,76
17578,6618,76
35403,39619,76
42886,28888,76
3483,3484,76
50952,39529,76
50961,50952,76
39824,39826,76
13940,13756,76
51074,49943,76
47253,51362,76
10420,10176,76
51367,51359,76
332,14751,76
13232,12944,76
14832,14837,76
49841,43388,76
26838,26937,76
35813,3277,76
47934,47932,76
9064,47098,76
23976,23666,76
18563,21073,76
21160,21155,76
2619,2038,76
51362,51368,76
10490,11809,76
26937,28346,76
40163,43188,76
49943,49934,76
10503,9368,76
7554,35586,76
24046,24083,76
9684,9683,76
9683,51367,76
2679,1586,76
16691,14854,76
43053,16104,76
18516,44140,76
13483,13478,76
42864,43289,76
10949,11059,76
16591,16590,76
16590,16588,76
10131,48447,76
39826,39828,76
39620,35402,76
23739,785,76
17485,3539,76
10086,11878,76
44140,19386,76
51559,51556,76
1470,1471,76
21155,18516,76
47858,5048,75
14220,14222,75
13847,13848,75
39358,39642,75
8296,42697,75
14213,14220,75
4969,19467,75
18703,7197,75
13852,13847,75
12411,29018,75
21857,21404,75
12208,28181,75
25920,25921,75
27394,43774,75
27512,27499,75
4650,18385,75
42697,8302,75
25822,12207,75
4185,21282,75
24296,23267,75
28208,49689,75
35806,35807,75
35776,35779,75
13127,48083,75
14819,49205,75
12985,13044,75
15045,777,75
17433,3376,75
8184,8185,75
8185,35033,75
11742,8743,75
26181,26118,75
777,15115,75
26807,26808,75
24045,22668,75
50258,35291,75
34134,38692,75
21300,21242,75
49689,26696,75
24070,24137,75
24046,24063,75
35807,35776,75
35804,35806,75
13848,13849,75
35811,35813,75
17804,17747,75
14053,14051,75
12974,14124,75
14111,12974,75
17721,17684,75
4722,4969,75
16382,23277,75
15603,15529,75
23998,23997,75
23981,23911,75
27372,27394,75
10963,9031,75
15790,25138,75
24069,24064,75
35815,35456,75
35809,35810,75
35810,35811,75
26903,26807,75
17446,17433,75
27375,27372,75
2531,1984,75
28263,26786,75
4930,4927,75
11227,46725,75
10595,11812,75
35747,36835,75
1480,1365,75
29402,50491,75
12980,13803,75
13886,13888,75
2031,2032,75
2032,2033,75
2033,2034,75
4593,4544,75
17223,17224,75
15741,15742,75
13745,13742,75
12413,12414,75
42817,15003,75
23967,23960,75
23960,48249,75
23201,44685,75
44685,33970,75
27262,27258,75
23919,24087,75
27266,27262,75
27580,27266,75
27581,27580,75
50946,43612,75
34336,34632,75
15721,15498,75
10069,9990,75
28022,27108,75
4183,35462,75
10927,10955,75
17829,17668,75
21979,22677,75
21978,21979,75
24441,24430,75
21985,21978,75
21984,21985,75
12900,40775,75
21983,21984,75
1007,35746,75
35746,35744,75
20583,6886,75
12768,12082,75
23942,23955,75
21991,21983,75
34143,42037,75
42037,42036,75
23955,23959,75
23959,23968,75
27108,27422,75
20688,20269,75
27422,27138,75
47893,48898,75
40450,40537,75
27416,26052,75
19072,18567,75
748,741,75
22178,48727,75
48727,24500,75
23362,16382,75
13896,13157,75
4168,19524,75
43224,34782,75
40537,23299,74
43396,49161,74
8468,21588,74
24932,24928,74
26224,39628,74
28891,25502,74
10328,10627,74
25502,25514,74
35026,34715,74
38659,14832,74
34715,8325,74
17050,20504,74
344,345,74
1659,1660,74
29241,29066,74
14301,14302,74
43400,43398,74
2136,2137,74
1662,1659,74
5097,4862,74
1862,1859,74
43398,43396,74
5308,5309,74
265,636,74
51562,51563,74
14302,24235,74
17761,17805,74
41994,8390,74
41994,8388,74
7503,7647,74
26803,26904,74
38945,13060,74
22166,22167,74
7409,7454,74
14676,628,74
1176,1178,74
458,446,74
43940,24309,74
50568,5285,74
2444,2136,74
24235,14298,74
1441,1470,74
4193,19396,74
724,15228,74
1421,1441,74
1660,3995,74
35744,38704,74
12081,29241,74
23894,24466,74
2137,2133,74
40061,49088,74
3931,3007,74
9802,47311,74
10016,10617,74
23755,24666,74
23642,23092,74
28168,29199,74
5070,5071,74
16692,14876,74
48406,48409,74
51563,51551,74
51556,51562,74
13135,29419,74
28929,25748,74
14575,40450,74
28952,28929,74
9711,9884,74
48409,39142,74
41610,28952,74
25857,25858,74
35780,35809,74
16764,42893,74
18925,17994,74
49420,27352,74
12865,13748,74
16615,16522,74
16614,16615,74
27347,25840,74
13413,43290,74
13015,14287,74
36860,7901,74
39213,27276,74
50729,25709,74
28157,28168,74
8470,7559,74
601,506,74
20856,19845,74
14866,14873,74
21606,21376,74
13941,13944,74
48407,48406,74
13754,13941,74
13753,13754,74
13911,13904,74
18235,18264,74
29199,40424,74
18264,20968,74
14873,16692,74
26824,12346,74
47311,9875,74
48408,48407,74
3995,1661,74
43939,43940,74
22094,15823,74
43983,16416,74
22468,893,74
25238,25239,74
7953,7894,74
26010,26139,74
7952,7953,74
25239,16227,74
355,14676,74
20959,20967,74
600,353,74
20968,20959,74
48331,51124,74
27472,27340,74
15553,15554,74
17271,43001,74
39140,48408,74
44440,17989,74
48333,48331,74
43001,35407,74
12768,12081,74
41599,22182,74
892,22468,74
25654,25646,74
25237,25238,74
24765,23881,74
2179,3915,74
24175,823,74
26244,26215,74
8274,7766,74
18957,18958,74
38692,23861,74
15713,15677,74
50732,25709,74
808,892,74
40152,40136,74
44568,44567,74
34879,7895,74
7840,34879,74
48275,29350,74
44466,14508,74
7894,7840,74
1051,4134,74
7465,7370,74
25929,26155,74
39561,48525,74
34708,34917,74
43354,41720,74
29439,14273,74
49991,49983,74
15803,43983,74
39178,41812,74
12559,28286,74
46380,47051,74
17570,17538,74
47876,22899,74
7369,7448,74
41552,6285,74
6411,17570,74
11294,21588,74
49983,49993,74
20967,51231,74
44563,44564,74
10170,11811,74
14273,29438,74
2835,2444,74
13358,13259,73
3908,17158,73
6275,5757,73
24064,24062,73
41672,18103,73
23911,23931,73
8107,8108,73
35779,35780,73
25936,26177,73
26677,26673,73
15553,21971,73
3589,3331,73
15878,15877,73
44453,14099,73
15797,24088,73
13804,13169,73
35756,35772,73
35802,35804,73
610,44698,73
7642,7643,73
16601,16500,73
44698,25434,73
37272,6021,73
25126,21669,73
24132,21419,73
24538,48608,73
331,805,73
396,25438,73
26787,12247,73
7507,7510,73
14280,29466,73
27498,12674,73
27501,27498,73
47990,27200,73
17738,17761,73
330,331,73
41133,7604,73
11173,11177,73
14100,13126,73
24135,21870,73
12109,25697,73
43504,42443,73
27461,27356,73
24373,16496,73
27457,27461,73
40536,23319,73
51496,11999,73
24394,48423,73
11986,27656,73
11081,11120,73
14124,44452,73
50466,49377,73
4926,4518,73
44452,44453,73
8108,8146,73
8145,8441,73
12990,13730,73
39818,39821,73
13914,13970,73
21189,21172,73
21519,24069,73
24015,22776,73
23619,24039,73
14720,333,73
11978,11986,73
41889,14418,73
48629,43610,73
9786,47061,73
25550,15355,73
43610,50951,73
25597,25919,73
44243,17614,73
13001,13870,73
16500,24373,73
1732,3824,73
9768,11587,73
4177,5517,73
19429,19428,73
18559,18547,73
21172,19429,73
9033,9034,73
6763,6764,73
16964,1749,73
48835,44619,73
14029,13337,73
1128,1115,73
42463,38803,73
25854,25855,73
26834,26928,73
5494,6384,73
28189,28190,73
44627,48835,73
6478,17833,73
38803,35747,73
48536,44622,73
11622,8829,73
49925,49927,73
44859,44865,73
26927,26834,73
17652,17637,73
4664,19689,73
50064,39617,73
44868,43505,73
50130,50126,73
1749,2602,73
6713,38553,73
41568,41569,73
41569,6280,73
21599,21388,73
27529,43030,73
15178,15425,73
5755,5754,73
44619,48772,73
44592,48536,73
9053,8750,73
20224,21304,73
3832,50064,73
41567,41568,73
8787,9907,73
48772,44592,73
13477,13481,73
6000,19308,73
15632,15524,73
13026,13933,73
21285,18925,73
11821,10594,73
28159,28158,73
28563,26782,73
22742,50853,73
5495,5494,73
18568,6121,73
28217,28563,73
13122,14370,73
13748,13745,73
14068,14067,73
14067,51983,73
2362,19087,73
21243,5495,73
25368,51776,73
16482,16230,73
49161,9829,73
4587,4586,73
4584,4587,73
36798,51183,73
8832,41242,73
51183,9526,73
28973,28974,72
42555,25621,72
49327,24099,72
19083,37410,72
16110,16278,72
47448,47435,72
40885,48645,72
9940,11533,72
5453,5456,72
15378,15900,72
16345,25209,72
7610,41995,72
16796,23845,72
25621,26327,72
12543,29052,72
5278,5279,72
43438,46380,72
43441,43440,72
40063,40425,72
11533,9946,72
39490,39489,72
49993,21946,72
44472,44471,72
18268,7235,72
21946,22292,72
7416,34964,72
28898,25609,72
50609,13652,72
15994,16642,72
25609,28117,72
16507,16613,72
40060,40063,72
7235,18270,72
27107,28023,72
27139,27115,72
25528,44105,72
23555,23553,72
17569,6411,72
3970,3979,72
43437,43439,72
25590,25591,72
40742,10953,72
26381,28954,72
25522,28898,72
26123,26272,72
43441,43437,72
43440,46630,72
46630,43438,72
4130,4131,72
50736,26846,72
50609,13657,72
2661,2373,72
18177,21286,72
40420,40058,72
41919,40420,72
18790,18791,72
35461,4182,72
5065,4818,72
41918,41919,72
29635,13677,72
10304,11557,72
26234,28971,72
11810,10304,72
10302,11810,72
51122,10430,72
21986,22437,72
13332,13916,72
2465,2214,72
41934,20739,72
16164,24319,72
4942,4712,72
40135,42889,72
4845,4568,72
5016,4845,72
4663,5016,72
40842,4622,72
40841,40842,72
40840,40841,72
40871,4761,72
15907,39311,72
15551,15552,72
17224,35086,72
23320,48441,72
12929,13112,72
12980,12929,72
14588,14024,72
26009,26010,72
27128,25700,72
43381,34649,72
40425,28169,72
22545,23698,72
49563,25864,72
18926,21279,72
2214,2190,72
28954,40135,72
23596,47836,72
16147,25688,72
47836,22804,72
13982,13980,72
49986,44163,72
48850,11346,72
13987,14050,72
44163,49989,72
14050,14052,72
14044,14046,72
28471,26154,72
9804,8751,72
7564,7718,72
28972,28973,72
11811,10417,72
18592,7214,72
27358,11980,72
23559,23557,72
41845,40126,72
24060,15699,72
7651,7636,72
8192,51717,72
14875,16691,72
25938,42522,72
22265,24932,72
27443,27139,72
43439,46281,72
10135,10016,72
40126,42098,72
13980,13987,72
7363,38912,72
46281,47051,72
8389,41995,72
10177,10319,72
28974,25612,72
20409,5750,72
22181,21945,72
21945,49982,72
42246,42251,72
16137,16237,72
27178,47990,72
27185,27516,72
27195,27185,72
15527,15678,72
18560,18588,72
34992,38389,72
16522,16523,72
1955,2695,72
9553,51199,72
17833,17804,72
49982,49986,72
21821,15564,72
7597,34942,72
7375,7360,72
21812,24177,72
43629,50863,72
16426,16427,72
44227,41810,72
1729,1723,72
2373,2660,72
47873,16061,72
14298,14299,72
34965,7395,72
20645,20232,72
5728,5726,72
34477,51769,72
47411,10745,72
733,16519,72
28918,40122,72
27353,49392,72
18348,38689,72
16543,16573,72
27423,27107,72
20646,20645,72
8389,34971,72
18847,18848,72
11700,10065,72
25643,50636,72
9539,9748,72
1384,1359,72
20171,20288,72
11908,46941,72
16694,14875,72
1195,16950,72
34966,7481,72
38689,38686,72
28971,28972,72
1731,1729,72
20388,20644,72
20644,20389,72
47441,47448,72
46244,11476,72
20389,20646,72
10108,10107,72
23557,23555,72
46941,46244,72
17975,17930,72
16780,24216,71
7527,7566,71
6121,6139,71
20194,38358,71
36031,1615,71
20975,6220,71
39482,27589,71
51465,51439,71
20917,43054,71
6219,20975,71
44255,13794,71
24216,24219,71
44630,44152,71
13743,13746,71
4773,4771,71
25265,16345,71
39485,27602,71
18261,6218,71
40026,10515,71
35603,35604,71
4163,4647,71
6218,6219,71
50265,219,71
37804,24411,71
26821,28273,71
13274,11291,71
13727,13154,71
1126,1128,71
35604,41289,71
48001,4635,71
26828,28566,71
13708,13712,71
50187,29350,71
35958,26828,71
18527,18509,71
50556,39830,71
20641,6886,71
4028,1126,71
13746,13749,71
43609,44621,71
44621,48698,71
10515,10790,71
38553,2373,71
24020,13375,71
29057,28813,71
7901,7914,71
29475,29402,71
20976,6217,71
21188,21189,71
6217,18261,71
29038,28827,71
28827,28828,71
29192,29058,71
44620,50945,71
21069,4166,71
28813,29192,71
13132,13622,71
13622,13618,71
42864,43288,71
29066,29057,71
49552,24136,71
49932,38118,71
21211,21198,71
15586,16083,71
330,49932,71
1817,1818,71
35906,4096,71
23731,24173,71
35510,12586,71
13970,13974,71
13974,13975,71
29058,29038,71
7914,7803,71
7803,34696,71
34696,8423,71
17225,1364,71
1996,2039,71
2039,2035,71
44872,49591,71
1375,1384,71
26821,26817,71
44870,44872,71
2030,2031,71
43505,44870,71
25033,23653,71
47094,8797,71
13736,13737,71
13737,13753,71
5031,4930,71
4601,5031,71
27438,27440,71
4550,4601,71
4780,4550,71
8426,8114,71
8425,8426,71
8424,8425,71
7835,8424,71
35038,7835,71
48645,23359,71
40538,14576,71
29428,13174,71
28828,29039,71
16083,15752,71
24112,22477,71
12814,12924,71
15990,25918,71
8269,34985,71
24201,14041,71
12841,13706,71
14788,37114,71
2392,3265,71
21804,21809,71
1719,1721,71
12837,48294,71
24430,24439,71
21811,21804,71
13976,13914,71
20683,20684,71
3549,3798,71
29508,13389,71
29039,28816,71
14359,13976,71
35016,40906,71
8264,8279,71
26136,26067,71
28816,29198,71
21141,21152,71
14358,14359,71
8279,40905,71
29474,14358,71
39314,12596,71
48703,25297,71
29507,29508,71
15270,23103,71
12023,26190,70
10473,9804,70
41660,41665,70
26155,39625,70
26194,12023,70
41491,41489,70
40132,40131,70
27605,26648,70
4921,5097,70
13733,13736,70
40641,23902,70
22709,40641,70
4134,3589,70
5190,4922,70
50378,16287,70
14056,14556,70
14556,14073,70
24199,15878,70
29433,14271,70
14073,14074,70
14074,14072,70
14072,14058,70
14058,14346,70
14346,14055,70
14055,14053,70
14042,13341,70
3867,3901,70
16432,16455,70
39182,15993,70
27299,26966,70
22062,22063,70
47256,27567,70
6544,6545,70
25092,15883,70
13388,29485,70
16752,24646,70
14348,24859,70
44403,10959,70
10287,11897,70
5458,5723,70
16754,16752,70
5456,5458,70
25119,24851,70
27435,27429,70
29485,29486,70
29353,29369,70
9936,10666,70
6543,6544,70
9935,9936,70
11647,11794,70
9934,9935,70
11646,11647,70
10505,11646,70
94,95,70
29486,29335,70
22064,22065,70
26940,25818,70
4070,4071,70
4071,4072,70
16282,16215,70
38856,51122,70
29370,14510,70
48039,17505,70
21678,23883,70
19694,4921,70
34019,15551,70
14510,14068,70
38858,38856,70
980,16916,70
11176,11179,70
4179,18177,70
11179,11178,70
42098,40162,70
51776,16205,70
50259,24994,70
13428,24855,70
4072,36051,70
24094,24092,70
23344,16377,70
43406,48837,70
13807,13805,70
39412,27300,70
21799,21320,70
870,867,70
27901,27899,70
18459,18458,70
9695,9543,70
14289,41892,70
281,40900,70
980,16917,70
24374,16606,70
16617,16535,70
16602,24374,70
42515,44072,70
11849,11635,70
23291,16516,70
16587,16589,70
43952,41895,70
15785,15473,70
21817,23729,70
23729,21812,70
582,278,70
278,294,70
13372,24021,70
8751,10424,70
3548,3521,70
13902,13158,70
40026,11632,70
28589,28863,70
6853,4891,70
43370,43422,70
7347,8392,70
37051,13354,70
9425,10192,70
42014,10185,70
16172,16226,70
13156,13895,70
827,24414,70
43596,16329,70
9370,46743,70
10185,10491,70
4826,4942,70
9683,9458,70
41756,39177,70
8063,7541,70
44499,41756,70
20387,20388,70
50225,48279,70
40900,50265,70
2502,3402,70
11182,11177,70
1115,1132,70
50863,50866,70
11081,9046,70
43822,43406,70
26825,28205,70
585,726,70
51983,14066,70
8986,8987,70
11188,11187,70
16625,16567,70
305,302,70
11187,11189,70
34716,8414,70
3952,3959,70
41330,43822,70
11189,11182,70
41331,41308,70
9445,11734,70
10995,8986,70
26904,12736,70
17138,16940,70
10016,11750,70
26967,39412,70
25304,16884,70
3825,1731,70
