from_stop,to_stop,trip_frequency
1071,1051,225
41124,41131,225
22309,21595,225
39535,39534,225
16901,22088,225
25367,23316,225
17737,17734,225
16510,23293,224
27200,27203,224
27203,27501,224
24164,24162,224
21498,21499,224
11969,27605,224
26070,26069,224
16598,16596,224
16680,16679,224
27444,27443,224
14205,14207,224
11012,11033,224
40697,45014,224
11033,11026,224
14127,14131,224
27400,27444,224
44433,267,224
14113,14127,224
43810,43813,224
23645,23696,224
23705,23645,224
24121,24127,224
49133,49115,224
49099,49091,224
2893,2700,224
49129,49097,224
23491,23494,224
5720,5719,224
5721,5720,224
947,948,224
3956,48889,224
10595,11811,224
11625,8963,224
16558,16559,224
16559,16555,224
16555,16538,224
4722,4969,224
4969,19467,224
44431,44433,224
13056,49715,224
27456,27474,224
13815,13822,224
22620,22621,224
40742,10952,224
22815,22620,224
25878,26121,224
43388,43390,224
27339,27456,224
23664,22815,224
43390,7580,224
23646,23664,224
13819,13815,224
3706,2250,224
13882,50830,224
21187,5913,224
51804,23115,224
24142,49994,224
17853,21213,224
27474,27469,224
10457,10502,223
23032,22192,223
48027,27301,223
8871,8131,223
22143,36095,223
17710,17724,223
17735,17738,223
2531,1984,223
23418,23421,223
49097,49095,223
8617,45042,223
20458,20437,223
24443,24441,223
5620,18387,223
18386,18399,223
8147,8141,223
8141,8142,223
8324,8133,223
40780,40781,223
25068,25067,223
42876,13214,223
5719,5718,223
2060,1882,223
2039,2035,223
1125,1165,223
3265,3295,223
16168,50551,223
1359,1340,223
42003,41993,223
8142,34691,223
8133,8134,223
7479,34966,223
8134,8135,223
7472,34967,223
3782,2090,223
1882,1889,223
2058,2059,223
2059,2060,223
16349,24318,223
8135,8136,223
4936,4664,223
50830,13895,223
5672,5771,223
9366,9393,223
9393,10688,223
10135,9366,223
10951,11279,223
16431,16432,223
16796,23845,222
46704,37039,222
4968,4479,222
26170,26117,222
10754,44419,222
42736,50869,222
50610,43506,222
27183,27186,222
43506,44867,222
23703,23646,222
4549,47851,222
12918,49203,222
5243,7222,222
1324,1336,222
46725,10595,222
22957,23703,222
10186,11726,222
25995,25996,222
47442,37529,222
1336,1363,222
21673,22901,222
4125,4126,222
1363,1388,222
1388,17228,222
16688,16478,222
25794,25792,222
10961,10963,222
21376,21603,222
10535,10536,222
9014,9015,222
49130,49107,222
49143,49098,222
49132,49143,222
589,507,222
23747,22519,222
9013,9014,222
728,42301,222
2030,2031,222
3291,2892,222
22519,21549,222
42446,50610,222
49107,49129,222
11020,11012,222
21497,21498,222
44053,44059,222
43521,43520,222
21603,21377,222
11970,44197,222
44036,44038,222
21549,21361,222
39358,39642,222
50382,188,222
47841,48898,222
39810,44050,222
9015,9009,222
12838,13862,221
33941,24056,221
43750,26849,221
24056,23081,221
47119,44258,221
13500,47442,221
37619,5520,221
48267,12838,221
4585,4584,221
49098,49130,221
42300,10846,221
24738,21880,221
6716,6717,221
16785,16817,221
2262,17476,221
12888,12844,221
1996,2039,221
9842,11426,221
35634,17425,221
24091,24093,221
44374,44376,221
9566,10444,221
42005,42003,221
16679,21537,221
13143,13634,221
39928,44787,221
39360,39928,221
43275,43313,221
37102,37100,221
48848,39360,221
3732,3734,221
3734,3731,221
4880,5063,221
24202,24211,221
15699,24134,221
16384,16383,221
20639,20640,221
24783,24060,221
13662,13661,220
13784,13780,220
15862,15644,220
24717,24132,220
36098,3820,220
39179,41749,220
13777,13784,220
4790,49976,220
2573,2836,220
42096,28943,220
2018,3952,220
49392,27974,220
2134,2017,220
16788,48441,220
43939,43940,220
522,42689,220
35633,35634,220
27852,27854,220
38764,38765,220
27873,27835,220
10960,10990,220
27279,39358,220
12207,12208,220
14193,49372,220
21316,24784,220
29301,42096,220
23337,1030,220
29476,12885,220
27197,27183,220
43940,24309,220
6021,20091,220
27835,27817,220
28943,41836,220
13469,13450,220
10536,10537,220
49090,49121,220
26068,28926,220
13803,12983,220
27469,49723,220
28926,41956,220
2601,2753,220
42530,42532,220
2513,2114,220
10537,10672,220
44871,42446,220
9395,9544,220
14731,624,220
18416,20776,220
13780,44255,220
42533,42551,220
42551,42781,220
13107,13500,220
13818,36828,219
15865,15886,219
2091,2089,219
8710,8795,219
13657,29635,219
12950,13901,219
12990,13730,219
20576,6887,219
17734,17721,219
48269,24722,219
12975,12952,219
8468,22110,219
6887,20639,219
22146,22147,219
27590,42693,219
21722,22640,219
22640,23704,219
22261,34082,219
5330,5335,219
22544,22545,219
26670,26900,219
13501,13494,219
43279,13473,219
49126,49138,218
41607,48346,218
11532,9391,218
9391,9392,218
7876,7877,218
49122,49134,218
10131,8839,218
10539,10540,218
39296,8916,218
10925,10952,218
10503,9600,218
47116,8614,218
37100,24493,218
4518,4928,218
49119,49114,218
24493,24494,218
10672,10538,218
35169,41651,218
17048,17487,218
49104,49119,218
49103,49104,218
2064,3313,218
10538,10539,218
49154,49113,218
287,281,218
3313,2065,218
16525,16526,218
4928,19694,218
15327,23002,218
1441,1470,218
1421,1441,218
4222,18008,218
24491,37102,218
43351,4576,218
26295,25980,218
4202,18971,218
9392,9677,218
13371,43319,218
18681,51405,218
20504,3266,218
23777,24775,218
10490,46387,218
27368,27989,218
1420,1412,218
43944,50872,218
43946,43944,218
5912,21187,218
50872,5699,218
26327,25528,217
34083,49176,217
49096,49126,217
44260,43698,217
1412,1404,217
2700,17352,217
4131,4086,217
13740,13179,217
36079,36031,217
48061,44243,217
1404,1397,217
18713,20325,217
13479,13487,217
2126,3761,217
50608,44473,217
10069,10791,217
43395,43932,217
13924,13933,217
13198,13924,217
29344,14344,217
14822,454,217
16917,15343,217
22145,22146,217
5717,5763,217
13596,12887,217
13787,13630,217
9054,8638,217
1990,1991,217
7912,8415,217
12814,12924,217
16396,16394,216
13667,50608,216
6377,5693,216
15834,15881,216
16186,16189,216
16394,16392,216
49138,49112,216
10621,11476,216
10540,10671,216
28680,25902,216
49112,49154,216
39567,44315,216
10671,10541,216
49113,49103,216
23048,23049,216
49114,49144,216
49121,49116,216
14353,14139,216
11813,10177,216
49144,49090,216
23049,23050,216
25058,39638,216
41162,42722,216
26691,25770,216
10542,10543,216
13779,13783,216
43397,43399,216
49131,49157,216
3332,3333,216
13051,14104,216
2431,1971,216
27247,27246,216
27252,27247,216
14596,34277,216
1971,1972,216
49120,49131,216
1972,1970,216
22034,23310,216
10668,10542,216
43932,43397,216
2850,1990,216
13783,13775,216
14059,29358,216
15907,39311,216
2084,3332,216
49140,49141,216
49117,49128,216
5744,5705,216
25855,11981,215
14577,14575,215
20325,20209,215
43381,34649,215
11445,10193,215
4871,19455,215
20473,20474,215
2679,1586,215
26322,25982,215
290,285,215
4980,4598,215
20474,20475,215
10243,10409,215
21161,21158,215
24535,24536,215
21157,21160,215
4198,19774,215
25557,25558,215
26131,48914,215
38664,21161,215
9556,9427,215
49116,49122,215
2976,17422,215
20157,19772,215
19771,20157,215
20470,19771,215
19772,6908,215
9427,9424,215
28244,26825,215
19778,20470,215
49329,13319,214
24257,24255,214
19431,21173,214
28899,26351,214
26351,25515,214
41569,6280,214
6197,19431,214
21152,6197,214
10409,43209,214
24255,24245,214
17983,44440,214
26341,28899,214
43209,10210,214
49141,49142,214
41568,41569,214
2063,3985,214
2414,17487,214
41567,41568,214
3985,17343,214
2011,2135,214
24258,24257,214
21173,5912,214
4123,4008,214
18426,18477,214
24166,24163,214
25939,25940,214
9808,10108,214
4763,4875,214
15478,25089,214
18484,18454,214
18477,18484,214
9387,11851,214
11471,9387,214
15722,16369,214
10713,11471,214
23962,23647,214
39488,39491,214
18662,18681,214
25336,25337,214
28906,26341,214
6254,41045,214
18497,19385,214
25089,25068,214
48962,42533,214
42532,48962,214
15872,22928,214
22934,16770,214
24248,24256,214
48270,24722,213
15279,15280,213
11072,35685,213
15280,15322,213
13708,43652,213
16945,16946,213
8684,9988,213
9456,46430,213
11285,11284,213
15274,15270,213
13721,13732,213
11027,11034,213
11034,11011,213
35613,8456,213
37203,18814,213
20584,20473,213
21269,4224,213
36099,36100,213
447,610,213
14045,13251,213
17343,2064,213
14548,13817,213
27709,27699,213
19427,18443,213
15810,49366,213
27288,27285,213
8980,11275,213
8843,9498,213
10324,8734,213
26966,27288,213
49988,21872,213
13781,13779,213
28198,26803,213
20209,20374,213
7547,7625,213
29047,25822,213
49128,49140,213
3165,3111,213
11011,11019,213
25556,25557,213
13647,13821,213
21594,21473,212
21142,18502,212
34647,34654,212
22345,16805,212
20409,5750,212
77,22345,212
27275,27302,212
18502,21157,212
15364,15311,212
25686,26263,212
13648,13057,212
49164,38796,212
15311,15312,212
28928,25705,212
25705,25686,212
39718,27275,212
15255,42981,212
24428,24392,212
18571,21073,212
51623,51783,212
29384,13367,212
37420,26160,212
28347,28349,212
42965,42923,212
39819,39820,212
49142,49120,212
39825,39823,212
39827,39825,212
39829,39827,212
43697,44261,212
34142,38710,212
44458,13439,212
25058,34217,212
49976,4735,212
4735,4741,212
25580,25581,212
23123,6,212
26206,26209,212
38710,34147,212
48921,22,212
35742,34142,212
44626,27577,212
16034,23854,212
50945,44626,212
26160,25540,212
25947,25948,212
35741,35742,212
13905,13910,212
41812,41811,212
19291,6003,212
6002,19291,212
42035,35741,212
9048,11080,211
43434,36979,211
51270,13319,211
34650,43382,211
738,456,211
43313,43273,211
18835,18858,211
4132,4133,211
26117,43372,211
11757,9836,211
19389,21142,211
26886,26671,211
26671,26887,211
42862,13601,211
4226,4220,211
3998,3958,211
12824,13113,211
20848,20438,211
12893,13129,211
21380,21379,211
6973,20591,211
5723,5722,211
12886,13788,211
20591,6974,211
22148,22149,211
12852,13648,211
20438,19703,211
13320,49715,211
13886,13888,211
37786,11584,211
10515,9432,211
10789,8667,211
21799,21319,211
11584,10215,211
198,592,211
38143,22072,211
10215,10216,211
44061,44017,211
40105,25602,210
9878,9581,210
49326,1141,210
22309,22116,210
21356,21838,210
18860,18862,210
21158,21153,210
10514,11865,210
10563,10042,210
8192,51717,210
10042,10071,210
10097,10165,210
50039,2826,210
23050,23051,210
40024,10563,210
25634,40105,210
16538,16543,210
16912,16914,210
24053,16912,210
24717,21938,210
23051,22143,210
14343,14047,210
1470,1471,210
25983,26469,210
16279,15806,210
13821,13814,210
13863,12816,210
11741,11726,210
25129,15804,210
18858,18859,210
26111,27103,210
51506,40530,210
41045,41048,210
27103,25587,210
21092,4675,210
23316,23320,210
15806,15594,210
28900,25525,210
9303,9878,210
8745,9433,210
10704,9303,210
3333,46987,210
25864,26638,210
25525,26266,210
25602,28900,210
9915,9582,210
10294,10291,209
13100,14349,209
29350,24181,209
2858,1958,209
28230,51430,209
11785,10615,209
4676,21061,209
25692,26106,209
22147,22148,209
22144,22145,209
49431,50903,209
39830,40543,209
27654,27709,209
4128,4129,209
15380,15364,209
21153,18497,209
13896,13883,209
13883,13878,209
10492,10519,209
27531,27532,209
40543,43346,209
22174,22130,209
51253,34495,209
25685,28927,209
11030,41664,209
14605,50491,209
26106,25685,209
26841,26844,208
48418,21786,208
21188,21189,208
12876,13813,208
25880,12119,208
21416,51152,208
13132,13622,208
10136,11793,208
3797,3021,208
25606,26306,208
25598,25606,208
20480,48183,208
23559,23557,208
43422,26150,208
13622,13618,208
21401,21402,208
25530,25598,208
9617,9318,208
23557,23555,208
9318,9302,208
18041,20748,208
16302,25274,208
10061,51553,208
19457,19455,208
24150,21866,208
29402,50491,208
21866,21416,208
27533,27482,208
16541,16553,208
16553,16554,208
16554,16556,208
25496,26156,208
50380,16268,208
9618,9616,208
9616,9617,208
22723,21683,208
23555,23553,208
41888,42515,208
18806,19322,208
9545,11847,208
48505,48508,208
49967,50039,208
10792,51267,208
46635,9664,208
49981,13049,208
36871,1973,208
2627,1941,208
26156,41200,208
29019,12432,208
5097,4780,208
22118,22119,208
44005,43317,208
360,359,208
29482,42863,208
29018,29019,208
7392,44005,208
8962,10683,208
41565,41567,208
13418,13421,207
1816,1822,207
5726,5725,207
7562,36927,207
35973,22144,207
10621,50484,207
5085,4590,207
27699,27700,207
13409,13418,207
1877,3290,207
10964,10958,207
50379,23259,207
14034,14031,207
23115,46520,207
12823,13204,207
1467,1438,207
28566,26821,207
10062,9809,207
20377,20588,207
16077,16078,207
27656,27661,207
17229,1467,207
21859,22265,207
29050,29051,207
26680,26670,207
29051,12543,207
10627,9997,207
26707,26899,207
13263,13804,207
51596,15604,207
27599,41542,207
20427,20377,207
25971,25972,207
14289,13160,206
7431,7432,206
8787,9907,206
39493,39490,206
25899,26089,206
25609,28117,206
27187,27182,206
39494,39493,206
10233,11904,206
7432,7433,206
39497,39494,206
44252,16766,206
15419,15420,206
50238,43584,206
21319,21320,206
22974,22975,206
15367,15368,206
15368,16916,206
83,23654,206
22975,24641,206
24641,22374,206
23309,15905,206
22374,24759,206
41130,23309,206
10850,9016,206
21211,21198,206
11637,9445,206
14356,14343,206
24759,22356,206
7879,8412,206
8412,35035,206
14343,14038,206
8792,9954,206
26089,26094,206
22373,83,206
24259,24258,206
2701,2894,206
13120,13035,206
27369,27367,206
42036,42035,206
48912,2392,206
25589,25590,206
19412,20977,206
49730,41321,206
4198,6973,206
41321,41340,206
19385,4671,206
4197,19412,206
26093,26080,206
13035,38940,206
4134,39090,206
39090,3589,206
24256,24259,206
16843,16844,205
25424,25419,205
43596,25210,205
29634,13488,205
49614,4202,205
15554,15555,205
24503,24505,205
34465,41801,205
50971,3159,205
13135,29419,205
16844,23280,205
43289,13412,205
1817,1818,205
13689,13681,205
12992,12993,205
39278,22305,205
44961,10747,205
40531,643,205
25934,25935,205
13483,14508,205
42123,40449,205
19550,19551,205
14176,29505,205
22347,22470,205
29505,14171,205
14075,38939,205
23891,22347,205
16805,23891,205
12839,12848,205
51462,14121,205
6976,20585,205
1449,1460,205
20618,18040,205
40449,26477,205
27294,39497,205
2391,2633,205
12862,12839,205
43314,13053,204
48507,48506,204
10216,10292,204
17538,17551,204
20426,20427,204
7773,34867,204
13731,13720,204
9656,11227,204
34867,34706,204
10201,10217,204
10217,10203,204
13251,14332,204
23959,23968,204
13055,13223,204
786,24057,204
4848,42434,204
23942,23955,204
24097,786,204
10292,10293,204
24102,24100,204
15718,25127,204
34648,34647,204
23955,23959,204
24100,24097,204
23654,23655,204
22267,22266,204
16307,15806,204
4547,4546,204
4546,4538,204
4945,4944,204
4944,4585,204
3294,3226,204
28898,25609,204
3226,3232,204
9560,50150,204
42257,42461,204
42461,35338,204
4614,5058,204
10665,11548,204
11548,10418,204
3227,3225,204
8488,7647,204
10418,10419,204
10419,10420,204
12298,12245,204
42858,14537,204
12848,13700,204
5058,4547,204
4613,4614,204
22266,21859,204
27371,27376,204
10866,10850,204
13428,49994,204
7948,34860,204
7947,7948,204
25620,25635,204
18659,21164,204
24238,24244,204
40776,13090,204
15363,15370,204
22130,25325,204
4514,4613,204
27376,27370,204
23459,15491,204
16491,16004,204
4535,4840,204
4588,4535,204
25522,28898,204
44425,4514,204
6742,19831,204
16544,16541,204
34706,34993,204
20583,6886,203
12731,39485,203
20471,19776,203
13712,12841,203
22204,23061,203
39478,39476,203
19555,19556,203
3182,3215,203
36771,11081,203
25227,25225,203
6722,18821,203
27229,27236,203
3224,3294,203
10293,10294,203
3162,35626,203
3161,3162,203
2341,3153,203
299,301,203
17468,35649,203
24133,16570,203
1842,1781,203
20972,20962,203
19399,20972,203
24146,24145,203
1781,1736,203
1736,3152,203
13993,13989,203
26058,26501,203
26501,28531,203
4574,18413,203
5821,17991,203
4675,4838,203
1822,1823,203
21591,21469,203
13951,13990,203
50633,43314,203
13040,13345,203
19775,20471,203
48919,50385,203
24698,16917,203
24991,24698,203
16413,22239,203
19458,19775,203
41017,16785,203
22239,22284,203
1823,1821,203
24697,24991,203
1821,44242,203
44242,1824,203
24094,24092,203
27134,25855,202
46373,46838,202
17485,3539,202
42750,10490,202
7570,7538,202
21338,21339,202
46838,46206,202
25087,48268,202
21321,21322,202
12597,26113,202
6974,20589,202
34226,34881,202
34881,7772,202
7772,34868,202
11457,9667,202
7950,7951,202
7951,7974,202
11540,11470,202
19429,19428,202
10662,11535,202
21339,21340,202
9758,9759,202
24510,24511,202
9760,11708,202
14280,29466,202
11708,11540,202
39476,39765,202
44476,40421,202
16976,50817,202
49357,8977,202
41909,41911,202
41907,41909,202
10121,9914,202
21681,22340,202
27458,41907,202
27482,39348,202
19776,19777,202
9759,9760,202
11535,10663,202
10663,11457,202
25755,25704,202
26204,25620,202
9757,9758,202
34240,9757,202
3962,2764,202
7416,7422,202
24511,24848,202
14348,16233,202
5071,5072,201
16916,43775,201
44881,44879,201
9478,8743,201
9619,10722,201
44879,44878,201
44962,9619,201
3950,3951,201
8467,8468,201
10417,11516,201
11516,10665,201
5243,18458,201
13857,51811,201
43555,29623,201
39766,39477,201
40027,8760,201
39477,39478,201
24508,48815,201
25554,25807,201
2713,3493,201
25807,25548,201
23892,16800,201
24318,25282,201
43345,50557,201
14099,14100,201
15370,15292,201
15634,15628,201
15628,24210,201
14186,14190,201
36997,36998,201
2338,2339,201
36998,15034,201
2339,2760,201
13223,13111,201
43312,43274,201
2653,1784,201
373,15228,201
14419,14481,201
23967,23960,201
23960,48249,201
44288,39766,201
20590,6976,200
20589,20590,200
51919,3371,200
34238,10768,200
8125,9681,200
11235,41133,200
9046,40026,200
15060,15053,200
15053,15043,200
15043,15250,200
41756,39177,200
24870,15000,200
9668,11472,200
9021,11282,200
866,871,200
25524,25600,200
26207,25524,200
25510,26519,200
25493,25510,200
25102,15630,200
25092,25102,200
21086,18368,200
44199,27827,200
13364,13952,200
29347,29348,200
34860,34880,200
34880,7816,200
7816,7773,200
22305,21690,200
4086,4087,200
24091,23747,200
23708,22543,200
16622,16625,200
21513,16678,200
13422,33841,200
21473,21595,200
23552,23554,200
23554,23781,200
23781,43782,200
43782,23558,200
25600,26204,200
26112,42024,200
11472,9669,200
10071,10272,200
9669,9670,200
9667,9668,200
7776,7950,200
9670,9671,200
9671,9672,200
41162,43810,200
12120,12121,200
44960,9181,200
10716,11292,200
19777,19778,199
27601,27595,199
16030,21715,199
42602,39086,199
2733,2626,199
41191,42602,199
41194,41191,199
38711,34143,199
38703,38711,199
38709,38703,199
43346,1569,199
14489,14287,199
26427,27601,199
1735,2759,199
2390,2391,199
3153,2653,199
43811,41163,199
15542,15543,199
38705,38709,199
42969,39533,199
39534,42969,199
2759,2340,199
3989,2390,199
2490,2512,199
2512,1734,199
4504,41876,199
15061,15060,199
15056,15061,199
15046,15056,199
15248,15046,199
38704,38705,199
12884,12815,199
506,14751,199
13414,13406,199
2960,3815,199
24499,24503,199
44004,7344,199
44006,44004,199
40530,40531,199
2502,3402,199
14876,14856,199
8639,10131,199
33841,13414,199
10131,8844,199
3761,2100,199
48361,8751,198
43272,43312,198
21189,21172,198
10132,10644,198
13972,13975,198
21172,19429,198
29418,13972,198
9590,8839,198
4840,4574,198
40536,23319,198
48362,48361,198
8843,10132,198
36980,43435,198
44865,44868,198
14369,14121,198
869,24394,198
9326,9327,198
12840,13807,198
44053,44054,198
10209,10158,198
21499,21500,198
28186,28515,198
49171,21629,198
22192,23033,198
16395,16397,198
51436,14398,198
8848,9498,198
48904,48889,198
9327,10405,198
23345,16312,198
25587,26108,198
41954,26111,198
26846,26122,198
26122,25734,198
7586,43391,198
25261,16393,198
10405,9328,198
16099,16100,198
2322,2480,198
16393,16395,198
23343,23345,198
14013,14545,198
7517,7569,198
16312,25271,198
34868,7775,198
13054,14129,198
25271,23344,198
7775,7776,198
18448,18449,198
10400,48353,198
10063,11700,198
9793,48362,198
9328,9306,198
44371,24779,197
16624,16623,197
16619,16624,197
9497,9644,197
21501,21797,197
7443,7395,197
4838,4860,197
20646,20645,197
2034,36097,197
9904,9545,197
20389,20646,197
20388,20644,197
20644,20389,197
9420,9416,197
23973,24092,197
9416,9904,197
13953,12937,197
2484,2482,197
35010,34987,197
43391,43389,197
26899,26686,197
22062,22063,197
14281,29496,197
41680,35010,197
3232,3674,197
3674,3227,197
2265,3136,197
38685,38683,197
1392,2265,197
2729,1392,197
23666,51389,197
16100,16101,197
1391,2729,197
11981,27079,197
17550,17542,197
38683,10618,197
15312,15314,197
35011,41680,197
41223,11303,197
23359,40538,197
8877,41223,197
17227,1456,197
11933,27663,197
41595,3262,196
51389,21540,196
16101,16102,196
16611,16613,196
16305,16180,196
44873,44880,196
3260,41595,196
16372,16377,196
16009,15994,196
2100,3312,196
3312,2097,196
2097,2098,196
15856,15810,196
22252,23027,196
24069,24064,196
44499,41756,196
2489,3324,196
42604,42605,196
714,593,196
21540,21353,196
24162,24165,196
44255,13794,196
27415,25541,196
24063,24070,196
20268,6895,196
25368,51776,196
20588,20268,196
26592,26591,196
40537,23299,196
13932,13363,196
41908,27459,196
41910,41908,196
1569,4133,196
40057,41910,196
20126,21287,196
9970,10063,196
21353,24094,196
5619,18416,196
27453,27448,196
2323,2320,196
11228,9510,196
25971,27135,196
12118,26588,196
26588,12327,196
2320,35674,196
9734,9330,195
21318,21799,195
44421,48080,195
15381,15382,195
10732,9734,195
21006,19414,195
1992,2605,195
9330,9326,195
38111,15418,195
25076,23316,195
5750,20126,195
43188,41845,195
19494,20851,195
3137,2916,195
3136,3137,195
7504,7643,195
18449,18450,195
25246,40529,195
3824,2690,195
21971,15562,195
250,40898,195
18544,18547,195
11060,11055,195
11055,10400,195
36797,11069,195
20387,20388,195
34987,34989,195
4224,4223,195
2758,2322,195
21111,21117,195
2757,2758,195
47287,20316,195
2491,2338,195
2690,2491,195
41463,743,195
26909,26907,195
40058,41916,194
47893,48898,194
5622,18357,194
41916,40057,194
42749,10129,194
11562,9064,194
6009,19310,194
22661,21682,194
12938,13955,194
41911,44476,194
5073,5074,194
23730,783,194
783,823,194
27623,26496,194
3428,17445,194
9914,11339,194
25654,25646,194
3427,3428,194
42168,27599,194
9922,11237,194
10128,42749,194
2999,2889,194
10057,10128,194
21821,24734,194
26900,26677,194
35626,35837,194
16515,16610,194
3601,43873,194
44419,42300,194
3899,3007,194
353,42786,194
11961,11962,194
5074,5075,194
14182,14185,194
27202,27201,194
3966,1866,194
12920,13126,194
2170,3839,194
3311,2099,194
13195,14084,194
2096,3311,194
5072,5073,194
35314,18957,194
13992,13989,194
27500,27202,194
2095,2096,194
26246,26244,194
14084,14010,194
25993,25994,194
18959,18960,194
3974,16964,194
43571,43570,194
4935,5809,194
14183,13195,194
5809,5810,194
5078,4935,194
5810,4586,194
10840,10847,194
5077,5078,194
24456,24418,194
14185,14183,194
23465,33899,194
33905,23465,194
5076,5077,194
9396,9620,193
3399,1410,193
16098,23532,193
23492,33905,193
10514,10776,193
28578,26673,193
28592,28588,193
3050,3868,193
1041,1046,193
14010,14532,193
14256,14245,193
1968,2430,193
9438,9603,193
22038,23197,193
39214,39213,193
20316,20321,193
9690,8948,193
34989,50860,193
750,22742,193
40450,40537,193
24273,16478,193
4130,4131,193
23551,16815,193
1656,49324,193
3152,1735,193
14142,29463,193
25565,25566,193
20304,19911,193
39216,39215,193
20303,20304,193
2760,2341,193
22413,22819,193
9371,9999,193
9999,9998,193
15907,25092,193
9832,11537,193
13234,13169,193
9899,9900,193
23197,23200,193
1969,1968,193
10716,9046,193
21122,19423,193
19422,21119,193
2836,3077,193
4512,4980,193
19423,4633,193
23200,23201,193
12980,13803,193
33899,23461,193
18445,18446,193
21119,21122,193
23196,22038,193
23448,15487,192
28612,26009,192
11177,11175,192
9307,9308,192
4134,3589,192
28022,27108,192
27339,27467,192
9300,9307,192
27467,27472,192
1051,1048,192
11175,11287,192
2483,2323,192
49324,1141,192
4156,21178,192
11739,9639,192
43279,13448,192
16988,2481,192
27422,27138,192
4972,4973,192
17323,2997,192
26041,26062,192
26067,26041,192
39532,39567,192
12812,44458,192
26062,26063,192
1936,1940,192
8794,8795,192
11016,11066,192
16521,16614,192
16801,23893,192
10711,10746,192
318,300,192
15487,23459,192
43370,28854,192
26063,28612,192
9478,11739,192
14800,14813,192
27108,27422,192
12026,42024,192
34217,25058,192
24534,24535,192
27447,27451,192
4155,4154,192
48894,3926,192
3867,17329,192
10747,47449,192
27605,27918,192
51620,34546,192
10484,10499,192
48462,8636,192
9639,49351,192
11287,11174,192
42985,1288,192
26332,26335,192
4154,4156,192
40136,26381,192
22989,22990,192
23366,25254,192
44960,10236,192
20748,7001,192
12905,13216,191
5673,6059,191
9998,9367,191
7400,7401,191
7384,7387,191
7394,7384,191
7360,7463,191
13911,13904,191
35105,51618,191
9367,10088,191
601,506,191
29439,14273,191
10088,9832,191
35291,4574,191
29457,14143,191
15842,15848,191
9480,11770,191
13808,12866,191
42460,44887,191
7399,7400,191
13098,12905,191
7387,34970,191
15848,25138,191
7403,7360,191
41675,19472,191
13228,12998,191
13571,13228,191
16937,16938,191
9308,9309,191
21872,13170,191
9521,9301,191
35291,18418,191
9309,9329,191
9329,10033,191
25033,23653,191
3343,3547,191
20308,18345,191
2340,2490,191
22169,22170,191
7642,7566,191
22168,22169,191
2765,3045,191
7402,7403,191
9748,9808,191
18345,18365,191
7463,7464,191
2766,3124,191
8881,8877,191
7398,7399,191
24417,24431,191
1908,2873,190
11174,11176,190
37805,23905,190
40425,28169,190
2836,2058,190
25935,25936,190
28169,28170,190
16794,24213,190
48703,25297,190
18703,7197,190
6717,34157,190
22063,22065,190
13157,13901,190
27138,27446,190
24757,24756,190
38725,15746,190
41215,34969,190
26577,12117,190
15553,21971,190
27171,27155,190
28170,28156,190
49741,25122,190
4195,21120,190
11813,10176,190
25918,27585,190
21103,19422,190
24119,24121,190
44686,22316,190
44685,44686,190
4615,5059,190
13955,13841,190
2162,38892,190
20617,7002,190
7000,20617,190
7001,7000,190
7556,7632,190
26516,43616,190
29378,29349,190
12990,38947,190
14813,14825,190
10617,9802,190
22318,39278,190
21678,23883,190
50550,24126,190
16285,16363,190
22317,22318,190
16689,40533,190
45019,9056,190
16268,16338,190
10445,48500,190
17506,1980,190
40063,40425,190
14197,14189,190
27394,43774,190
22820,23906,190
40060,40063,190
2619,2035,190
2030,2619,190
51564,43931,189
14086,14184,189
3547,3350,189
26591,26587,189
13547,13571,189
3350,3351,189
14057,14076,189
15422,15423,189
15423,15424,189
14856,14838,189
2151,35844,189
9785,9874,189
15499,33894,189
9874,10038,189
7464,7408,189
1276,42985,189
15424,15425,189
44134,15688,189
5469,5468,189
24536,24537,189
24246,24243,189
24722,23950,189
49925,13547,189
3000,1656,189
14533,14009,189
13748,13745,189
13745,13742,189
596,597,189
26130,27622,189
14009,14083,189
40131,44757,189
597,575,189
14083,14085,189
51116,10107,189
14085,14086,189
23951,23952,189
2604,1992,189
1099,3000,189
575,577,189
10779,9808,189
15486,23223,189
11537,10686,189
23929,23951,189
5468,5467,189
10868,9017,189
44439,44700,188
14078,29365,188
34970,7486,188
10468,10463,188
10463,10460,188
10491,9515,188
24696,25206,188
14273,29438,188
21320,21321,188
39822,39824,188
3277,35815,188
21096,18479,188
39818,39821,188
20572,20425,188
17234,40547,188
46743,46548,188
20425,20426,188
636,249,188
16938,17138,188
21099,21096,188
9319,9804,188
41341,41769,188
9804,9805,188
34175,22354,188
49420,27352,188
22354,21864,188
21864,41596,188
9805,9852,188
39824,39826,188
36911,1268,188
46548,9973,188
7486,7372,188
39826,39828,188
9852,11732,188
11732,9799,188
24016,772,188
41769,49713,188
4943,4826,188
29413,13363,188
25122,25101,188
23917,37805,188
22316,22317,188
27139,27115,188
27443,27139,188
27372,27394,188
27375,27372,188
1994,2135,188
3446,1994,188
3124,3446,188
2496,2766,188
18051,6484,188
6484,6485,188
25110,15842,188
15528,25110,188
15532,15528,188
14332,29343,188
10639,10745,188
21679,22340,188
49784,10747,188
28157,28168,188
23223,38111,188
28168,29199,188
29199,40424,188
49117,49102,188
49102,49127,188
11878,10712,188
17488,49615,188
40061,49088,188
17212,1661,188
