stop_id,stop_name,lat,lon,region,metro
6518,נחף מסגד,32.934119,35.316174,צפון,פריפריה
6517,נחף מרכז,32.933031,35.317587,צפון,פריפריה
18864,מועצה מקומית,32.931531,35.319117,צפון,פריפריה
6556,קופת חולים כללית,32.936223,35.318392,צפון,פריפריה
6557,בית ספר א,32.939184,35.317673,צפון,פריפריה
44443,המחצבה,32.940235,35.321433,צפון,פריפריה
39705,מסגד אלרחמן 2,32.938937,35.323804,צפון,פריפריה
20437,מרכז מסחרי/שפירא,32.937777,35.077959,צפון,חיפה
46932,דוכיפת/מעלה הכרמים,32.942729,35.077148,צפון,חיפה
43772,שדרות יחד שבטי ישראל/שבט שמעון,31.93397,34.89637,מרכז,תל אביב
51868,הרב ניסים טולדנו/דגן,31.952068,34.848284,מרכז,תל אביב
21706,סביון/שדרות נעמי שמר,31.945639,34.84315,מרכז,תל אביב
44501,שדרות נעמי שמר/אליהו,31.946045,34.841911,מרכז,תל אביב
21343,הבנים/נצר סירני,31.928721,34.830571,מרכז,תל אביב
21354,הזית/קרן היסוד,31.926912,34.853889,מרכז,תל אביב
51113,משה לוי/יעקב דורי,31.929681,34.84936,מרכז,תל אביב
21512,בן גוריון/כצנלסון,31.966323,34.789799,מרכז,תל אביב
24706,מכבים/בזלת,31.990975,34.947277,מרכז,תל אביב
153,יהודה שטיין/קרן היסוד,31.926545,34.855866,מרכז,תל אביב
39097,ביה''ס ראשונים,32.277594,34.894311,מרכז,תל אביב
34238,מוזיאון המדע/שד' המוזיאונים,31.777826,35.200204,ירושלים,ירושלים
4047,האילן/ההדס,32.519115,34.920462,צפון,פריפריה
41538,האילן/החרוב,32.521122,34.921225,צפון,פריפריה
4032,האילן/ההדס,32.519262,34.920769,צפון,פריפריה
44669,הטוחן/גרניט,32.486134,34.950884,מרכז,פריפריה
17241,הארזים/האורנים,32.523086,34.995799,צפון,פריפריה
39830,דרך ארץ/אשל,32.470312,35.039346,מרכז,פריפריה
42908,דרך ארץ/אשל,32.469251,35.038483,מרכז,פריפריה
39829,גפן/אשל,32.469883,35.037604,מרכז,פריפריה
44055,שדרות דרך ארץ/שדרות ההגשמה,32.458515,35.05648,מרכז,פריפריה
44061,קידמה/החלומות,32.462734,35.054249,מרכז,פריפריה
37803,קניון אושילנד/עתיר ידע,32.16545,34.928564,מרכז,תל אביב
37804,קניון אושילנד/עתיר ידע,32.166035,34.928573,מרכז,תל אביב
50742,אליהו/הזית,31.944685,34.846967,מרכז,תל אביב
21708,אליהו/הזית,31.944668,34.847572,מרכז,תל אביב
21707,אליהו/סביון,31.945769,34.842572,מרכז,תל אביב
8978,קיבוץ נחשון,31.829279,34.956473,ירושלים,פריפריה
10079,המפלצת/טהון,31.761865,35.1725,ירושלים,ירושלים
9304,צ'ילה/סירני,31.761179,35.172362,ירושלים,ירושלים
49772,מנחם בגין/דרך ארץ,31.678681,34.595365,מרכז,פריפריה
50863,השופר/התן,31.859016,35.157808,ירושלים,ירושלים
19486,תל חי/סיני,33.204747,35.569361,צפון,פריפריה
38114,עין קיניא/כניסה צפונית,33.242478,35.730944,צפון,פריפריה
17046,גן ציבורי/הגפן,32.748731,35.099494,צפון,חיפה
49750,הרדוף/יציאה,32.764312,35.17535,צפון,חיפה
11227,צומת אורה,31.757147,35.159936,ירושלים,ירושלים
13940,שטיינמן/הרב קוסובסקי,32.098215,34.800718,מרכז,תל אביב
13756,הכנסת הגדולה/תוספתא,32.09776,34.79889,מרכז,תל אביב
13755,תוספתא/ירושלמי,32.096607,34.799045,מרכז,תל אביב
13735,הרב הרצוג/הזוהר,32.095288,34.797115,מרכז,תל אביב
20680,צומת כפר יהושע,32.682793,35.121891,צפון,חיפה
35333,אום אל גנם,32.674691,35.391762,צפון,פריפריה
4530,קאנטרי קלאב/שדרות יצחק רבין,32.61504,35.29935,צפון,פריפריה
2405,הגפן/האלונים,32.749346,35.098047,צפון,חיפה
2614,גיבורי התהילה/עבודת ישראל,32.749896,35.094751,צפון,חיפה
3159,מנחם בגין/שניאורסון,32.854742,35.091005,צפון,חיפה
12274,צומת באר אורה/נמל תעופה רמון,29.706043,34.996958,דרום,פריפריה
41537,האילן/החרוב,32.520474,34.921274,צפון,פריפריה
28982,רפח/אלרמלה,31.391176,34.774592,דרום,באר שבע
28980,שכונה 38,31.391985,34.775116,דרום,באר שבע
42785,הרצל/משה הס,32.327269,34.860772,מרכז,תל אביב
2294,קופת חולים/ויצמן,32.819553,35.080837,צפון,חיפה
2201,בית אלפא/דגניה,32.832062,35.055898,צפון,חיפה
2412,הגפן/האלונים,32.749254,35.098135,צפון,חיפה
17047,הרב שמעונוביץ/הרב קוק,32.748699,35.100063,צפון,חיפה
20997,אל-עומאל אל-ערב/אום קוביי,32.703477,35.288455,צפון,פריפריה
5754,ראס אל חביה 2,32.881764,35.424018,צפון,פריפריה
46701,דוכיפת/מעלה הכרמים,32.942541,35.076593,צפון,חיפה
20128,איבטין טחנת קמח,32.763357,35.106344,צפון,חיפה
20739,מסוף בית שאן/שדרות מנחם בגין,32.497886,35.504779,מרכז,פריפריה
4634,שדרות הבנים/שד' שאול עמור,32.67824,35.241113,צפון,פריפריה
3703,צומת אלמחרקה,32.68726,35.065867,צפון,חיפה
2968,מרכז העיר 1,32.693353,35.047053,צפון,חיפה
12289,מסעף קבוץ עין גדי,31.447822,35.389684,דרום,פריפריה
35356,שער הגלבוע/אתר הסקי,32.552202,35.333503,צפון,פריפריה
4761,צומת מחנה גדעון,32.513083,35.495006,צפון,פריפריה
42807,מחלף העמקים/אלרואי,32.7235,35.101536,צפון,חיפה
41810,חיים הרצוג/נתן אלתרמן,32.081286,34.980857,מרכז,תל אביב
12495,בית חולים יוספטל/יותם,29.55502,34.939706,דרום,פריפריה
12226,צומת אילות,29.578808,34.968106,דרום,פריפריה
40345,אזור תעשייה שחורת/כביש 90,29.596033,34.978099,דרום,פריפריה
42901,נמל תעופה רמון/צומת באר אורה,29.70868,34.998816,דרום,פריפריה
41786,ת. רכבת אחיהוד/רציפים,32.911279,35.174612,צפון,חיפה
20556,מועצה מקומית,32.954757,35.215369,צפון,פריפריה
51802,קופות חולים/איילת השחר,32.103673,34.841875,מרכז,תל אביב
51759,צומת איילת השחר,32.103046,34.841587,מרכז,תל אביב
50627,אזור תעשייה/לח''י,32.103272,34.83687,מרכז,תל אביב
19730,בי''ס מקיף סעדיה,32.739347,35.15846,צפון,חיפה
19573,גני ילדים מרכז,32.737826,35.155681,צפון,חיפה
1810,השקדים/ציפורנים,32.72392,35.133657,צפון,חיפה
19697,כיכר מרכז האזרחי,32.736614,35.153712,צפון,חיפה
6943,גני ילדים מרכז,32.73814,35.156325,צפון,חיפה
19727,תיכון,32.739499,35.160279,צפון,חיפה
17040,דרך קרית עמל/אליהו התשבי,32.711264,35.103788,צפון,חיפה
42809,מחלף העמקים/ג'למה,32.723242,35.098942,צפון,חיפה
17097,כיכר מזרחית,32.716001,35.073203,צפון,חיפה
17185,אלרוגמה,32.714642,35.074137,צפון,חיפה
17095,שכונת זוחלוק,32.712203,35.075494,צפון,חיפה
6968,מכון המים,32.710072,35.075771,צפון,חיפה
19458,הגיבורים/השיטה,32.655414,35.105809,צפון,חיפה
6910,כיכר הגיבורים/הציפורנים,32.658467,35.108808,צפון,חיפה
19460,מעלה הרקפות/הציפורנים,32.653523,35.112054,צפון,חיפה
19466,הגורן/הגיא,32.647202,35.117867,צפון,חיפה
19465,דרך העמק/נתיב הנוטרים,32.650226,35.118173,צפון,חיפה
19462,דרך העמק/נחל קרת,32.653633,35.116997,צפון,חיפה
19870,דרך העמק/מעלה הבנים,32.659399,35.114692,צפון,חיפה
6912,'דרך העמק א,32.661741,35.112965,צפון,חיפה
50832,האלון/הרימון,32.619844,35.074935,צפון,חיפה
17127,שכונת ח'אלת עלי 2,32.688242,35.049966,צפון,חיפה
17128,שכונת ח'אלת עלי 2,32.688522,35.049337,צפון,חיפה
17065,שכונת ח'אלת עלי 3,32.689677,35.046117,צפון,חיפה
17067,שכונת ח'אלת עלי 4,32.691321,35.0451,צפון,חיפה
17125,קופת חולים מכבי,32.6924,35.046495,צפון,חיפה
6964,גנים ציבוריים,32.68391,35.068575,צפון,חיפה
38565,אל-סנדיאן,32.681366,35.071213,צפון,חיפה
38556,בי''ס טכנולוגי,32.683173,35.073391,צפון,חיפה
38558,מצפה כרמל,32.685934,35.070288,צפון,חיפה
38559,מצפה כרמל,32.685698,35.069933,צפון,חיפה
38557,צומת דאליה הצעירה,32.686092,35.073562,צפון,חיפה
38555,בי''ס טכנולוגי,32.683408,35.073417,צפון,חיפה
38554,אל-סנדיאן,32.681667,35.071594,צפון,חיפה
6984,דליה הצעירה/כניסה,32.682199,35.068137,צפון,חיפה
6965,גנים ציבוריים,32.683833,35.068647,צפון,חיפה
23143,ד''ר משה סנה/ברקן,32.186436,34.896199,מרכז,תל אביב
23695,אזור תעשיה סנטרל פארק 2000/עתיר ידע,32.163437,34.930736,מרכז,תל אביב
10532,רב החובל/אדם,31.749878,35.22811,ירושלים,ירושלים
8601,בית ספר אבו בקר צאדק/אלמדינה אלמונוורה,31.737472,35.229836,ירושלים,ירושלים
8615,בית ספר צור באהר בנות/אלמדינה אלמונוורה,31.738425,35.228765,ירושלים,ירושלים
8616,בית ספר אבן רשד/אלמדינה אלמונוורה,31.738676,35.226704,ירושלים,ירושלים
8610,בית ספר צור באהר בנות/אלמדינה אלמונוורה,31.738344,35.228717,ירושלים,ירושלים
8600,דרך סור באהר,31.736978,35.230176,ירושלים,ירושלים
8598,אום טובא 9,31.735416,35.231918,ירושלים,ירושלים
8597,אום טובא 7,31.733533,35.230589,ירושלים,ירושלים
8596,אום טובא 6,31.732664,35.231458,ירושלים,ירושלים
8595,אום טובא 4,31.729896,35.233433,ירושלים,ירושלים
8594,אום טובא 3,31.728309,35.233766,ירושלים,ירושלים
11314,2 אום טובא,31.728372,35.232058,ירושלים,ירושלים
8588,אלמשאהד ג',31.732673,35.22574,ירושלים,ירושלים
8907,מחסום ענאתא/דרך ענתות,31.810168,35.241198,ירושלים,ירושלים
8881,בי''ס ראשידה/סולטאן סולימאן,31.783407,35.234642,ירושלים,ירושלים
8926,אל תווחיד/אל בטמה,31.747174,35.199366,ירושלים,ירושלים
48822,אל תווחיד/דב יוסף,31.74796,35.198702,ירושלים,ירושלים
8925,אל בטמה/רחוב שרפאת,31.745508,35.19882,ירושלים,ירושלים
8924,אל בוטמה,31.742831,35.199829,ירושלים,ירושלים
8959,א סאפה/אל בוטמה,31.741692,35.200588,ירושלים,ירושלים
44855,א סאפא/אל ג'מעיה אל תחתא,31.737988,35.202656,ירושלים,ירושלים
44856,א סאפא/אבו ח'שבה,31.735994,35.203469,ירושלים,ירושלים
44854,א סאפא/אל ג'מעיה אל תחתא,31.738106,35.202719,ירושלים,ירושלים
44853,א סאפה/אל בוטמה,31.740997,35.200911,ירושלים,ירושלים
8956,אל בוטמה,31.742886,35.200003,ירושלים,ירושלים
8833,תחנת דלק/לוחמי הגטאות,31.800369,35.241982,ירושלים,ירושלים
8906,עיסוויה כניסה מערבית,31.798572,35.243378,ירושלים,ירושלים
8897,צומת זהרה ב,31.79857,35.245247,ירושלים,ירושלים
8894,בית ספר אלאמל לחינוך מיוחד/ראס אל ג'אמע,31.799044,35.246769,ירושלים,ירושלים
8892,מסגד ארבעין/קסילה,31.798896,35.248602,ירושלים,ירושלים
8890,קסילה/אום אלעסאפיר,31.799791,35.249508,ירושלים,ירושלים
8888,קסילה/מחגרת עתמה,31.799904,35.250885,ירושלים,ירושלים
8887,בית ספר יסודי/סיירת אלח'גה,31.798979,35.253471,ירושלים,ירושלים
8885,חטיבת ביניים/טריק אלמדארס,31.798448,35.254648,ירושלים,ירושלים
10744,עיסאוויה כניסה מזרחית,31.797007,35.255622,ירושלים,ירושלים
8884,חטיבת ביניים/טריק אלמדארס,31.798379,35.255058,ירושלים,ירושלים
8886,בית ספר יסודי/סיירת אלח'גה,31.799093,35.253155,ירושלים,ירושלים
44958,בי''ס עיסאוויה/סירת אל חג'ה,31.799541,35.252076,ירושלים,ירושלים
8889,קסילה/מחגרת עתמה,31.800138,35.250343,ירושלים,ירושלים
8891,קסילה/אום אלעסאפיר,31.799536,35.248987,ירושלים,ירושלים
8893,מסגד ארבעין/קסילה,31.798895,35.247965,ירושלים,ירושלים
8895,קופת חולים/ראס אל ג'אמע,31.799135,35.246721,ירושלים,ירושלים
8896,צומת זהרה א,31.798839,35.245343,ירושלים,ירושלים
8898,עיסוויה כניסה מערבית,31.79843,35.243702,ירושלים,ירושלים
37733,לוחמי הגטאות/בר כוכבא,31.800809,35.240515,ירושלים,ירושלים
5017,קניון/שאול עמור,32.678313,35.242546,צפון,פריפריה
5106,קיבוץ שלוחות,32.471512,35.481007,מרכז,פריפריה
35386,עין הנציב,32.470642,35.501503,מרכז,פריפריה
35353,שדה אליהו,32.439373,35.514577,מרכז,פריפריה
4698,רמת צבי,32.589748,35.415583,צפון,פריפריה
4816,בית ספר,32.586081,35.438697,צפון,פריפריה
4839,נעורה כיכר,32.614467,35.393232,צפון,פריפריה
40228,גני ילדים,32.614892,35.388201,צפון,פריפריה
40229,נאעורה מערב,32.614216,35.387212,צפון,פריפריה
40231,פיצריה,32.611772,35.390434,צפון,פריפריה
5042,מגן שאול,32.520516,35.307237,צפון,פריפריה
35361,קיבוץ מעלה גלבוע,32.477325,35.41941,מרכז,פריפריה
35387,קיבוץ מירב,32.451943,35.421986,מרכז,פריפריה
25463,שכונה 27,31.389007,34.757221,דרום,באר שבע
28334,בית ספר אל רחמה,31.388304,34.755919,דרום,באר שבע
25468,מרכז פיס,31.386714,34.758564,דרום,באר שבע
28331,שכונה 31,31.386331,34.757831,דרום,באר שבע
25466,שכונה 31,31.386307,34.757709,דרום,באר שבע
28597,מרכז פיס,31.386902,34.758728,דרום,באר שבע
35195,מסגד אל רחמה,31.387257,34.758249,דרום,באר שבע
23694,אזור תעשיה סנטרל פארק 2000/עתיר ידע,32.16336,34.930679,מרכז,תל אביב
40666,משה שרת/משאבים,32.162665,34.89032,מרכז,תל אביב
11079,מחלף הרטוב,31.769275,34.996854,ירושלים,פריפריה
10591,שד. לוי אשכול/שד. יהודה בן זאב,31.743353,34.996499,ירושלים,פריפריה
11070,שד. לוי אשכול/הגלעד,31.747626,34.999031,ירושלים,פריפריה
43699,אליהו הנביא/שדרות נהר הירקון,31.70661,35.000262,ירושלים,פריפריה
8862,נהר הירקון/נהר הירדן,31.70735,35.0002,ירושלים,פריפריה
44260,זכריה הנביא/אליהו הנביא,31.700647,34.977088,ירושלים,פריפריה
49757,פרנק,31.700072,35.004057,ירושלים,פריפריה
11156,קיבוץ צובה,31.783427,35.118689,ירושלים,ירושלים
11556,כביש 395/כביש 386,31.772833,35.153612,ירושלים,ירושלים
11147,בית חולים,31.778627,35.096161,ירושלים,ירושלים
11204,הדקלים/הרימון,31.794404,35.120007,ירושלים,ירושלים
11205,הדקלים/המעיין,31.795112,35.120692,ירושלים,ירושלים
11203,מרכז מסחרי,31.795261,35.118822,ירושלים,ירושלים
11200,נבעה,31.79412,35.117202,ירושלים,ירושלים
11199,נבעה,31.793895,35.117203,ירושלים,ירושלים
23491,רבי יהודה הנשיא/רבי שמעון בן שטח,32.052813,34.965556,מרכז,תל אביב
50037,בית עלמין בית שאן/כביש 90,32.500798,35.511915,צפון,פריפריה
5745,כפר חיטים,32.799196,35.500654,צפון,פריפריה
34299,הצור/הברזל,32.785403,35.462899,צפון,פריפריה
34298,לשם/הברקת,32.785553,35.466406,צפון,פריפריה
5247,קיבוץ חוקוק,32.879412,35.496444,צפון,פריפריה
28685,בית ספר חופים,31.588045,34.560417,מרכז,פריפריה
35,רשות שדות התעופה/העליה,31.990876,34.8976,מרכז,תל אביב
39779,אלי סיני/קטיף,31.413362,34.57549,דרום,פריפריה
48439,צומת כפר הרי''ף,31.752893,34.801702,מרכז,פריפריה
49228,ת.רכבת מלאכי-יואב/כביש 3836,31.7467,34.818335,מרכז,פריפריה
7392,קדושת לוי/שלום רב,31.705942,35.118101,ירושלים,ירושלים
7360,מתנ''ס עירוני/רבי נחמן מברסלב,31.69608,35.117525,מרכז,ירושלים
52006,יצחק ארנסט נבנצל/אשר וינר,31.742637,35.221153,ירושלים,ירושלים
52004,הרב אברהם זקן/יצחק ארנסט נבנצל,31.743439,35.22311,ירושלים,ירושלים
52010,פרופ' יעקב נאמן/הרב אברהם זקן,31.742465,35.223722,ירושלים,ירושלים
52013,שמעון מישורי/פרופ' יעקב נאמן,31.743668,35.225676,ירושלים,ירושלים
52005,שמעון מישורי,31.742228,35.22556,ירושלים,ירושלים
7074,מכמנים מרכז,32.905334,35.328364,צפון,פריפריה
8744,שמואל הנביא/יקים,31.791505,35.224204,ירושלים,ירושלים
28153,בי''ס משען/גיבורי תשכ''ז,31.422039,34.600158,דרום,פריפריה
27493,שד. ישראל פולק/כסלו,31.602709,34.78094,מרכז,פריפריה
42497,שדרות אריק שרון/שדרות קרן הידידות,31.73894,34.745344,מרכז,פריפריה
42498,שדרות אריק שרון/שדרות קרן הידידות,31.738927,34.74524,מרכז,פריפריה
28835,בעלי המלאכה/טראסק,31.41738,34.591909,דרום,פריפריה
28836,בעלי המלאכה/הצורף,31.418142,34.5951,דרום,פריפריה
28837,בעלי המלאכה/החרש,31.41921,34.598363,דרום,פריפריה
28840,אחת עשרה הנקודות/שדרות וייצמן,31.415902,34.589401,דרום,פריפריה
27621,שדה ניצן מרכז,31.2298,34.419134,דרום,פריפריה
26985,אוהד מרכז,31.238718,34.430949,דרום,פריפריה
27928,מחנה צאלים,31.180617,34.563052,דרום,באר שבע
27674,צומת מעון,31.312821,34.438809,דרום,פריפריה
25467,כיכר הטפטפת/דרך ג'ו יוסף אלון,31.241447,34.758239,דרום,באר שבע
27023,בסיס בינוי מרחב,31.24074,34.699379,דרום,באר שבע
47884,בית העלמין החדש,31.241834,34.751009,דרום,באר שבע
41102,הזית/הורד,31.438596,34.645944,דרום,באר שבע
39642,קיבוץ גלויות/הרצל,31.320976,34.618839,דרום,באר שבע
27927,מחנה אמיתי,31.204353,34.284683,דרום,פריפריה
41107,ניר עוז מרכז,31.309334,34.402856,דרום,פריפריה
41108,נירים,31.335259,34.396617,דרום,פריפריה
27926,עין השלושה מרכז,31.351453,34.402511,דרום,פריפריה
39784,גני טל/כיכר,31.413891,34.570046,דרום,פריפריה
40443,ת''ת עצמונה/שומריה,31.430467,34.884285,דרום,באר שבע
41222,שגיא 2000/כביש 7255,32.658518,35.233639,צפון,פריפריה
26757,שד. חברון/פרג,31.327815,34.935746,דרום,באר שבע
7344,קדושת לוי/הר''ן,31.706087,35.118011,ירושלים,ירושלים
48974,דרך ארץ/מנחם בגין,31.679296,34.595699,מרכז,פריפריה
41913,עמק חפר/עין שוקק,31.647569,34.567825,מרכז,פריפריה
28991,כפר מימון,31.431444,34.541228,דרום,פריפריה
26875,דרך הראל/בארי,31.323175,34.930304,דרום,באר שבע
28716,שכונה 7,31.256172,34.86386,דרום,באר שבע
28715,בית ספר אלאנדלוס,31.254496,34.862228,דרום,באר שבע
28713,תיכון מקיף עמל,31.250257,34.858192,דרום,באר שבע
28712,בית ספר קהילתי חטיבת ביניים,31.247745,34.856442,דרום,באר שבע
28711,מרכז פיס קהילתי,31.247752,34.854844,דרום,באר שבע
28710,בית ספר אבו באכר,31.247417,34.851319,דרום,באר שבע
28740,מרכז מסחרי,31.202771,34.839607,דרום,באר שבע
28739,מועצה מקומית,31.198807,34.838266,דרום,באר שבע
28738,מרכז מסחרי,31.195826,34.83831,דרום,באר שבע
19646,מרפאת שיניים,32.791524,35.328614,צפון,פריפריה
19647,מפעל חומרי בנין,32.790839,35.32503,צפון,פריפריה
41142,עוזייר שכונה דרומית 1,32.789643,35.323548,צפון,פריפריה
41141,עוזייר שכונה דרומית 3,32.789778,35.323879,צפון,פריפריה
40319,מועצה אזורית,32.791031,35.32681,צפון,פריפריה
262,התרופה/אריה רגב,32.282866,34.862884,מרכז,תל אביב
25712,שוק עירוני/בית אשל,31.240598,34.795585,דרום,באר שבע
20963,כיכר אל-משארף/ספוריה,32.723915,35.285701,צפון,פריפריה
41683,שכונת בלאל,32.721449,35.293907,צפון,פריפריה
25709,שוק עירוני/בית אשל,31.240599,34.795095,דרום,באר שבע
40976,ב''ס אל אמל,32.954799,35.220013,צפון,פריפריה
49050,הרבי מלובאוויטש/דניאל כהנמן,31.065419,35.048824,דרום,פריפריה
42452,הרבי מלובאוויטש/הרב עובדיה יוסף,31.067113,35.05076,דרום,פריפריה
19645,מרפאת שיניים,32.791438,35.328651,צפון,פריפריה
43131,קיבוץ נווה איתן,32.492042,35.533063,מרכז,פריפריה
5054,קיבוץ מעוז חיים,32.492662,35.551926,מרכז,פריפריה
38208,עין קיניא/כיכר לצפון,33.234847,35.73099,צפון,פריפריה
38212,שלאלי/יציאה,33.238342,35.731481,צפון,פריפריה
38213,דרך דהור/יציאה,33.24053,35.730729,צפון,פריפריה
38215,עין קיניא/יציאה צפונית,33.242676,35.730651,צפון,פריפריה
41081,הדר העירייה,32.81498,34.997397,צפון,חיפה
41080,הנביאים,32.812858,34.995149,צפון,חיפה
41079,מסדה,32.80953,34.991994,צפון,חיפה
41078,ביה''ח בני ציון,32.807299,34.990084,צפון,חיפה
38214,דרך דהור/כניסה,33.240336,35.730588,צפון,פריפריה
38211,שלאלי/כניסה,33.238152,35.731367,צפון,פריפריה
38210,עין קיניא/מרכז לדרום,33.235728,35.730173,צפון,פריפריה
4443,עין קיניא/כיכר לדרום,33.234773,35.730884,צפון,פריפריה
38206,שכונת שאלאקה/לדרום,33.23257,35.730925,צפון,פריפריה
10811,צומת ליאון שריגים,31.671748,34.934988,מרכז,פריפריה
40020,רינגלבלום ב',31.757789,35.173813,ירושלים,ירושלים
39291,רינגלבלום א,31.75889,35.172073,ירושלים,ירושלים
35847,קורצ'אק/רינגלבלום,31.75939,35.174383,ירושלים,ירושלים
35957,ניסן/גרונולד,31.757918,35.175948,ירושלים,ירושלים
11720,צ'ילה/קורצ'אק,31.76027,35.170854,ירושלים,ירושלים
9537,קורצ'אק/רינגלבלום,31.759534,35.173688,ירושלים,ירושלים
39290,רינגלבלום א,31.759005,35.172047,ירושלים,ירושלים
9570,רינגלבלום ב',31.757345,35.174304,ירושלים,ירושלים
40963,סנובר אלג'או/דרב סאפר,32.955357,35.220923,צפון,פריפריה
42563,בי''ס חדשני ג',32.961163,35.21791,צפון,פריפריה
28723,בית ספר אבו באכר,31.247452,34.852558,דרום,באר שבע
28706,מועצה מקומית,31.247663,34.854762,דרום,באר שבע
28722,תיכון מקיף עמל,31.248437,34.857283,דרום,באר שבע
28719,בית הספר אנדלוס,31.255087,34.862928,דרום,באר שבע
28324,ניצנה/כפר נוער,30.885177,34.422335,דרום,פריפריה
35564,בית ספר כפאר עקב,31.876014,35.21776,ירושלים,ירושלים
10793,מסעף נחושה,31.64631,34.925783,מרכז,פריפריה
41321,שדרות המלאכות/החרט,31.889701,34.962461,ירושלים,תל אביב
41340,האופה/שדרות המלאכות,31.889364,34.964958,ירושלים,תל אביב
41769,שדרות המלאכות/האופה,31.889908,34.964406,ירושלים,תל אביב
19202,כנסייה קתולית ב,32.887264,35.409162,צפון,פריפריה
19221,העיר הוותיקה ג,32.889224,35.403877,צפון,פריפריה
41682,בי''ס אל-קסטל,32.719884,35.297125,צפון,פריפריה
18970,כפר גלעדי,33.242363,35.574841,צפון,פריפריה
43962,עין ח'אלד/עין אל מג'ארה,32.510399,35.150358,צפון,פריפריה
48994,עין ח'אלד ,32.516442,35.142955,צפון,פריפריה
41122,עלי בן אבי טאלב,32.51001,35.135987,צפון,פריפריה
39373,דרור/אנפה,31.330667,34.64904,דרום,באר שבע
40957,צפון/מזרח,32.962309,35.217196,צפון,פריפריה
40959,בי''ס חדשני ג',32.961247,35.217868,צפון,פריפריה
40936,מרכז פיס,32.958646,35.217125,צפון,פריפריה
7413,חזו'א / חתם סופר,31.695557,35.123341,מרכז,ירושלים
34313,הרב שלום שבזי/אזור תעשייה ערבה,31.696209,35.124446,מרכז,ירושלים
19909,שכניה,32.848033,35.247297,צפון,חיפה
20210,קורנית,32.844825,35.250796,צפון,פריפריה
23248,התמר/מבוא התאנה,32.019798,34.842703,מרכז,תל אביב
188,החוף הירוק,32.270646,34.837567,מרכז,תל אביב
190,חוף פולג/רמת פולג,32.27242,34.838508,מרכז,תל אביב
34493,רמת הגולן/אדום,32.10579,35.199835,מרכז,פריפריה
44390,נמל תעופה רמון/יציאה,29.712933,35.001048,דרום,פריפריה
12404,ספריה עירונית/חטיבת הנגב,29.556118,34.950096,דרום,פריפריה
44388,נמל תעופה רמון/כניסה,29.712895,35.001333,דרום,פריפריה
37897,תחנת מוניות תל אביב תחנה מרכזית,32.055019,34.780993,מרכז,תל אביב
27495,שד. ישראל פולק/כסלו,31.602202,34.780865,מרכז,פריפריה
27492,אזור תעשיה/שדרות ישראל פולק,31.604848,34.784593,מרכז,פריפריה
27489,שד. אבץ/שד. ישראל פולק,31.605687,34.785888,מרכז,פריפריה
43038,שדרות אבץ,31.604352,34.787731,מרכז,פריפריה
27487,שד. אבץ/שד. הפלטינה,31.600817,34.787281,מרכז,פריפריה
27486,צבר/שדרות אבץ,31.597299,34.786303,מרכז,פריפריה
34492,רמת הגולן/אדום,32.105248,35.198709,מרכז,פריפריה
34498,רמת הגולן/הגלבוע,32.105895,35.202004,מרכז,פריפריה
50069,חנה וסע מבואות אילת,29.57131,34.962341,דרום,פריפריה
34172,בסיס עובדה/ש''ג,29.942014,34.956807,דרום,פריפריה
39652,אל עזי א,31.722491,34.798497,מרכז,פריפריה
25791,הברזל/הקוצר,31.213963,34.809354,דרום,באר שבע
26432,הקוצר/הכשרת היישוב,31.213483,34.812264,דרום,באר שבע
26431,הכשרת היישוב/הזורע,31.215998,34.812788,דרום,באר שבע
41540,הכשרת הישוב/הבונים,31.219572,34.81243,דרום,באר שבע
40075,הכשרת הישוב/החורש,31.216835,34.812557,דרום,באר שבע
42244,הקוצר/הכשרת היישוב,31.213573,34.81216,דרום,באר שבע
40074,הקוצר/הברזל,31.213571,34.809946,דרום,באר שבע
11044,מאפיות אנגל,31.774219,34.995483,ירושלים,פריפריה
11089,חברת חשמל,31.774021,34.999652,ירושלים,פריפריה
34763,ארץ חמדה/יהודה המכבי,31.946249,35.222739,מרכז,ירושלים
7873,מעלה מכמש,31.878271,35.306602,מרכז,ירושלים
7935,טורקיז/ענבר,31.962056,35.065781,מרכז,פריפריה
43826,הגליל/הירדן,31.957681,35.138305,מרכז,פריפריה
34581,'איתמר א,32.175204,35.308726,מרכז,פריפריה
51760,קרית חינוך/איילת השחר,32.103456,34.844077,מרכז,תל אביב
6967,מכון המים,32.710062,35.075881,צפון,חיפה
17184,אלרוגמה,32.714053,35.07455,צפון,חיפה
44641,א-סהיל,32.71748,35.07629,צפון,חיפה
44640,א-סהיל/עולש,32.71698,35.073636,צפון,חיפה
7676,מערת המכפלה,31.522902,35.110019,דרום,פריפריה
8070,פני קדם,31.589904,35.195049,מרכז,ירושלים
49786,אהרון שמי/אהרונסון,31.698278,35.003309,מרכז,פריפריה
44795,טכניון מרכז,32.773845,35.026632,צפון,חיפה
34829,טל מנשה/מרכז,32.483499,35.160787,מרכז,פריפריה
42065,טיפת חלב כסיפה,31.247078,35.067796,דרום,פריפריה
42068,טיפת חלב כסיפה 2,31.243964,35.066512,דרום,פריפריה
42067,בית ספר אלירמוק,31.242033,35.066297,דרום,פריפריה
42071,אמטיראת,31.24066,35.063808,דרום,פריפריה
42074,בית ספר אלירמוק,31.242021,35.066482,דרום,פריפריה
42077,מסגד אבו בכר,31.245207,35.067056,דרום,פריפריה
