stop_id,stop_name,region,metro,lat,lon,degree,degree_centrality,in_degree,out_degree,pagerank,betweenness,harmonic,nearest_alt_m
2248,טביב/אסף שמחוני,צפון,חיפה,32.808826,35.118298,4,0.000131,2,2,2.297e-05,0.00448929,1943.3451,21.12507853602776
29401,מחלף הסירה לדרום,מרכז,תל אביב,32.159868,34.810438,9,0.000295,4,5,0.00011926,0.00448833,3881.9925,136.89422604054582
35312,בית ספר ראנד/איכסאל,צפון,פריפריה,32.675334,35.314042,3,9.8e-05,1,2,4.632e-05,0.00448166,2937.5723,26.3575975196254
28598,ת. רכבת שדרות/בגין,דרום,פריפריה,31.516631,34.586763,9,0.000295,4,5,6.676e-05,0.00447512,3512.9256,35.66999841112129
40061,אריה תגר/אנה טיכו,מרכז,פריפריה,31.699704,34.582944,5,0.000164,2,3,5.461e-05,0.00446523,2684.1287,109.2702281974634
3275,צומת כפר חסידים,צפון,חיפה,32.761957,35.088049,9,0.000295,4,5,6.716e-05,0.00446497,3843.5539,109.45307788524457
21302,צומת עוקף עפולה,צפון,פריפריה,32.624033,35.289773,7,0.00023,4,3,4.595e-05,0.00444606,3497.4903,143.7033092875537
40621,אלקודס 1,צפון,פריפריה,32.722448,35.263739,4,0.000131,3,1,2.728e-05,0.0044405,2624.655,73.54989669764198
8468,מחלף בית חורון,ירושלים,ירושלים,31.874438,35.130145,13,0.000427,5,8,3.509e-05,0.00442949,4129.4454,84.23673516549883
7952,קרית יערים/הלולב,ירושלים,ירושלים,31.857529,35.171971,5,0.000164,2,3,3.008e-05,0.00442867,3879.2569,29.02317755414981
48920,ת.רכבת תל אביב - סבידור/רציפים B,מרכז,תל אביב,32.082918,34.795635,6,0.000197,2,4,6.19e-06,0.00442439,4141.4391,0.0
7747,צומת שילה,מרכז,פריפריה,32.048149,35.290424,8,0.000263,5,6,6.74e-05,0.00442421,2951.21,722.6791420567442
14497,חזון אי''ש/האדמור מנדבורנא,מרכז,תל אביב,32.076786,34.833392,9,0.000295,3,6,3.75e-05,0.00442028,3998.3082,111.47877330185767
9552,צומת פת/גולומב,ירושלים,ירושלים,31.757465,35.197119,9,0.000295,4,5,8.17e-05,0.00441777,3730.3134,130.70388647821264
20138,הירדן,צפון,פריפריה,33.200427,35.576637,7,0.00023,5,2,6.095e-05,0.0044165,2223.9058,118.75548225027826
4438,מסעף אודם,צפון,פריפריה,33.203558,35.737342,5,0.000164,4,1,2.667e-05,0.00441493,1195.1698,68.59094154353834
7567,שדרות בית הלל/מסילת ישרים,מרכז,תל אביב,31.936258,35.039119,6,0.000197,5,1,4.44e-05,0.00440592,3886.231,38.01950171434758
15207,כביש 574/בית ספר ביר א סיכה,מרכז,פריפריה,32.368265,35.033438,7,0.00023,3,4,4.914e-05,0.00439999,2388.6319,136.13266043253304
27839,צומת הגדי לצפון,דרום,פריפריה,31.417334,34.606634,9,0.000295,6,3,0.00010205,0.00438931,3731.2052,75.03789294322154
3725,אחי אילת/צומת קרית חיים,צפון,חיפה,32.81785,35.076978,5,0.000164,4,1,3.11e-05,0.00438175,2817.3805,22.47727335322841
11530,סיירת דוכיפת/מחסום חזמא,ירושלים,ירושלים,31.828108,35.250581,5,0.000164,3,2,8.952e-05,0.00438116,3099.8759,99.3956215885564
4671,אורט יגאל אלון/מעלה יצחק,צפון,פריפריה,32.708282,35.334618,8,0.000263,3,5,7.842e-05,0.00437985,3000.4232,81.70939524655743
25040,צומת רחובות מזרח,מרכז,תל אביב,31.889747,34.836705,6,0.000197,3,3,3.534e-05,0.00437836,4016.5345,95.34561504968856
4008,צומת חריש למזרח,מרכז,פריפריה,32.471126,35.020974,6,0.000197,3,3,3.467e-05,0.00437579,3644.3942,115.76715172183171
662,הרצוג/עובדיה מברטנורא,מרכז,תל אביב,32.342204,34.859563,15,0.000492,10,6,1.525e-05,0.00437468,3648.8529,105.17453274484694
18727,צומת גומא,צפון,פריפריה,33.169021,35.56994,5,0.000164,3,2,4.82e-05,0.00437347,2212.3839,86.44567290365465
43099,הרב יורם אברג'ל/דרך מנחם בגין,דרום,פריפריה,31.530373,34.598844,2,6.6e-05,1,1,2.067e-05,0.00437103,2476.9645,68.34620296491795
19090,בית עלמין ישן/כביש 6400,צפון,פריפריה,32.710517,35.335394,2,6.6e-05,1,1,6.22e-06,0.00437033,3321.9676,82.7699019965369
2345,צומת סומך,צפון,חיפה,32.807002,35.14568,4,0.000131,1,3,2.655e-05,0.00437003,3154.701,110.83146509363681
2323,משה שרת/מרכז ניצן,צפון,חיפה,32.842812,35.067131,5,0.000164,3,2,5.418e-05,0.00436468,1913.2343,22.397785045157136
4930,קרן היסוד/ששת הימים,צפון,פריפריה,32.671911,35.243586,4,0.000131,3,2,3.725e-05,0.00436368,3230.6331,26.495132096045598
3254,פלימן/ולנברג,צפון,חיפה,32.77869,34.980137,5,0.000164,2,3,6.029e-05,0.00436011,3197.4157,134.95529845703913
19863,צומת יבור,צפון,חיפה,32.893225,35.18249,5,0.000164,2,3,3.532e-05,0.00433708,2945.857,109.83274102748243
21692,צומת יד בנימין,מרכז,פריפריה,31.791357,34.824579,11,0.000361,7,4,4.107e-05,0.00433268,4182.6203,123.7383881165468
44250,מחלף אונו/דרך יצחק רבין,מרכז,תל אביב,32.070171,34.860108,8,0.000263,6,2,5.545e-05,0.00433254,3955.9749,105.7787322734742
51400,הרב יורם אברג'ל/סחלב,דרום,פריפריה,31.530839,34.597154,3,9.8e-05,2,1,4.39e-05,0.00433248,2283.9381,104.85381380315076
10848,שד.נחל הקישון/נחל שחם,ירושלים,פריפריה,31.711805,34.990483,9,0.000295,5,4,8.987e-05,0.00433218,2788.0178,75.31860605563121
3029,הרצל/זבולון,צפון,חיפה,32.804682,35.003205,8,0.000263,2,6,2.499e-05,0.00432636,3767.5473,23.466571771684155
2711,החשמל,צפון,חיפה,32.796691,35.019007,5,0.000164,3,2,5.53e-05,0.00432548,3146.1466,19.970082314883037
935,שדרות וייצמן/החרושת,מרכז,תל אביב,32.192441,34.880435,8,0.000263,5,3,6.736e-05,0.00432381,3050.1949,90.99984256224168
43699,אליהו הנביא/שדרות נהר הירקון,ירושלים,פריפריה,31.70661,35.000262,6,0.000197,3,3,5.68e-05,0.00432133,3438.9569,82.49301038544709
18975,בית עלמין,צפון,פריפריה,33.226944,35.577492,2,6.6e-05,1,1,5.543e-05,0.00430608,1931.3074,85.48166881616974
19456,צומת יקנעם עילית,צפון,חיפה,32.66086,35.104358,12,0.000394,7,5,5.918e-05,0.00429001,3983.9418,147.81067129817572
19179,כפר מנדא/כניסה,צפון,חיפה,32.805168,35.254224,4,0.000131,2,2,2.995e-05,0.004289,2739.9553,13.36357062728039
14468,המעפילים/נורדאו,מרכז,תל אביב,32.179859,34.817974,4,0.000131,2,2,2.622e-05,0.00428881,3083.5843,20.576442870045344
3224,ורדיה/נורית,צפון,חיפה,32.794269,34.993713,4,0.000131,3,1,3.845e-05,0.00428427,2902.1045,15.38493985424127
20394,מכללת תל חי/כביש 90,צפון,פריפריה,33.232877,35.57882,3,9.8e-05,2,1,5.887e-05,0.00427323,1813.2183,175.14086168456166
4454,מועצה,צפון,פריפריה,33.229575,35.756285,5,0.000164,2,3,5.344e-05,0.00427283,1151.4124,17.732138601990084
28763,מועצה מקומית,דרום,באר שבע,31.161487,35.019999,5,0.000164,2,3,3.708e-05,0.00426464,2857.6081,371.28785640647084
21648,שער ירושלים/4313,מרכז,תל אביב,31.951196,34.84951,5,0.000164,3,2,2.645e-05,0.00426307,3999.8,150.93516588346014
38944,גשר דוד שיפמן /דרך מנחם בגין,מרכז,תל אביב,32.080454,34.797667,6,0.000197,3,3,1.629e-05,0.00425581,3679.8608,29.391880535668335
29467,צומת כפר שמריהו,מרכז,תל אביב,32.18075,34.81606,5,0.000164,3,2,1.45e-05,0.00425253,3454.9147,146.20717495579353
2969,מסוף ג'ת,מרכז,פריפריה,32.396462,35.042492,9,0.000295,6,3,0.00012375,0.00425224,2221.1243,44.93158365658014
34217,מתחם פלאנט,מרכז,תל אביב,31.980599,34.74823,12,0.000394,6,7,2.994e-05,0.00425045,3364.7759,560.6652991096954
18655,דוד שו''ב/התמרים,צפון,פריפריה,32.965306,35.543009,5,0.000164,2,3,2.606e-05,0.00424563,3125.5738,90.26662864611428
3898,בר יהודה/דרך משה,צפון,חיפה,32.767889,35.051045,8,0.000263,4,4,2.555e-05,0.00423812,3783.3533,74.39774191637336
11227,צומת אורה,ירושלים,ירושלים,31.757147,35.159936,9,0.000295,4,5,0.00010141,0.0042363,2852.7298,10.005108064269583
8439,צומת חטיבה שבע/לטרון,ירושלים,פריפריה,31.835052,34.978365,10,0.000328,6,4,0.00012453,0.00423355,4096.9224,111.65887436431858
10659,שדרות נווה יעקב/אחימאיר,ירושלים,ירושלים,31.838299,35.236908,4,0.000131,1,3,5.041e-05,0.00422642,3625.969,29.451968343451195
25855,אנה פרנק/שד.מנחם בגין,מרכז,פריפריה,31.672818,34.584882,10,0.000328,5,5,7.848e-05,0.00422375,2943.5567,97.32725062387668
9075,צומת נווה יעקב/דרך רמאללה,ירושלים,ירושלים,31.840632,35.229889,4,0.000131,1,3,4.136e-05,0.00421878,3585.3448,73.58495287274954
20245,צומת יזרעאל,צפון,פריפריה,32.557921,35.318824,4,0.000131,2,2,2.18e-05,0.00421535,2527.5409,134.15475860341797
17575,מסעף מזרעה,צפון,חיפה,32.983108,35.094913,3,9.8e-05,1,2,6.474e-05,0.00420948,2330.3893,124.93345183902632
51371,כביש 806/אלמנסורה,צפון,פריפריה,32.895183,35.41431,2,6.6e-05,1,1,4.373e-05,0.00420795,2428.789,210.09935901407022
41555,שכונת אלגמשה 9,צפון,פריפריה,32.879866,35.413557,7,0.00023,2,5,4.3e-05,0.00420646,2441.523,52.89024307194368
3885,צומת קריית עמל,צפון,חיפה,32.711515,35.130742,6,0.000197,2,4,5.859e-05,0.00420364,3224.5624,25.000444919741696
3893,יצחק שדה/ביס אורטודוקסי,צפון,חיפה,32.821003,34.986627,5,0.000164,2,3,5.41e-06,0.00420238,3184.0072,226.58665443425397
26381,מתנ''ס רמות ספורטיב/שדרות הערים התאומות,דרום,באר שבע,31.280519,34.799364,3,9.8e-05,1,2,4.042e-05,0.00420077,3233.2172,96.76217513775235
3327,הגפן/בן גוריון,צפון,חיפה,32.817951,34.987617,4,0.000131,2,2,2.996e-05,0.00419474,2770.9809,101.63600305664683
26906,מחלף מיתר לערד,דרום,באר שבע,31.306639,34.901729,14,0.00046,8,6,4.5e-05,0.00419431,3841.1513,137.8522127168883
41599,שדרות החשמונאים/לב העיר,מרכז,תל אביב,31.900044,35.00669,22,0.000722,13,9,0.00019875,0.00419368,3936.4355,16.367034587195796
4706,מנזר המלאך גבריאל,צפון,פריפריה,32.676881,35.247274,5,0.000164,1,4,5.975e-05,0.00418811,2910.227,98.83606072574733
11593,שמעון סוויסה/חצב,ירושלים,ירושלים,31.799189,35.16584,6,0.000197,4,2,1.906e-05,0.00418559,3913.7832,59.33886784782544
1727,צומת נחשולים/דור,צפון,חיפה,32.606595,34.952366,6,0.000197,2,4,5.092e-05,0.00418019,3070.2418,63.87104529840782
4184,מע'אר יציאה,צפון,פריפריה,32.893273,35.413331,6,0.000197,4,2,7.388e-05,0.00417618,2253.7509,21.99805199241143
19489,הירדן/תל חי,צפון,פריפריה,33.211105,35.571541,9,0.000295,5,4,6.159e-05,0.00416055,2225.7318,62.36614344786544
50557,מסוף חריש/גפן,מרכז,פריפריה,32.471234,35.038786,5,0.000164,3,2,2.954e-05,0.00415867,3221.582,0.0
34984,אפרת שער צפוני/כניסה,מרכז,ירושלים,31.681124,35.168517,5,0.000164,3,2,2.106e-05,0.00415847,3774.1108,43.05894490551019
17750,מסעף שלומי מערב,צפון,פריפריה,33.07567,35.14202,4,0.000131,2,2,6.898e-05,0.00415823,1391.8174,99.07493186072121
17888,צומת אלונים,צפון,חיפה,32.708841,35.143442,4,0.000131,2,2,6.158e-05,0.00415756,3564.4673,124.29473449487152
9524,שדרות נווה יעקב/הרב פרדס,ירושלים,ירושלים,31.840063,35.240062,3,9.8e-05,2,1,5.175e-05,0.00415624,3198.4649,69.36467867153262
4229,צומת תל חי,צפון,פריפריה,33.23515,35.580119,6,0.000197,4,2,8.194e-05,0.004154,1713.3541,108.14833257877244
34345,צומת אלפי מנשה,מרכז,תל אביב,32.176659,34.979197,7,0.00023,3,4,6.081e-05,0.00415323,3773.3436,132.73048917208234
2583,דרך עכו/צומת ביאליק,צפון,חיפה,32.825021,35.079888,5,0.000164,3,2,9.515e-05,0.00415097,3019.3048,121.90809292916677
43698,זכריה הנביא/שדרות האמוראים,ירושלים,פריפריה,31.704448,34.976028,5,0.000164,2,3,0.00011068,0.00414719,3106.1964,134.37751530971835
4501,ביר אבו אל-ג'יש/דרך עפולה,צפון,פריפריה,32.679162,35.287048,4,0.000131,2,2,2.928e-05,0.00413674,2673.4922,110.28904292667686
20796,צומת תל חצור,צפון,פריפריה,33.009179,35.559814,2,6.6e-05,1,1,6.665e-05,0.00412673,2797.6738,104.8371490158432
43246,צומת מבוא כרמל,צפון,חיפה,32.621345,35.079917,3,9.8e-05,1,2,3.186e-05,0.00412434,2625.6433,150.11070761760095
21224,עין מאהל א'/כניסה,צפון,פריפריה,32.723988,35.346772,3,9.8e-05,2,1,7.53e-06,0.00412284,2755.7765,25.294002159283846
9264,דאחיית אל בריד/דרך רמאללה,ירושלים,ירושלים,31.843512,35.229572,2,6.6e-05,1,1,4.243e-05,0.00411358,3166.2529,97.06821251190793
4942,שאול המלך/דבורה הנביאה,צפון,פריפריה,32.504338,35.493333,4,0.000131,2,2,4.498e-05,0.00411265,1580.8088,28.223753155622386
15205,ביר אל סיכה,מרכז,פריפריה,32.361937,35.030071,3,9.8e-05,2,1,3.341e-05,0.00410856,2580.7246,70.73451528226076
20794,צומת איילת השחר,צפון,פריפריה,33.03227,35.571974,4,0.000131,2,2,7.063e-05,0.00410307,2555.311,126.0626435678447
49189,סלמה שכונה מזרחית,צפון,פריפריה,32.896741,35.364823,4,0.000131,2,2,3.215e-05,0.00409953,2940.1242,43.88126009058811
50832,האלון/הרימון,צפון,חיפה,32.619844,35.074935,4,0.000131,2,2,5.894e-05,0.00409216,2406.4194,76.83642844029013
3050,הברוש/פרץ,צפון,חיפה,32.772311,35.042024,5,0.000164,3,2,3.608e-05,0.00409018,3681.657,19.52391678559059
21229,עין מאהל כניסה,צפון,פריפריה,32.723032,35.348448,4,0.000131,1,3,1.138e-05,0.00408509,2512.1556,44.561748928522654
8447,בית ספר אל אימאן/דרך רמאללה,ירושלים,ירושלים,31.845808,35.228724,3,9.8e-05,2,1,4.401e-05,0.00408072,2843.6978,103.33730722026799
3939,טרומפלדור/חניתה,צפון,חיפה,32.785034,35.017323,12,0.000394,10,2,0.0001295,0.0040768,3767.342,21.8809735871809
2989,הים התיכון/וורבורג,צפון,חיפה,32.836391,35.066848,4,0.000131,2,2,2.253e-05,0.00407146,2359.2302,64.84765363383676
2532,רבי עקיבא/ליאון בלום,צפון,חיפה,32.80361,34.99699,4,0.000131,3,1,1.473e-05,0.00407067,3230.6342,73.3248357877162
16504,דרך הציונות / הדרור,מרכז,תל אביב,32.100413,34.962434,5,0.000164,3,2,4.296e-05,0.00406377,3360.8765,28.589224410917303
1869,מוריה/קרית ספר,צפון,חיפה,32.788997,34.986546,4,0.000131,2,2,5.042e-05,0.00406031,2299.991,146.80487181651367
23316,מחלף אונו/כביש 471,מרכז,תל אביב,32.069393,34.859462,10,0.000328,7,3,9.902e-05,0.00406002,3972.9226,105.7787322734742
27759,צומת ניר יצחק,דרום,פריפריה,31.232407,34.357313,2,6.6e-05,1,1,3.607e-05,0.00405664,1338.7986,121.11926107344061
10779,יהודה הנשיא/בן יאיר,ירושלים,ירושלים,31.755797,35.201418,5,0.000164,1,4,3.883e-05,0.00405437,3274.7754,54.31808642858267
17999,שכונת נוף העמק,צפון,פריפריה,32.672778,35.252503,3,9.8e-05,2,1,3.408e-05,0.00405054,2649.7234,145.94476858268897
18357,צה''ל 1,צפון,פריפריה,32.964929,35.487497,11,0.000361,8,3,7.303e-05,0.00404967,3592.6142,134.9111713410828
27859,מסעף נתיבות/מרכז העיר,דרום,פריפריה,31.425716,34.601437,11,0.000361,6,5,4.915e-05,0.00404858,3577.7844,161.09273075884175
27851,צומת גילת לצפון,דרום,באר שבע,31.338182,34.653641,14,0.00046,8,6,6.878e-05,0.00404306,3602.6982,142.5097995763942
2957,דרך סטלה מאריס,צפון,חיפה,32.819128,34.982387,4,0.000131,2,2,1.298e-05,0.00404293,2525.9413,55.9978256846473
3154,שמשון/מבצע יונתן,צפון,חיפה,32.79479,34.992558,3,9.8e-05,1,2,2.153e-05,0.00404,2634.9836,30.726223142388555
4470,אבן גבירול/קוממיות,צפון,פריפריה,32.624186,35.323881,6,0.000197,2,4,4.748e-05,0.00403705,3023.4151,25.352616246800032
2534,עצמאות/בית וגן,צפון,חיפה,32.799637,35.103066,11,0.000361,8,3,5.119e-05,0.00402825,3960.1598,90.87168654869295
27758,צומת חולית,דרום,פריפריה,31.226579,34.336791,2,6.6e-05,1,1,3.614e-05,0.00402378,1281.61,118.90728715814382
3276,צומת כפר חסידים,צפון,חיפה,32.762526,35.089342,7,0.00023,3,4,2.574e-05,0.00402373,3706.698,109.87399243973287
19453,מועצה מקומית,צפון,פריפריה,32.968452,35.537777,2,6.6e-05,1,1,2.218e-05,0.00402246,2813.4428,43.6677554609984
39284,צומת ביר נבאלה/דרך רמאללה,ירושלים,ירושלים,31.848814,35.227414,4,0.000131,2,2,4.425e-05,0.0040188,2585.9914,149.54373417866736
1862,חורב/מאפו,צפון,חיפה,32.787024,34.985451,4,0.000131,1,3,4.367e-05,0.0040188,2495.241,88.28202007527506
34347,אזור תעשיה אלפי מנשה,מרכז,תל אביב,32.170283,34.994981,3,9.8e-05,2,1,1.415e-05,0.00401719,3018.1505,237.36696993168744
24981,מחלף רעננה צפון,מרכז,תל אביב,32.191001,34.887839,5,0.000164,3,2,3.453e-05,0.00401088,3192.8821,62.53311402334472
15831,מחלף מסובים   לכיוון מזרח,מרכז,תל אביב,32.037455,34.832327,7,0.00023,5,2,2.196e-05,0.00400454,3892.74,148.36677808522967
19928,מסעף בית הלל דרום,צפון,פריפריה,33.19148,35.603721,4,0.000131,2,2,6.264e-05,0.00400442,2066.7795,99.27878225769355
9372,יהודה הנשיא/בני בתירא,ירושלים,ירושלים,31.755371,35.20374,3,9.8e-05,2,1,4.248e-05,0.00400423,2927.5046,36.91125386701844
8131,דרך הר הבית/האשל,ירושלים,ירושלים,31.768002,35.293379,8,0.000263,7,1,8.158e-05,0.00399965,3294.4695,154.09508218256533
2725,שמשון/יוכבד,צפון,חיפה,32.796216,34.990191,2,6.6e-05,1,1,1.954e-05,0.0039967,2417.0904,86.78509226389467
27754,צומת אבשלום,דרום,פריפריה,31.223208,34.327789,4,0.000131,2,2,5.109e-05,0.0039943,1231.9632,102.66539017385918
11226,צומת אורה,ירושלים,ירושלים,31.757657,35.159474,8,0.000263,5,3,4.05e-05,0.00399373,2915.5057,71.58193969637271
4175,צומת אעבלין מערב,צפון,חיפה,32.827455,35.174454,5,0.000164,2,3,1.958e-05,0.00399313,2884.9418,138.12846099316428
24062,קק''ל/יגאל אלון,מרכז,תל אביב,32.023435,34.759632,5,0.000164,3,2,3.405e-05,0.00399123,3474.9552,213.03932774890097
18634,בית עלמין צבאי,צפון,פריפריה,32.964125,35.537374,3,9.8e-05,1,2,2.353e-05,0.00398961,2566.1111,119.77795257558176
34664,מחסום,מרכז,תל אביב,32.172371,35.003809,5,0.000164,3,2,3.727e-05,0.00398689,2726.7215,89.25463700618397
35674,שדרות ירושלים/שדרות ז'בוטינסקי,צפון,חיפה,32.838279,35.066778,3,9.8e-05,1,2,2.8e-05,0.00398572,2181.4744,21.352696394681924
10004,שדרות נווה יעקב/משה דיין,ירושלים,ירושלים,31.838017,35.234681,5,0.000164,3,2,8.06e-05,0.00398536,3574.6887,71.23876667385417
19182,כפר מנדא/בנק,צפון,פריפריה,32.807546,35.259679,4,0.000131,2,2,4.748e-05,0.00398489,2500.9557,140.00919075215555
24499,קניון עזריאלי הוד השרון/דרך רמתיים,מרכז,תל אביב,32.14435,34.894652,7,0.00023,4,3,5.684e-05,0.00398131,4045.3016,149.17611108165025
38149,דרך כוכב יעקב,ירושלים,ירושלים,31.877147,35.247048,5,0.000164,3,2,2.189e-05,0.00397737,2562.5738,125.40360457785656
19139,בית עלמין/חג'אג'רה,צפון,חיפה,32.741795,35.203844,4,0.000131,2,2,3.769e-05,0.00397395,3367.1827,11.456513868880245
1020,הגיבור/שחר,מרכז,תל אביב,32.150048,34.891951,7,0.00023,3,4,7.23e-06,0.00395686,3285.0953,194.37150275007545
19277,שעב/כביש ראשי,צפון,פריפריה,32.891716,35.235377,5,0.000164,3,2,1.074e-05,0.0039556,2669.739,75.69589002904506
21269,צומת גבעת אבני/לביא,צפון,פריפריה,32.780978,35.433721,9,0.000295,3,6,5.029e-05,0.00394918,3963.5556,96.75592725907613
13122,דרך מנחם בגין/הגליל,מרכז,תל אביב,32.061823,34.777831,7,0.00023,3,4,4.393e-05,0.00394741,3705.5986,24.247874444904642
9034,בן זאב/הדקל,ירושלים,פריפריה,31.744808,34.98007,5,0.000164,2,3,2.469e-05,0.00394071,3688.0581,56.06411165515173
15884,מחלף שעריה לדרום,מרכז,תל אביב,32.06792,34.903209,14,0.00046,6,8,3.114e-05,0.0039284,4202.2767,20.331088784906086
1893,מוריה/נחשון,צפון,חיפה,32.791805,34.986255,2,6.6e-05,1,1,4.867e-05,0.00392816,2132.2663,90.87403854010384
3266,מסעף כפר חסידים,צפון,חיפה,32.760335,35.090916,9,0.000295,4,5,6.009e-05,0.00392768,3993.8827,216.10161032720814
44861,שדרות לכיש/נחל זויתן,מרכז,פריפריה,31.624412,34.767751,2,6.6e-05,1,1,1.488e-05,0.00392756,3564.2451,166.8851677310521
11452,תחנת משטרה/הראל,ירושלים,ירושלים,31.802479,35.149484,7,0.00023,2,5,4.46e-05,0.00392628,3593.5006,25.256316736294576
10328,תחנת רקל''ה גבעת המבתר/יגאל ידין,ירושלים,ירושלים,31.806874,35.234922,16,0.000525,7,9,3.626e-05,0.00392406,3878.0016,125.28525085737901
2958,רכבל/סטלה מאריס,צפון,חיפה,32.82754,34.969384,2,6.6e-05,1,1,1.24e-05,0.00392083,2323.0369,30.841926493930448
17063,מרכז גביה,צפון,חיפה,32.701685,35.057996,3,9.8e-05,2,1,4.484e-05,0.00390881,2666.0897,85.28316012744959
20086,צומת כ''ח,צפון,פריפריה,33.125851,35.570337,2,6.6e-05,1,1,7.82e-06,0.00390544,2053.3642,101.85752315846325
15922,צומת טירה,מרכז,תל אביב,32.232319,34.983452,4,0.000131,3,1,6.176e-05,0.00390536,2734.8064,92.99595779648345
23972,תחנת דלק היובל/משה דיין,מרכז,תל אביב,32.001204,34.76328,6,0.000197,2,4,4.528e-05,0.00390412,3148.0939,119.53865744256464
17570,קניון נהריה/זלמן שז''ר,צפון,חיפה,32.989332,35.094168,6,0.000197,3,3,8.445e-05,0.00390264,2158.3707,34.32763858607692
40269,הייב/כניסה דרומית,צפון,פריפריה,32.768007,35.309671,2,6.6e-05,1,1,1.417e-05,0.00390163,2653.6683,64.59244576428235
17451,חבצלת/שדרות קק''ל,מרכז,פריפריה,32.465093,34.976954,4,0.000131,2,2,2.85e-05,0.00389489,2573.9646,120.14861430076004
43504,שדרות לכיש/נחל רביבים,מרכז,פריפריה,31.62634,34.771151,3,9.8e-05,2,1,3.008e-05,0.00389478,3152.2851,107.99684272848383
1976,טשרניחובסקי/האקדמית גורדון,צפון,חיפה,32.825277,34.969622,4,0.000131,2,2,3.93e-05,0.00389049,2156.8778,29.991887776171602
34860,קופת חולים/המכבים,ירושלים,ירושלים,31.864711,35.167799,5,0.000164,2,3,3.858e-05,0.00388544,3393.3933,41.25998665199673
3124,ליאון בלום/מארק לברי,צפון,חיפה,32.802272,34.997864,3,9.8e-05,1,2,2.496e-05,0.00388033,2895.7931,83.4704671287067
7532,שדרות בית הלל/חפץ חיים,מרכז,פריפריה,31.934638,35.047961,6,0.000197,3,3,4.025e-05,0.00388009,2783.1436,84.02361090624073
35191,חניון שביל הפלמ''ח/כביש 899,צפון,פריפריה,33.117841,35.56801,3,9.8e-05,1,2,1.516e-05,0.0038765,1803.9832,280.90109955138314
5948,מועצה אזורית מבואות חרמון,צפון,פריפריה,33.122799,35.568909,2,6.6e-05,1,1,1.182e-05,0.00387259,1919.0136,130.07896385928288
49473,שדרות שבעת הכוכבים/משה דיין,מרכז,תל אביב,32.160435,34.81372,3,9.8e-05,1,2,5.871e-05,0.00386425,3409.9681,139.76540567988374
28242,חברון/נתיב גפן,דרום,פריפריה,31.26063,35.206924,7,0.00023,1,6,8.769e-05,0.00386357,3098.6969,106.34290357744126
43245,צומת מבוא כרמל,צפון,חיפה,32.619996,35.079978,3,9.8e-05,1,2,2.893e-05,0.00385881,2221.1408,150.11070761760095
19636,היב 1,צפון,פריפריה,32.76881,35.306943,2,6.6e-05,1,1,1.637e-05,0.0038582,2428.2733,45.97121248424808
15935,גן אירועים,מרכז,תל אביב,32.23374,34.968868,3,9.8e-05,1,2,5.984e-05,0.00385478,2495.9825,144.48284956889424
23660,שדרות ירושלים/מפרץ שלמה,מרכז,תל אביב,32.005196,34.799558,7,0.00023,5,2,7.97e-05,0.00385323,3729.2862,121.67407548836232
35572,ירכא/כניסה מזרחית,צפון,פריפריה,32.955222,35.222518,4,0.000131,3,1,1.776e-05,0.00385249,2433.5504,10.038107239116876
44061,קידמה/החלומות,מרכז,פריפריה,32.462734,35.054249,4,0.000131,1,3,9.45e-06,0.00384758,2891.6248,78.69913843761736
9875,צביה ויצחק/הסנונית,ירושלים,ירושלים,31.732602,35.185749,4,0.000131,3,1,4.5e-05,0.00384475,2982.1745,24.169917763773093
15931,עבד אל חי/חמזה,מרכז,תל אביב,32.233494,34.96169,6,0.000197,4,2,0.00010709,0.00384053,2304.218,132.2077801815398
1907,המלך דוד/אצל,צפון,חיפה,32.811814,34.958412,4,0.000131,2,2,4.73e-05,0.0038391,2504.2886,124.67489499322599
2766,ליאון בלום,צפון,חיפה,32.800915,35.000116,3,9.8e-05,2,1,2.335e-05,0.00383845,2630.3777,112.07990098518006
14363,ת. רכבת הרצליה,מרכז,תל אביב,32.163045,34.818347,5,0.000164,3,2,8.156e-05,0.00383739,3048.9478,105.35522350186748
6392,מסעף שלומי,צפון,פריפריה,33.073167,35.150026,5,0.000164,3,2,4.789e-05,0.00383359,1459.3392,71.17081243901039
10677,ככר ראס אלעמוד/ דרך יריחו,ירושלים,ירושלים,31.77359,35.240765,4,0.000131,3,1,9.562e-05,0.00383182,2244.3489,87.3831826756224
27814,קאנטרי קלאב/שדרות דוד טוביהו,דרום,באר שבע,31.256273,34.759125,8,0.000263,4,4,0.00011997,0.00383159,2919.6721,112.05774744389771
20556,מועצה מקומית,צפון,פריפריה,32.954757,35.215369,4,0.000131,3,1,7.281e-05,0.00382907,2245.7431,187.6395280665176
42443,שדרות לכיש/שדרות כרמי גת,מרכז,פריפריה,31.629012,34.773023,3,9.8e-05,1,2,3.065e-05,0.003829,2832.9063,21.117922415197704
19637,היב 2,צפון,פריפריה,32.771087,35.306429,2,6.6e-05,1,1,1.861e-05,0.00382534,2239.9554,94.6213347804416
48368,אלחזאן/אלבאדיה,דרום,באר שבע,31.382809,34.735194,2,6.6e-05,1,1,2.87e-05,0.00382515,2216.0897,104.86150216479518
1745,צומת ברטעה,מרכז,פריפריה,32.499317,35.068299,3,9.8e-05,1,2,7.55e-06,0.00382422,3726.475,78.28943844953787
