station_id,station_nodes,reference_station_nodes,connected_components,largest_component_nodes,largest_component_share,origins_evaluated,origins_missing,mean_reachable_stations,mean_reachable_share,mean_path_seconds_to_reachable,largest_component_nodes_loss,largest_component_share_loss,reachable_share_loss,mean_path_seconds_increase,station_name,main_stop_code,degree,weighted_degree,pagerank,approx_betweenness,is_articulation_point
13038,21622,21623,2,21619,0.9998150117929981,32,0,6645.125,0.3073316529460735,2412.4564072477324,1,4.624705175049204e-05,2.3124595319612418e-05,0.007232917606870615,הרב כהנמן/רבי עקיבא,22974,21,17552,0.00014692507657071047,0.00011564971963277045,False
13250,21622,21623,2,21619,0.9998150117929981,32,0,6645.15625,0.307333098233281,2412.4653417015093,1,4.624705175049204e-05,2.167930811214358e-05,0.016167371383744467,רבי עקיבא/גן ורשה,20207,12,18572,0.00012948983002270627,0.00030068927104520313,False
25833,21622,21623,2,21619,0.9998150117929981,32,0,6645.15625,0.307333098233281,2412.810781832268,1,4.624705175049204e-05,2.167930811214358e-05,0.36160750214230575,גן הראשונים/יצחק רגר,11297,13,11462,0.00021091720542073007,0.001772331953372207,False
11865,21622,21623,2,21619,0.9998150117929981,32,0,6645.1875,0.3073345435204885,2412.443891111741,1,4.624705175049204e-05,2.0234020904619232e-05,-0.0052832183846476255,ירמיהו/הצבי,1556,16,24515,0.00018424812645534227,0.0005348799533015633,False
10397,21622,21623,2,21619,0.9998150117929981,32,0,6645.1875,0.3073345435204885,2412.436845949735,1,4.624705175049204e-05,2.0234020904619232e-05,-0.01232838039049966,רכסים/האלה,356,4,234,3.36349382022111e-05,0.06265901809703503,False
8756,21622,21623,2,21619,0.9998150117929981,32,0,6645.21875,0.3073359888076959,2412.444527657971,1,4.624705175049204e-05,1.8788733697205906e-05,-0.004646672154649423,מרכז שטנר/כנפי נשרים,228,9,21476,0.0001124541516139434,0.0008442429533192243,False
8638,21622,21623,2,21619,0.9998150117929981,32,0,6645.21875,0.30733598880769597,2412.4636178880523,1,4.624705175049204e-05,1.8788733697150395e-05,0.014443557926824724,גולדה/גבעת משה,6271,21,20022,0.00014898843882065602,0.0006273997290077797,False
12154,21622,21623,3,21618,0.9997687647412478,32,0,6645.25,0.30733743409490344,2409.7725831954144,2,9.249410350087306e-05,1.7343446489681558e-05,-2.6765911347110887,בית החייל/חטיבת הנגב,10471,9,502,6.322821069350355e-05,0.003397210514212632,True
10086,21622,21623,2,21619,0.9998150117929981,32,0,6645.25,0.30733743409490344,2412.4489493724805,1,4.624705175049204e-05,1.7343446489681558e-05,-0.0002249576450594759,שמגר/אוהל יהושע,4075,14,20677,0.0001430135665061195,0.0004683813645127203,False
8690,21622,21623,2,21619,0.9998150117929981,32,0,6645.25,0.30733743409490344,2412.45048930546,1,4.624705175049204e-05,1.7343446489681558e-05,0.0013149753344805504,חזון אי''ש/הרב בצלאל זולטי,168,4,20388,9.813690882040143e-05,0.000254429383192095,False
8705,21622,21623,2,21619,0.9998150117929981,32,0,6645.25,0.30733743409490344,2412.4495633812876,1,4.624705175049204e-05,1.7343446489681558e-05,0.00038905116207388346,גבעת שאול/הרב אהרון קוטלר,175,4,17732,0.00010710378336066405,0.00048572882245763585,False
15431,21622,21623,2,21619,0.9998150117929981,32,0,6645.25,0.30733743409490344,2412.461772771617,1,4.624705175049204e-05,1.7343446489681558e-05,0.012598441491263657,הרצל/שדרות יעקבי,32148,16,8020,0.0002547593714728359,0.00021106073832980607,False
41599,21622,21623,2,21619,0.9998150117929981,32,0,6645.25,0.30733743409490344,2412.4581597997335,1,4.624705175049204e-05,1.7343446489681558e-05,0.008985469607978303,שדרות החשמונאים/לב העיר,31660,21,6417,0.00021254038074950166,0.0003932090467514195,False
26784,21622,21623,2,21619,0.9998150117929981,32,0,6645.28125,0.30733887938211085,2412.823340192522,1,4.624705175049204e-05,1.589815928226823e-05,0.37416586239669414,אזור תעשיה ערד,14183,11,1678,7.186276961735198e-05,0.0619651197792384,False
8757,21622,21623,2,21619,0.9998150117929981,32,0,6645.28125,0.3073388793821109,2412.445738431093,1,4.624705175049204e-05,1.589815928221272e-05,-0.0034358990324108163,בית ענבר/כנפי נשרים,229,5,21474,0.0001106519048969728,0.0007979830654661161,False
43240,21622,21623,2,21619,0.9998150117929981,32,0,6645.28125,0.3073388793821109,2412.439372697981,1,4.624705175049204e-05,1.589815928221272e-05,-0.009801632144444739,נחליאלי/רכסים,1301,3,222,3.2660740931270286e-05,0.06252312967646652,False
2567,21622,21623,2,21619,0.9998150117929981,32,0,6645.3125,0.3073403246693183,2412.451706264281,1,4.624705175049204e-05,1.4452872074799394e-05,0.002531934155285853,שוק תלפיות,47210,8,20226,0.00018872743095543003,9.541101869703562e-05,False
8642,21622,21623,2,21619,0.9998150117929981,32,0,6645.3125,0.3073403246693184,2412.460529743948,1,4.624705175049204e-05,1.4452872074743883e-05,0.011355413822457194,שפע חיים/דורש טוב,5667,17,23238,0.00015876961277708072,0.0007777443645303813,False
9959,21622,21623,2,21619,0.9998150117929981,32,0,6645.3125,0.3073403246693184,2412.4457992552607,1,4.624705175049204e-05,1.4452872074743883e-05,-0.0033750748648344597,מסוף הר נוף/כנפי נשרים,2524,11,21904,0.00013174991202175937,0.000520423738347467,False
8646,21622,21623,2,21619,0.9998150117929981,32,0,6645.3125,0.3073403246693184,2412.4497243788064,1,4.624705175049204e-05,1.4452872074743883e-05,0.0005500486809069116,אוהל יהושע/זית רענן,155,10,19488,0.00010841830020662925,0.0004076652617055158,False
26121,21622,21623,2,21619,0.9998150117929981,32,0,6645.3125,0.3073403246693184,2412.493726786595,1,4.624705175049204e-05,1.4452872074743883e-05,0.04455245646931871,מרכז רפואי סורוקה/יצחק רגר,19429,17,9972,0.00021844998014203135,0.002590553719774058,False
18121,21622,21623,2,21619,0.9998150117929981,32,0,6645.3125,0.3073403246693184,2412.4400778189943,1,4.624705175049204e-05,1.4452872074743883e-05,-0.009096511131247098,החרושת/העמק,50745,10,7552,0.0002110255512008864,0.00022840819627472164,False
2164,21622,21623,2,21619,0.9998150117929981,32,0,6645.34375,0.3073417699565258,2412.4560538165033,1,4.624705175049204e-05,1.3007584867330557e-05,0.0068794863777839055,לב הדר,47223,6,19270,0.00019831612891198306,0.00010697599066031267,False
3731,21622,21623,2,21619,0.9998150117929981,32,0,6645.34375,0.3073417699565258,2412.4597273902837,1,4.624705175049204e-05,1.3007584867330557e-05,0.010553060158144945,העירייה,42866,9,18432,0.00020184278256460053,0.00028334181310028756,False
3029,21622,21623,2,21619,0.9998150117929981,32,0,6645.34375,0.3073417699565258,2412.462944661069,1,4.624705175049204e-05,1.3007584867330557e-05,0.013770330943316367,יל''ג,47528,14,17642,0.00017632725841482756,0.00032960170095339575,False
35797,21622,21623,2,21619,0.9998150117929981,32,0,6645.34375,0.3073417699565258,2412.4633221472186,1,4.624705175049204e-05,1.3007584867330557e-05,0.014147817093089543,משה הס,47504,2,3092,5.153558542228501e-05,0.06416535569525186,False
2241,21622,21623,2,21619,0.9998150117929981,32,0,6645.34375,0.3073417699565258,2412.457877331457,1,4.624705175049204e-05,1.3007584867330557e-05,0.00870300133146884,קריית אתא,47502,2,2314,3.761803545185019e-05,0.06412487829338039,False
2244,21622,21623,2,21619,0.9998150117929981,32,0,6645.34375,0.3073417699565258,2412.4544892313143,1,4.624705175049204e-05,1.3007584867330557e-05,0.005314901188739896,זבוטינסקי/הפלמח,41361,2,3124,4.5210320896399645e-05,0.06403235851767418,False
1931,21622,21623,2,21619,0.9998150117929981,32,0,6645.34375,0.3073417699565258,2412.459047344512,1,4.624705175049204e-05,1.3007584867330557e-05,0.009873014386357681,בר רב האי/סעדיה הגאון,41048,3,3451,5.948220790480371e-05,0.0625809545362829,False
1944,21622,21623,2,21619,0.9998150117929981,32,0,6645.34375,0.3073417699565258,2412.4520355361506,1,4.624705175049204e-05,1.3007584867330557e-05,0.0028612060250452487,בודנהיימר/סעדיה גאון,41061,2,1708,3.382936855868871e-05,0.06254047713441144,False
37806,21622,21623,2,21619,0.9998150117929981,32,0,6645.34375,0.3073417699565258,2412.4874376785583,1,4.624705175049204e-05,1.3007584867330557e-05,0.038263348432792554,צים סנטר/שמיר,18478,3,408,3.052844857444072e-05,0.06121050535863458,False
9112,21622,21623,2,21619,0.9998150117929981,32,0,6645.34375,0.3073417699565259,2412.458346343876,1,4.624705175049204e-05,1.3007584867219535e-05,0.009172013750685437,צומת הזיתים,732,5,210,2.559905963536188e-05,0.06148806468575323,False
1461,21622,21623,2,21619,0.9998150117929981,32,0,6645.375,0.30734321524373326,2412.518956587272,1,4.624705175049204e-05,1.156229765986172e-05,0.06978225714647124,קריון/ד. עכו חיפה,41480,11,17330,0.000252343232860767,0.0010437387196857533,False
6279,21622,21623,2,21619,0.9998150117929981,32,0,6645.375,0.3073432152437333,2412.707576734256,1,4.624705175049204e-05,1.1562297659806209e-05,0.2584024041302655,מגאר ג'/מרכז,59054,15,2670,0.00020948209886713733,0.0030184576824153087,False
37061,21622,21623,2,21619,0.9998150117929981,32,0,6645.375,0.3073432152437333,2412.468784502269,1,4.624705175049204e-05,1.1562297659806209e-05,0.01961017214352978,צים סנטר/התעשייה,19947,3,312,3.69399864740392e-05,0.061042813265167056,False
26684,21622,21623,2,21619,0.9998150117929981,32,0,6645.40625,0.3073446605309408,2413.078200803557,1,4.624705175049204e-05,1.0117010452337372e-05,0.6290264734316224,מרכז הספורט אוניברסיטת בן גוריון,13983,10,11620,0.00026210530409643754,0.005562751514336258,False
41640,21622,21623,2,21619,0.9998150117929981,32,0,6645.40625,0.3073446605309408,2412.446804625325,1,4.624705175049204e-05,1.0117010452337372e-05,-0.002369704800457839,ת. רכבת כרמיאל/רציפים,55137,17,6946,0.00021059585605929206,7.228107477048152e-05,False
26790,21622,21623,2,21619,0.9998150117929981,32,0,6645.40625,0.3073446605309408,2412.4674104735427,1,4.624705175049204e-05,1.0117010452337372e-05,0.018236143417198036,התעשייה/שיש,14196,2,312,3.700844270184949e-05,0.0609589672184333,False
7197,21622,21623,2,21619,0.9998150117929981,32,0,6645.4375,0.30734610581814825,2412.4937019468407,1,4.624705175049204e-05,8.671723244868534e-06,0.044527616715186014,מסוף חצור הגלילית/הורדה,59903,13,3736,0.00023089495451022278,0.002914372934745815,False
26802,21622,21623,2,21619,0.9998150117929981,32,0,6645.4375,0.30734610581814825,2412.473517975214,1,4.624705175049204e-05,8.671723244868534e-06,0.024343645088265475,מכבי אש/התעשייה,14222,2,312,3.436486462530546e-05,0.06091848981656183,False
20480,21622,21623,2,21619,0.9998150117929981,32,0,6645.4375,0.3073461058181483,2412.5202128045635,1,4.624705175049204e-05,8.671723244813023e-06,0.0710384744379553,ת. מרכזית ק''ש/הורדה,53340,8,2460,0.00021119637108287266,0.0058981357012712924,False
34756,21622,21623,2,21619,0.9998150117929981,32,0,6645.46875,0.3073475511053557,2412.4337841750544,1,4.624705175049204e-05,7.226436037399697e-06,-0.015390155071145273,דרך החלוצים/שבות סיני,63537,2,606,4.6889583147433544e-05,0.06255493334936553,False
