stop_id,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63
24040,-0.09540148,-0.29127887,0.4469606,0.05743008,-0.07831704,-0.5251587,0.018256905,-0.22834364,-0.27088293,0.2706005,0.37014756,0.07921799,0.2179067,-0.5234704,-0.60774374,-0.306903,-0.061685897,-0.23381843,-0.42881393,0.18245803,-0.05658242,0.2301727,-0.31935135,-0.30880386,-0.3503888,0.71583676,-0.56186897,0.41177237,-0.2924495,0.48342818,0.023951657,0.21184245,0.13511433,-0.5455364,-0.106925145,0.119726524,-0.331291,-0.36175767,0.42164868,0.22664584,0.88209784,-0.012083192,-0.30404064,0.32167715,0.8338164,-0.36872524,-0.012192016,-0.43833762,0.046163127,0.572857,0.5269959,-0.31766963,0.6637408,-0.057549853,0.02401809,-0.04037326,-0.8257359,-0.5824857,0.22498135,0.03876736,-0.12495612,0.79191506,-0.18304303,-0.5774605
13308,-0.07603501,0.4966761,0.4159252,1.1871969,0.25032294,0.18149112,0.2396646,0.6168715,0.16739945,0.4272958,1.2966576,-0.16453935,0.37634364,-1.0009228,-0.046190433,-0.7333477,-1.6824615,0.22067823,0.057517674,0.7816108,0.28750083,0.8124717,0.14042203,-0.59101784,-0.4221599,0.49162817,-0.32717246,-0.014899956,-0.17776804,-0.020377059,0.3620176,0.3601675,0.23547326,-0.11737365,0.09257381,0.44150487,-0.06304654,-0.47972524,0.21957283,0.62861866,0.086090386,-0.20996636,-0.6235441,0.44665208,0.19314085,0.46218985,0.034316596,0.015405175,0.18990676,0.03497944,0.5891473,-0.3950857,0.2631553,0.26467356,-0.17820819,0.14677274,0.13950332,-0.51898164,-0.48889905,-0.015640916,-0.23088054,0.17049633,0.13970877,0.8514049
25084,-0.19765964,-0.16089658,0.53263354,-0.28228894,0.27874658,0.25040713,1.0305462,0.2581063,-0.65415955,-0.09891715,0.972961,-0.21178858,0.33909145,-0.050481766,-0.5002276,-0.014936177,-0.64230835,0.34319115,-0.23376237,0.9203075,0.097924836,0.14466445,0.45029,-0.6559122,-0.6575641,0.028984373,-0.40331906,0.5215191,0.12569056,1.017719,0.56268483,0.4381173,-0.29770422,0.32647675,0.048909802,0.61905366,0.49022877,0.32601452,-0.8580559,0.1570165,0.21099873,0.4897846,-0.41953582,0.51438355,0.69710284,0.6689482,0.44677874,0.14470915,0.15855649,-0.0900421,1.4072753,0.22642176,0.4123399,0.09367101,-0.45113835,-0.056566175,0.009997053,-0.50799334,0.07114045,-0.274986,0.19832897,-0.28901806,0.32164156,-0.7320596
48564,0.5230122,-0.23584087,0.857397,0.70633227,0.14245082,0.18712883,-0.15163703,-0.26123217,0.04056046,-0.18218583,1.0567709,-0.53563476,-0.27437675,0.14233994,0.15518218,-0.11620766,0.08023459,-0.08829982,0.39178196,0.28944466,0.6300172,0.89309067,0.2758336,0.032134444,-0.5016581,0.6596616,-0.34037894,0.32019722,-0.40741014,0.21658444,0.38640934,0.022750227,-0.24994606,0.429759,0.514566,0.11561381,-0.1602942,-0.004788595,-0.31303206,0.15148018,0.2762078,0.694274,-0.29667336,0.42285064,0.56916034,-0.14028908,0.036950715,0.08848039,-0.66035795,0.17898303,0.24872532,-0.27075097,0.10928723,0.1313308,-0.24018815,-0.29467148,-0.61045045,-0.051117416,-0.19561695,-0.345475,-0.31874624,0.31737337,-0.0963568,0.26391792
13138,0.15868661,-0.24815264,0.14897427,0.20286156,-0.7972467,-0.09810327,0.18489172,-0.12879218,-0.07056739,0.047718704,-0.1420257,-0.116254576,0.09213212,-0.85254204,-0.5162166,-0.44928235,-0.7406458,0.08794686,0.78454554,0.92423815,0.889966,0.4034461,-0.22700244,-1.1863182,0.2323955,0.09915043,-0.7064918,-0.24492209,-1.42527715e-05,0.36434627,-0.4773278,0.8143871,-0.5420225,0.32466656,-0.5994312,-0.02735927,-0.70859694,-0.1507128,0.20367847,-0.1918422,0.14837794,0.9841802,0.02601466,-0.43179002,0.7557141,0.22664043,-0.070028715,-0.19576176,0.78440285,0.15277113,1.2598574,-0.76137096,0.24123089,0.32996568,-0.44738626,-0.23464839,-0.19435345,-0.87761647,0.06311804,0.21383536,0.26196158,0.39267293,-0.5727146,0.5614174
43288,0.74434775,-0.44072273,0.9151699,0.46067122,-0.15836656,-0.43636265,0.19020541,0.10901506,-0.5762644,-0.30834523,0.7745399,-0.3080531,-0.05848638,0.2672901,0.055507652,0.10481509,-1.362821,0.15711072,0.19564518,0.4410039,-0.72406733,-0.18054642,-0.21547773,-1.2651238,-0.2364639,0.15637769,-0.2299057,0.2895269,0.17310947,0.4470915,-0.5369255,0.56791586,-0.77434313,-0.34913072,0.59794164,0.20920026,-0.10964965,0.12926985,0.005612613,0.21676499,-0.2792369,-0.2125125,-0.3827605,0.08139452,0.5789407,0.028293366,-0.20564742,0.12999946,0.26942638,0.1080672,0.4469202,0.1157837,0.39518073,-0.08875187,-0.081178784,-0.011615908,-0.8780942,-0.67037344,0.07861484,-0.17136036,-0.66255313,0.34853968,-0.4932017,0.19593364
44765,0.09237533,0.13426782,0.15648073,0.11404026,-0.09083697,-0.40532276,-0.44504282,-0.25724217,0.45683858,0.2495159,0.5032291,0.08798396,0.21688478,-0.22625653,0.15055887,0.039165057,-0.45110053,-0.023850193,0.3341414,0.47066563,0.529,0.64169335,-0.021014929,-0.6077036,-0.4948786,-0.261989,-0.18835133,0.8697543,0.07987648,0.87589973,0.30814373,1.2463576,-0.4067288,-0.38499486,0.43353415,0.05932601,0.2705466,0.26516047,-0.007526987,0.450678,0.602539,0.6161199,0.048433617,0.45970726,0.26788887,-0.3241012,-0.32252023,-0.14704283,0.20121309,-0.2110959,0.29695392,0.025264468,-0.41878608,0.8639647,0.45301804,-0.56561285,-0.048960637,-0.067918934,-0.38046777,-0.19214478,-0.095223606,0.12437111,-0.0028378742,0.11569661
29323,0.43443242,-0.255393,0.68862486,0.7507979,-0.18233968,-0.51710206,0.2795574,0.24017325,-0.5073441,0.14359915,0.6571084,-0.44680062,0.0007688945,0.19084333,0.21801488,0.15315238,-1.1679381,-0.044257,0.59276015,0.5272121,-0.50202155,-0.23066916,-0.37305123,-1.2988925,-0.25515968,0.2810598,-0.52139884,1.2905186,0.02125024,0.8288083,-0.0681726,0.64297837,-0.45963225,-0.5474607,0.50712574,0.20314072,-0.06909883,0.0130598685,-0.11089244,-0.056477126,-0.4007063,-0.07039629,-0.8316967,0.4088437,0.74201804,0.12205076,0.31738603,-0.10400723,0.5407298,-0.16513272,0.8156357,0.33084452,0.3705485,0.3337933,-0.032194223,0.23232356,-0.80704033,-0.9950044,0.50402427,-0.25571853,-1.5577325,0.3263651,-0.20008723,-0.038105626
13575,0.19891214,-0.32631296,0.87443596,1.1688226,-0.15227984,-0.53121203,0.11216544,0.2549715,-0.56553876,0.39722988,1.2432373,-0.060202803,0.08310863,0.043932904,-0.4294555,-0.021310266,0.17300421,0.55133206,-0.13309942,0.65104014,1.1636859,0.6713589,-0.5013751,-0.29732352,0.14418459,-0.1329837,-0.891827,0.5804148,0.2508013,0.17699684,-0.5683674,0.20846246,-0.20922732,-0.41746837,0.15295182,0.271564,0.4191644,-0.05466891,-0.29610825,0.38070923,0.29722807,0.35293177,-0.6290354,-0.14314403,0.3964125,0.2983601,-0.39908344,-0.03956588,0.59615976,0.32421345,0.75085574,-0.17270952,-0.040164642,0.17063546,0.26269498,-0.7385002,0.28914458,-0.81467354,0.07103373,0.78865004,-0.5816859,0.13744101,0.32404336,-0.025394635
43263,0.70511746,-0.72027427,-0.025012042,-0.15656641,0.4062714,-0.3311319,0.09891364,-0.62691194,-1.1534586,-0.3020053,1.07193,-0.21872596,0.3870243,-0.6621133,-0.38185877,-0.41839272,-0.56515,0.82641596,0.2235744,0.5629075,1.5107223,0.22873758,0.8218633,-0.6663667,-0.69289446,0.83571625,-0.92986774,-0.7099922,-0.41514093,0.0391781,0.5323751,0.1519819,-0.12538368,0.13022682,-0.15255113,0.34523654,0.4107448,0.37175077,0.4395547,0.10839208,0.7267738,0.24013901,-0.11189331,-0.072980106,0.9082787,-0.73294985,0.42819658,-0.03902521,-0.2939718,-0.38496956,0.9321615,-0.46229464,0.36994326,0.1875176,0.12050258,0.2844672,0.79118,-1.6103828,0.013436602,-0.54298896,-0.891786,0.19468105,0.29747367,0.39773065
13743,0.34702322,-0.12358137,0.7618049,0.35934296,0.086688295,-0.28520653,-0.18293053,-0.19734153,-0.39763975,0.06952328,0.8380203,-0.31167865,0.18212798,0.5212892,-0.14026235,-0.16341478,-0.92768615,-0.223634,0.88559145,0.3228473,0.6930028,1.0852128,0.20181397,-0.468346,-0.52639467,1.084917,-0.5363746,0.9743405,-0.042042255,0.7049,0.52912736,-0.21890666,-0.26376733,-0.13849522,0.4740768,0.034844235,0.30465665,0.90791607,0.5109304,0.1498604,0.45934916,0.3881044,-0.14983864,0.18199806,0.54655236,0.6195943,0.05092356,0.2950245,-0.13034919,0.7300987,0.065346,0.037393723,0.54653764,0.23692964,7.723632e-05,-0.40364277,-0.44115558,0.17305093,-0.20192364,-0.48905584,-0.19457923,0.77407426,-0.66531694,0.5551218
23839,0.18939064,-0.025723252,0.45168015,-0.3606172,0.2132782,-0.50654244,-0.22791952,0.06904722,0.099358566,-0.20812096,0.39491197,0.07606864,0.74112415,0.0006855685,-0.3690503,0.11070539,-0.6786402,-0.42905176,-0.33555,0.46036193,0.313415,0.757625,0.11601736,-1.239027,0.59094936,0.7067314,-0.7991544,0.78915066,-0.1330347,-0.01889584,0.30769873,0.5078402,-0.2300688,0.37215528,-0.19180384,0.76276994,0.81736773,-0.42269394,0.58155346,-0.22904746,0.5656629,-0.34011734,-0.61852145,0.5125783,0.8576226,-0.17957352,0.27006516,-0.156483,-0.14559801,-0.10000143,0.76127094,-0.2697203,0.77182204,0.57177234,-0.51723206,0.7639252,0.14019491,-0.2252432,-1.0997567,-0.6991096,-0.30549625,0.420926,-0.7863542,0.008788341
84,0.6545597,-0.034357518,0.79740304,-0.28600177,0.24406724,-0.23445445,-0.17363216,0.43368495,-0.44875956,0.5275288,0.9747816,-0.13495772,0.3558106,-0.8696616,-0.053391535,0.07572296,-0.081683666,0.16536625,-0.2875537,0.170522,0.63955754,-0.20333287,0.27100545,-0.444054,-0.46058956,0.63668585,-0.9453137,0.74761754,-0.24615173,-0.5026368,-0.33843514,0.48928177,-0.22568676,-0.08880813,-0.04965617,1.451202,0.24569818,-0.0027101324,-0.30636618,-0.1326919,0.1528199,0.41940647,-0.3062279,0.6472873,0.4867995,0.27201602,0.56205606,-0.15024668,-0.3112354,0.37743175,0.8353206,-0.8305034,0.72931653,-0.22254093,-0.29283327,-0.54287755,0.6384773,-0.23519076,-0.8865285,0.23605958,-0.31586576,-0.22720909,-0.078956395,-0.1805405
16814,0.46441063,-0.077747874,0.82838845,-0.39629012,0.12850441,-0.1851196,-0.14664122,0.5493243,-0.34232202,0.39379624,1.204313,-0.093936965,0.30494747,-0.76193285,-0.3500656,0.2516052,-0.10467681,0.6819194,-0.022472173,0.17324966,0.7403141,-0.06380683,0.1558483,-0.44656116,-0.4673353,0.65007406,-0.7920791,0.96777016,-0.31800318,-0.56293714,-0.25755963,0.42776257,-0.29593402,0.090438895,-0.043595325,1.4486063,-0.14886197,0.2507457,-0.16153893,0.044741664,0.26230848,0.4977757,-0.15922177,0.4990007,0.28402066,0.46444052,0.3260373,-0.37015834,-0.27291197,0.45245335,0.6758426,-0.5388081,0.7594026,-0.2568487,-0.2767093,-0.5477742,0.2663665,-0.07524206,-0.5238313,-0.027124258,-0.3861484,-0.28630543,-0.071667776,-0.30496767
12827,0.22596927,-0.1222118,0.26029852,0.11575824,-0.1777306,-0.33252046,0.64934427,0.101457186,-0.84053624,0.010148049,1.4366344,-0.506843,-0.3114076,-0.68046355,-0.4625192,0.025915261,0.32466364,-0.17849594,0.12101147,0.6733999,1.1562737,0.27330643,0.7761062,0.119579375,-0.232158,-0.07214268,-0.52561563,0.34982428,0.02341916,-0.013357212,-0.3598284,0.33160895,-0.7358472,-0.110502996,-0.1368379,-0.02324388,0.051391374,-0.16602449,0.05849141,0.35797307,0.46906033,-0.037950434,-0.5566412,0.150249,0.3815111,-0.21964367,-0.30560413,-0.5112025,0.3070308,0.27368712,-0.13042104,0.07419705,0.073039904,0.26997292,-0.12741055,-0.76052195,0.5519936,-1.1129216,0.060086258,-0.33645502,-0.35522026,0.054725,-0.18755747,0.021996684
22354,-0.03432577,-0.18168905,0.7754829,0.62772626,-0.3772273,-0.5597729,-0.3276984,0.28125262,-0.0730473,-0.37617218,1.5828996,-0.23703805,0.07379455,-0.024042511,-0.03164276,0.48686522,-0.29287672,-0.64696,-0.0646928,0.5100829,0.021420857,0.0350752,0.0071596154,-1.1613777,-0.2770191,0.46356326,-0.18743186,0.51038116,-0.42284527,0.5146176,0.30115545,-0.13087164,-1.2309012,0.055387672,0.17618491,-0.015302144,0.5286514,0.6969529,1.1151736,-0.07562192,0.05926942,0.6083771,0.19953533,0.268095,0.50309616,-0.4279343,0.44538495,-0.31740096,0.44339588,-0.31267864,0.913748,-0.58668274,0.083547115,0.9604589,-0.54151577,-0.29038697,0.23840423,-0.44077238,-0.9842246,0.111788355,0.0742207,-0.09377551,0.13624613,-0.21545616
50550,0.37193254,0.11483109,-0.19845083,0.14337297,0.5734552,-0.35702828,0.19041383,0.28029802,-0.28801832,0.5383718,0.543621,-0.13417304,0.5877945,-0.6751419,0.34958833,0.23406586,-0.66245794,0.076636866,0.059714824,0.16040346,0.58804363,0.049802475,0.15778667,-0.71166396,-0.41627222,0.5122067,-0.45424697,0.05840357,-0.11236445,0.0825155,0.16981491,0.6722534,-0.83466,0.6497565,-0.2331759,0.52562016,-1.0776031,-0.01063175,-0.134908,-0.5111105,1.0972359,-0.09172119,0.14853391,0.824485,1.0963224,0.38583738,0.47791046,-0.7366874,-0.076538324,0.7713616,1.0120919,0.6046671,0.121616356,0.055777714,0.53701997,-0.8453089,-0.42288563,-0.030131524,-0.858644,-0.33943963,-0.33919644,0.82210463,-0.14281908,-0.7572637
13797,0.064011924,0.09735665,0.47346997,0.28075927,-0.1830239,-0.4651933,0.054988574,-0.049377166,-0.43292007,-0.0048939604,0.19893257,-0.044402897,-0.42491198,-0.71896976,0.3758453,-0.41562122,-0.66838014,0.6159531,0.2650276,0.25015035,0.46327043,0.6660044,0.11802546,-0.6131867,-0.09156693,0.12305848,-0.252338,-0.09881133,0.088899076,-0.14245565,0.15062882,0.88956857,-0.6331009,0.5239118,-0.013935626,-0.48218673,-0.74094933,-0.10447369,0.39469206,0.3140929,0.35208845,0.21376084,0.41796133,-0.18331894,0.34767014,0.40545264,0.004487374,-0.26869392,0.13763526,-0.1556166,0.54680175,-0.3735163,0.017001428,0.5817478,-0.3527626,-0.4924912,-0.0063835694,-0.60921735,0.3850749,0.10469295,-0.3522369,-0.07989781,0.16983944,-0.15275176
25116,0.20743267,0.1287617,1.0410901,-0.2961688,-0.26220295,0.15037212,0.83055294,-0.5080823,-0.52210104,-0.085027575,0.93078077,-0.2470911,0.3032531,-0.3773613,-0.03548377,0.2793804,-0.9604263,0.14955813,0.016088001,0.87825865,0.84619313,0.7505432,0.2570773,-0.029373817,-0.039077267,0.33857802,0.3649211,0.7900008,-0.8896293,1.2656571,0.5116482,-0.3598867,-0.029760834,0.21448256,0.42078704,0.24579017,0.27941185,-0.07963048,-0.585378,0.5137636,0.4281392,0.21288255,-1.1614405,0.54949695,1.0893184,0.39256713,0.38872483,0.0251107,0.25880572,-0.026366761,0.7585745,0.15518185,0.093215,0.67209613,-0.4389168,-0.37567446,-0.052595425,-0.38268265,-0.7674895,-0.26215777,-0.61640984,0.6989204,0.70677763,-0.18433614
22474,0.7944956,-0.19265997,0.27442923,0.04128893,0.70071656,-0.12494059,0.30200204,0.086670265,-0.33047947,0.17828308,-0.27793196,-0.5260845,-0.10067022,-0.9109327,-0.12265194,0.29122752,0.029214384,-0.19555223,0.08929928,0.3519153,0.637462,0.12644245,0.049957737,-0.7191154,0.008276889,0.25777772,-0.14883967,0.18007071,0.17865413,0.60964954,-0.17836735,0.23512013,-0.40093076,0.71098155,-0.24789305,-0.18455526,-0.19888268,0.4052217,-0.54749036,-0.6541279,0.5457229,0.65298814,-0.3098273,0.6184473,0.85276675,0.086662106,0.30553302,-0.8009693,-0.049794585,-0.027219523,0.8595888,-0.20603502,0.117619224,0.8111312,0.09104613,-0.70216644,-0.569917,-0.7039467,-0.6812239,-0.5714459,-0.2580091,0.6488035,-0.19500402,-0.32802084
47752,0.5867045,-0.5052398,-0.016193211,-0.12739001,0.34995624,-0.2679708,0.08999982,-0.4992569,-0.998844,-0.28403568,0.87474173,-0.0824147,0.36057734,-0.5174249,-0.24155506,-0.3432604,-0.44008645,0.63534445,0.18985981,0.44105268,1.2025478,0.1508236,0.686173,-0.5147071,-0.54182714,0.6558568,-0.7244319,-0.6009725,-0.35735303,0.055321824,0.4489242,0.10676898,-0.10022934,0.11103985,-0.13314246,0.27905,0.3268677,0.33523554,0.4137729,0.14078027,0.5851905,0.20937006,-0.044606376,-0.010567163,0.6857805,-0.58969975,0.34081876,0.0052181855,-0.21162939,-0.35699108,0.7736696,-0.38078722,0.2797251,0.17122357,0.11163326,0.264237,0.60379887,-1.3822039,0.011430109,-0.43300325,-0.7090259,0.1330447,0.2708463,0.29725614
12851,0.6407122,-0.4784372,0.8795385,0.36180726,0.3593449,0.013470315,-0.26100275,-0.12119232,0.121178545,-0.1332641,1.1728451,-0.90823936,-0.21291754,0.38755146,-0.02969787,-0.3333655,-0.028946139,-0.30046085,0.4805323,0.27774274,0.7520441,1.1314162,0.34248465,-0.3539535,-0.4739567,1.0918869,-0.26835412,0.79720724,-0.5696018,0.7292851,0.32427856,0.030019108,-0.4870335,0.21374409,0.7216313,0.35137174,0.17550941,0.06914736,0.16510676,-0.12685883,0.38956174,0.6170085,-0.25730196,0.35303542,0.685381,0.30381835,0.09340434,0.022817459,-0.4424815,0.5126111,0.1176775,-0.28386268,0.33365735,0.04950873,-0.29040325,-0.5892463,-0.710683,-0.040692452,-0.12969497,-0.556609,-0.5373009,0.47650126,-0.7018176,0.3751554
25366,-0.023406073,-0.17501697,0.48712733,0.17649592,0.33991173,-0.306076,0.1277,0.14578323,-0.26401836,0.7376865,0.8583406,0.075738356,-9.560286e-06,-0.543251,-0.10317016,-0.45449778,-0.6861969,0.23140427,-0.013133683,0.78144586,0.5400604,0.27140877,-0.21914847,-0.73322564,0.4670897,0.38914266,-0.5186311,0.7572234,0.15327068,1.1275399,-0.083617814,-0.27396023,-1.4045432,0.48720023,-0.119859345,0.2151176,-0.41403526,-0.47527018,0.15911308,0.41358134,0.9444665,-0.17066565,0.44403368,-0.33769786,0.18322523,-0.5507114,0.3195448,-0.45080426,-0.12764557,-0.11463555,0.51173615,-0.11396696,-0.42927793,0.048716903,-0.49587044,0.13667767,-0.043747175,-0.43879098,-0.13841759,0.13701603,-0.4990061,0.017217582,-0.9362361,0.29997167
36831,0.023538502,0.3790926,0.43303928,0.23098098,-0.40795672,-0.74215794,0.6048404,0.041865285,0.020035276,-0.62196016,0.58559155,0.45369002,0.5225521,-0.69785553,-0.1618464,0.054030664,-0.55893415,0.52664256,0.83405125,0.052624498,0.09198289,0.75866586,0.2909558,-0.968282,0.16389427,0.65828127,-0.39938042,0.35385054,-0.32408515,0.61518854,0.36459997,0.888358,-0.54969245,-0.4831666,0.04675627,1.0050638,0.16839187,-0.1406524,0.5044567,0.09891719,0.6432653,0.10435805,0.015106705,0.34102425,0.43310434,0.16314436,0.090913415,-0.8713564,-0.53272784,0.16701071,0.39958557,1.124205,-0.27256176,0.3586242,0.00074479124,-0.37672082,-0.35045514,-0.60176885,0.032760505,-0.7116808,0.3943672,-0.09079674,0.48753884,-0.2577072
12961,0.76573634,-0.32686555,0.85828555,-0.46954125,0.550621,-0.23793034,-0.4449993,-0.09892905,0.030072365,-0.08476539,0.29653436,-0.47589236,0.8508292,-0.19030714,-0.01446327,0.55054194,-0.5014716,0.3078895,0.5198405,0.9899509,0.6654043,0.618539,-0.25632071,-0.7050799,-0.47571653,0.6213634,-0.65260744,-0.4527966,0.1167675,0.0042672427,0.47530335,0.6005887,-0.9064759,0.032361668,-0.08660451,0.09837701,-0.042637143,-0.026301965,-0.7021713,0.5422765,0.5170224,0.59562486,-0.7975273,-0.34894598,0.2879448,-0.22285372,0.032818414,-0.93286026,0.39308497,0.222872,0.54710895,-0.23914033,0.24830256,-0.046945598,0.40947977,0.4015605,-0.48237363,-0.07977615,-0.65330124,0.5214381,-1.0042,0.0017465712,0.11813174,0.021338562
15511,0.9585213,-0.06411223,0.21792509,0.21203132,-0.017469622,0.19533882,0.691283,0.020819927,-0.05518821,-0.5805122,0.5829949,-0.22824477,0.1365038,-0.46035066,0.23157924,0.5943711,-0.45902225,0.21896915,0.12251144,0.2510225,0.8764672,1.0136713,0.30260226,-0.8555363,-0.13937116,-0.22042143,-0.118139654,0.4654275,-0.16760036,0.83068204,0.028084349,0.21795395,0.05993837,0.3407644,0.7588066,-0.5087073,0.08166165,0.13549301,-0.63202703,0.11423305,0.7453475,0.1295595,-0.83759546,0.7522553,0.5289467,-0.466149,0.25157768,0.035814468,0.47759283,0.12325219,0.7124998,-0.19434969,0.21970364,0.71340716,-0.1430503,0.25964236,0.31645396,0.020082423,-1.0922813,-0.25880057,-0.6941157,0.37659153,1.0675675,-0.31730062
51990,0.33007467,0.5742036,0.12597376,-0.27856,0.0884419,-0.52475315,-0.333663,-0.46069252,-0.3206445,-0.8029067,1.1481175,-0.9567011,0.23376194,-0.07123047,-0.3207366,-0.3590213,0.028087964,0.31282705,0.4123467,1.0281802,0.49851406,0.60934734,0.33480883,-0.44162798,-0.14027545,0.84553945,-0.5435913,-0.39593154,0.19427812,0.93236446,0.37249035,-0.1519358,-0.26756692,-0.23972993,-0.16544236,0.663886,0.46399367,0.89149994,-0.21485224,-0.8375448,-0.13299729,0.88155603,-0.3021031,0.9302575,0.6866122,-0.43698323,-0.2852051,-0.65312624,0.55336773,0.14551307,0.9719978,0.17284226,0.12939243,0.5575375,-0.41153422,-0.7007926,-0.10780474,-0.76931953,0.15176612,0.15977557,-0.51005733,0.80464876,-0.55014265,0.0035451024
14007,-0.1117822,0.07354327,1.0981863,-0.55937886,0.6091113,-0.33423597,-0.6654526,-0.6408876,-0.10319134,-0.17491949,0.88315856,-0.62529546,0.15965676,-0.4567549,-0.53011006,-0.6651559,-0.75975585,-0.42705113,0.3315387,0.68101317,0.37728342,0.604949,0.8490156,-0.52696687,-0.08518708,0.36692643,-0.111764036,-0.24651767,-0.20173144,0.69989234,-0.24290109,-0.07992532,0.29919204,0.08117297,-0.36005315,0.16691218,-0.56854784,-0.05985969,-0.68440485,-0.012887105,0.8388502,-0.13830866,0.19759272,0.027810462,-0.17535454,-0.4466719,-0.16204317,-0.27671733,-0.2223664,-0.32273915,1.0681314,0.10060461,0.37896547,0.6628512,0.04141511,-0.9296554,0.013294316,-0.96933085,-0.2465426,0.44052625,0.18606848,-0.23539624,0.38487038,0.0046698563
13679,0.23931435,0.09760027,0.28140914,0.96471643,0.27521536,-0.95048803,0.43969765,0.67192477,-0.46916783,0.7542877,1.56647,-0.13366516,-0.36579278,-0.1309219,-0.02198929,-0.057711575,-0.74310625,0.23579277,0.27344638,0.8074039,0.81001765,0.788721,-0.04995484,-0.27018416,0.018798415,-0.008751102,-0.289314,0.23175485,-0.23905557,0.14755292,-0.37243378,0.39030024,0.33784395,-0.3833501,-0.29419798,0.440024,0.5529762,-0.37048545,0.24496692,0.33231547,0.029714577,0.18519637,-0.58064854,0.3355741,0.14544864,0.36741856,0.038646985,0.2850563,0.094924845,0.5255675,0.69619197,-0.3064942,0.2763824,0.45729712,0.28534985,-0.0460429,0.28123543,-1.0612698,-0.15326372,0.44430134,-0.36516523,0.20420979,0.22134182,0.18917988
16707,0.09260181,-0.35282,0.7179275,0.0905663,0.059817195,-0.42449093,-0.5281809,0.07119771,-0.4785144,-0.1425181,1.5334287,0.20572348,0.21342361,-0.50191545,-0.07185603,-0.018026887,-0.15176173,-0.691088,0.45698398,1.0046877,0.38266027,0.81914455,0.081383236,-1.2584901,-0.41899836,0.27565017,0.018801037,0.28546837,-0.66330063,1.089663,0.24008593,-0.20442902,-0.88073444,-0.46157008,0.21232563,-0.062423263,0.40297282,0.5546379,1.0009707,0.06497059,-0.22399586,0.5001557,0.10131469,0.74241906,0.63443655,0.0139805535,0.8006859,-0.08420959,0.87943804,0.24756177,0.52689666,-0.83364254,0.67067915,0.9000397,-0.80487573,0.0013375187,0.3207858,0.3027461,-0.61120075,-0.016783208,-0.64222527,-0.7355851,0.0978937,-0.051993813
13842,0.09453086,0.9425423,-0.001069829,0.121889755,-1.0144998,-0.4370034,0.36477715,0.11711251,-0.3878782,-0.3758828,0.8009619,0.22036631,0.48976406,-0.20386443,-0.04218543,-0.25247294,-0.54162437,-0.47510764,0.34449714,0.89443827,0.76719064,0.2221486,0.24597648,-0.7490122,-0.5138555,0.10720248,-0.31131312,-0.35056353,0.023264196,0.13126658,0.31636757,0.05635885,-0.062491294,0.22614363,0.71711063,0.074367754,-0.25777227,-0.12885793,0.47898138,0.14870413,-0.06428667,-0.06050422,-0.018128335,0.89800763,0.20324703,-0.6497938,0.1971304,-0.0479534,0.0511963,0.0876366,1.1562859,0.1910813,-0.2574251,0.3328863,0.50245124,-0.08993304,-0.23703666,-0.9953686,0.018429762,0.18205374,-0.030383801,0.529782,0.24108699,-0.021307012
23343,0.22163454,0.019930242,0.60356325,0.1767449,-0.78802294,0.32259414,0.45631683,0.86687624,-0.18588123,-0.08784573,0.27972355,-0.11428287,-0.5058245,-0.106523305,0.32105476,-0.07649418,-0.48128194,-0.3832609,-0.32601076,0.5816819,0.8907758,0.6805172,0.2317469,-1.0444908,-0.29628104,1.4407189,-0.43083492,0.20029648,0.003987927,0.5421955,-0.28988135,0.63601846,-0.55342966,0.20383699,1.2036268,0.28216437,0.4405913,0.21277054,-0.07295136,0.14423686,1.0598302,0.94869393,-0.3961293,0.2678261,0.4155234,0.054898348,0.66009617,0.025632707,-0.23603979,0.8947806,0.40173718,-0.008025281,0.036442872,0.62948465,0.35835528,0.43377542,-0.27661824,-0.56192017,-0.5862324,0.37114698,-0.017695507,-0.06189264,-0.0056597693,0.2932902
22340,0.67207813,-0.2739268,0.47240427,0.20065345,-0.5813704,-0.34917176,-0.13627365,-0.17378983,0.60042316,0.18119499,0.41788787,0.37216747,-0.17272736,-0.8906504,-0.41089377,0.37013057,-0.503985,0.26537797,0.58500135,0.2314009,0.23410651,0.5974306,0.17377931,-1.0932006,-0.3132601,0.72125155,-0.36207306,-0.13291498,-0.05060193,0.76618654,0.2919999,0.44217923,-0.0951529,-0.16742735,-0.51353544,0.655242,-0.562853,0.29933327,0.046529956,0.20572595,0.38053456,0.24887265,-0.25994155,0.63241124,0.23117429,0.3193911,0.021225575,-0.31526113,-0.012912798,1.2405288,0.5562285,0.66090935,-0.15206362,0.29344627,-0.25894377,0.16732794,-0.5792232,-0.6938451,0.16663226,-0.28197187,-0.1967581,0.34503728,0.5057836,0.09096391
