station_id,station_nodes,reference_station_nodes,connected_components,largest_component_nodes,largest_component_share,origins_evaluated,origins_missing,mean_reachable_stations,mean_reachable_share,mean_path_seconds_to_reachable,largest_component_nodes_loss,largest_component_share_loss,reachable_share_loss,mean_path_seconds_increase,station_name,main_stop_code,degree,weighted_degree,pagerank,approx_betweenness,is_articulation_point
10790,21622,21623,2,21619,0.9998150117929981,96,0,7577.208333333333,0.3504397527209941,2398.3832655582996,1,4.624705175049204e-05,2.3606357722139037e-05,0.053033121781481896,צומת רמות/גולדה,5130,29,14154,0.00014498306272698447,0.0005652380047051655,False
13040,21622,21623,2,21619,0.9998150117929981,96,0,7577.208333333333,0.35043975272099415,2398.34128090096,1,4.624705175049204e-05,2.3606357722083526e-05,0.01104846444195573,רבי עקיבא/אליהו הנביא,21374,16,23607,0.0001705822506254054,0.0030112295749382604,False
13228,21622,21623,2,21619,0.9998150117929981,96,0,7577.208333333333,0.35043975272099415,2398.351278756318,1,4.624705175049204e-05,2.3606357722083526e-05,0.02104631980000704,שד' רוטשילד/שיינקין,21732,5,17606,0.00012520752083754728,0.00020600106309587237,False
13038,21622,21623,2,21619,0.9998150117929981,96,0,7577.208333333333,0.35043975272099415,2398.3422730543934,1,4.624705175049204e-05,2.3606357722083526e-05,0.012040617875300086,הרב כהנמן/רבי עקיבא,22974,21,17552,0.00014692507657071047,0.00010769880140801747,False
13164,21622,21623,2,21619,0.9998150117929981,96,0,7577.208333333333,0.35043975272099415,2398.3361301863806,1,4.624705175049204e-05,2.3606357722083526e-05,0.0058977498624699365,דרך שלמה/שוקן,20097,6,14396,0.00010135472001274672,0.0001373340420639149,False
25755,21622,21623,2,21619,0.9998150117929981,96,0,7577.208333333333,0.35043975272099415,2398.3359826838355,1,4.624705175049204e-05,2.3606357722083526e-05,0.005750247317337198,קניון שערי העיר/שדרות מנחם בגין,12088,4,4105,0.00019073979166717565,0.00012504625935293303,False
1169,21622,21623,2,21619,0.9998150117929981,96,0,7577.21875,0.35044023448339656,2398.332107690614,1,4.624705175049204e-05,2.312459531966793e-05,0.0018752540959212638,הנשיא וייצמן/הבנים,40181,11,13692,0.00020516025105801077,0.000719919504713996,False
353,21622,21623,2,21619,0.9998150117929981,96,0,7577.21875,0.35044023448339656,2398.353125559112,1,4.624705175049204e-05,2.312459531966793e-05,0.02289312259381404,ת. מרכזית נתניה/הורדה,39522,19,10388,0.0001791860954407169,0.0006447471869526953,False
13120,21622,21623,2,21619,0.9998150117929981,96,0,7577.21875,0.3504402344833966,2398.34235831172,1,4.624705175049204e-05,2.3124595319612418e-05,0.012125875201945746,דרך זאב ז'בוטינסקי/מכון מור,21500,9,14786,9.993991601178581e-05,9.179696495851155e-05,False
27971,21622,21623,2,21619,0.9998150117929981,96,0,7577.21875,0.3504402344833966,2398.308585353116,1,4.624705175049204e-05,2.3124595319612418e-05,-0.021647083402058342,ת.מרכזית אשקלון/הורדה,19116,21,9747,0.00026619757155623325,0.0009085731098649528,False
41599,21622,21623,2,21619,0.9998150117929981,96,0,7577.21875,0.3504402344833966,2398.3704593390125,1,4.624705175049204e-05,2.3124595319612418e-05,0.0402269024943962,שדרות החשמונאים/לב העיר,31660,21,6417,0.00021254038074950166,0.00039176342525600987,False
1946,21622,21623,2,21619,0.9998150117929981,96,0,7577.229166666667,0.35044071624579903,2398.430748229807,1,4.624705175049204e-05,2.264283291719682e-05,0.10051579328865046,תחנת כרמלית/מרכז הכרמל,42368,12,11792,0.00019219087796642232,0.0014803164112994617,False
13250,21622,21623,2,21619,0.9998150117929981,96,0,7577.229166666667,0.35044071624579914,2398.3492929027875,1,4.624705175049204e-05,2.2642832917085798e-05,0.01906046626936586,רבי עקיבא/גן ורשה,20207,12,18572,0.00012948983002270627,0.00031297705375618503,False
12878,21622,21623,2,21619,0.9998150117929981,96,0,7577.229166666667,0.35044071624579914,2398.3354339265284,1,4.624705175049204e-05,2.2642832917085798e-05,0.005201490010222187,עיריית תל אביב - יפו/אבן גבירול,25823,9,17758,0.00011987093259264482,7.806356075212005e-05,False
13101,21622,21623,2,21619,0.9998150117929981,96,0,7577.229166666667,0.35044071624579914,2398.3389075538757,1,4.624705175049204e-05,2.2642832917085798e-05,0.008675117357597628,דרך ז'בוטינסקי/רש''י,21540,10,16892,0.00012415661994094975,5.8547670564090034e-05,False
45038,21622,21623,2,21619,0.9998150117929981,96,0,7577.229166666667,0.35044071624579914,2398.3342664867146,1,4.624705175049204e-05,2.2642832917085798e-05,0.004034050196423777,אבן גבירול/ארלוזורוב,20699,7,16656,0.00012475140965650903,4.0477401871469654e-05,False
13174,21622,21623,2,21619,0.9998150117929981,96,0,7577.229166666667,0.35044071624579914,2398.3381338264157,1,4.624705175049204e-05,2.2642832917085798e-05,0.007901389897597255,רבי עקיבא/הרב קוק,21597,8,16112,0.00010766323162132421,6.288453505031893e-05,False
13330,21622,21623,2,21619,0.9998150117929981,96,0,7577.229166666667,0.35044071624579914,2398.3393334338166,1,4.624705175049204e-05,2.2642832917085798e-05,0.0091009972984466,דרך ז'בוטינסקי/הרצל,20036,8,13194,0.00010140605672113713,0.0001228778271098186,False
18716,21622,21623,2,21619,0.9998150117929981,96,0,7577.229166666667,0.35044071624579914,2398.3114617556694,1,4.624705175049204e-05,2.2642832917085798e-05,-0.018770680848774646,תל חי/יצחק שדה,51444,2,1610,6.731752004182523e-05,0.037790352916877004,False
3731,21622,21623,2,21619,0.9998150117929981,96,0,7577.239583333333,0.35044119800820156,2398.3512646197833,1,4.624705175049204e-05,2.21610705146702e-05,0.02103218326510614,העירייה,42866,9,18432,0.00020184278256460053,0.00041489336918256397,False
8636,21622,21623,2,21619,0.9998150117929981,96,0,7577.239583333333,0.35044119800820156,2398.417335213264,1,4.624705175049204e-05,2.21610705146702e-05,0.08710277674572353,גולדה/שלמה הלוי,102,15,13156,0.00010282946858667089,0.0012605819439971979,False
4166,21622,21623,2,21619,0.9998150117929981,96,0,7577.239583333333,0.35044119800820156,2398.348064045725,1,4.624705175049204e-05,2.21610705146702e-05,0.017831609206950816,דרך אל-ג'ליל/א-רום,50844,7,6222,0.00017411596110217674,0.00012215501636211377,False
14205,21622,21623,2,21619,0.9998150117929981,96,0,7577.239583333333,0.3504411980082016,2398.3329031618655,1,4.624705175049204e-05,2.216107051461469e-05,0.00267072534734325,מסוף עתידים,26806,8,13932,8.543124526210731e-05,9.251977570621636e-05,False
10700,21622,21623,2,21619,0.9998150117929981,96,0,7577.239583333333,0.3504411980082016,2398.3923077272425,1,4.624705175049204e-05,2.216107051461469e-05,0.06207529072435136,תחנת רקל''ה סיירת דוכיפת/משה דיין,3847,11,13730,0.0001637467463180321,0.0008586991682733205,False
15431,21622,21623,2,21619,0.9998150117929981,96,0,7577.239583333333,0.3504411980082016,2398.3296929151074,1,4.624705175049204e-05,2.216107051461469e-05,-0.000539521410701127,הרצל/שדרות יעקבי,32148,16,8020,0.0002547593714728359,0.00023563630375176978,False
8702,21622,21623,2,21619,0.9998150117929981,96,0,7577.25,0.3504416797706041,2398.4179587493404,1,4.624705175049204e-05,2.167930811214358e-05,0.08772631282226939,דרוק/יגאל ידין,2986,15,13520,0.00011730711692735466,0.001572836187005678,False
12498,21622,21623,2,21619,0.9998150117929981,96,0,7577.25,0.3504416797706041,2398.3091809421535,1,4.624705175049204e-05,2.167930811214358e-05,-0.02105149436465581,שד. מלכי ישראל/אצטדיון,15219,7,4536,0.00019287913573609675,0.00037513877805879915,False
26627,21622,21623,2,21619,0.9998150117929981,96,0,7577.25,0.3504416797706041,2398.3090601189238,1,4.624705175049204e-05,2.167930811214358e-05,-0.021172317594391643,ת. מרכזית קרית גת/רציפים,15861,11,6673,0.00018493955169924552,0.0002970752173066791,False
25950,21622,21623,2,21619,0.9998150117929981,96,0,7577.260416666667,0.3504421615330066,2398.3200365134276,1,4.624705175049204e-05,2.119754570961696e-05,-0.010195923090577708,רש''י/סאן דייגו,12089,9,4020,0.0002083559343364151,0.00033827542992585357,False
1249,21622,21623,2,21619,0.9998150117929981,96,0,7577.270833333333,0.35044264329540903,2398.3555919291957,1,4.624705175049204e-05,2.0715783307201363e-05,0.02535949267758042,הסתדרות/צומת קרית אתא,40273,14,14066,0.00013530689180693922,0.0003079173785222513,False
13371,21622,21623,2,21619,0.9998150117929981,96,0,7577.270833333333,0.3504426432954091,2398.3288586877798,1,4.624705175049204e-05,2.0715783307145852e-05,-0.0013737487383878033,ת.רק''ל מחרוזת/שד' ירושלים,20538,4,15458,0.00013191533242209072,0.0,False
7524,21622,21623,2,21619,0.9998150117929981,96,0,7577.270833333333,0.3504426432954091,2398.326158703156,1,4.624705175049204e-05,2.0715783307145852e-05,-0.004073733362019993,כיכר נאות הפסגה/הריטב''א,65232,15,14519,0.000135147775403584,5.1319563087041886e-05,False
26121,21622,21623,2,21619,0.9998150117929981,96,0,7577.270833333333,0.3504426432954091,2398.3685411484125,1,4.624705175049204e-05,2.0715783307145852e-05,0.03830871189438767,מרכז רפואי סורוקה/יצחק רגר,19429,17,9972,0.00021844998014203135,0.0026707857127692925,False
20480,21622,21623,2,21619,0.9998150117929981,96,0,7577.270833333333,0.3504426432954091,2398.3019663159425,1,4.624705175049204e-05,2.0715783307145852e-05,-0.02826612057560851,ת. מרכזית ק''ש/הורדה,53340,8,2460,0.00021119637108287266,0.036589402859565454,False
10791,21622,21623,2,21619,0.9998150117929981,96,0,7577.28125,0.3504431250578115,2398.5620059393614,1,4.624705175049204e-05,2.0234020904730254e-05,0.2317735028432253,מרכז מסחרי/גולדה,5131,14,16652,0.0001468709200183166,0.0008399060888329954,False
9866,21622,21623,3,21618,0.9997687647412478,96,0,7577.28125,0.35044312505781156,2398.3659432367626,2,9.249410350087306e-05,2.0234020904674743e-05,0.03571080024448747,בי''ס לרפואה/הדסה עין כרם,2325,7,3590,0.00011671941777449065,0.000179979876178499,True
8756,21622,21623,2,21619,0.9998150117929981,96,0,7577.28125,0.35044312505781156,2398.346955791677,1,4.624705175049204e-05,2.0234020904674743e-05,0.01672335515877421,מרכז שטנר/כנפי נשרים,228,9,21476,0.0001124541516139434,0.0008709869509843024,False
9574,21622,21623,2,21619,0.9998150117929981,96,0,7577.28125,0.35044312505781156,2398.3551917090595,1,4.624705175049204e-05,2.0234020904674743e-05,0.024959272541309474,ככר הדוידקה/הנביאים,1601,10,14315,0.00012063415800514682,0.0001835939299170231,False
3977,21622,21623,2,21619,0.9998150117929981,96,0,7577.291666666667,0.35044360682021397,2398.3490492113497,1,4.624705175049204e-05,1.9752258502259146e-05,0.018816774831520888,חליסה,43115,7,14068,0.0001369271836371903,0.00028045057010946833,False
3852,21622,21623,2,21619,0.9998150117929981,96,0,7577.291666666667,0.35044360682021397,2398.3414210274086,1,4.624705175049204e-05,1.9752258502259146e-05,0.01118859089046964,ההסתדרות/בתי זיקוק,42990,4,14060,0.00010731034927297468,2.8189619160487797e-05,False
10716,21622,21623,2,21619,0.9998150117929981,96,0,7577.291666666667,0.3504436068202141,2398.3926785350545,1,4.624705175049204e-05,1.9752258502148123e-05,0.06244609853638394,צומת רמות/גולדה,4009,43,23871,0.0002342633656088545,0.0005110271986273044,False
11031,21622,21623,2,21619,0.9998150117929981,96,0,7577.291666666667,0.3504436068202141,2398.3382520930604,1,4.624705175049204e-05,1.9752258502148123e-05,0.008019656542273879,העלייה/יגאל אלון,5393,8,7434,0.00020658546294071816,0.00011275847664195119,False
42514,21622,21623,2,21619,0.9998150117929981,96,0,7577.291666666667,0.3504436068202141,2398.3306291545255,1,4.624705175049204e-05,1.9752258502148123e-05,0.0003967180073232157,תחנת רכבת רעננה מערב/דרך ירושלים,20281,11,6438,0.00020250166287060344,0.0006440243762049904,False
2567,21622,21623,2,21619,0.9998150117929981,96,0,7577.302083333333,0.3504440885826165,2398.3658962429427,1,4.624705175049204e-05,1.9270496099732526e-05,0.03566380642450895,שוק תלפיות,47210,8,20226,0.00018872743095543003,0.00016696928271981232,False
2175,21622,21623,2,21619,0.9998150117929981,96,0,7577.302083333333,0.3504440885826165,2398.367733198889,1,4.624705175049204e-05,1.9270496099732526e-05,0.03750076237065514,חוצות המפרץ,41292,8,14052,0.00011388335634048263,0.00025370657244439015,False
1246,21622,21623,2,21619,0.9998150117929981,96,0,7577.302083333333,0.3504440885826165,2398.37019439017,1,4.624705175049204e-05,1.9270496099732526e-05,0.039961953651982185,גשר פז,47490,14,13774,0.00015191747642935024,0.0008984537593970854,False
27622,21622,21623,2,21619,0.9998150117929981,96,0,7577.302083333333,0.35044408858261655,2398.358273615297,1,4.624705175049204e-05,1.9270496099677015e-05,0.02804117877894896,מרכז רפואי סורוקה/אוניברסיטת בן גוריון,15332,12,5046,0.0001742560958955852,0.002453219677710143,False
9054,21622,21623,2,21619,0.9998150117929981,96,0,7577.3125,0.350444570345019,2398.339709857121,1,4.624705175049204e-05,1.8788733697205906e-05,0.009477420602706843,שמואל הנביא/גבעת משה,3634,7,16260,0.00010991660202865461,0.0002515381402012757,False
7371,21622,21623,2,21619,0.9998150117929981,96,0,7577.3125,0.350444570345019,2398.3431211026323,1,4.624705175049204e-05,1.8788733697205906e-05,0.012888666114122316,בבא סאלי/ נדבורנא,60080,10,13869,9.641083647490976e-05,0.00037586158880650395,False
8961,21622,21623,2,21619,0.9998150117929981,96,0,7577.3125,0.350444570345019,2398.340487720478,1,4.624705175049204e-05,1.8788733697205906e-05,0.010255283959850203,בר אילן/שמואל הנביא,542,10,13504,8.531341817646682e-05,0.00019443609113259532,False
10588,21622,21623,2,21619,0.9998150117929981,96,0,7577.3125,0.350444570345019,2398.3502023078236,1,4.624705175049204e-05,1.8788733697205906e-05,0.019969871305420384,עליאש,3541,9,13186,0.0001096017222736456,0.00044886547432469026,False
2164,21622,21623,2,21619,0.9998150117929981,96,0,7577.322916666667,0.35044505210742144,2398.359555474515,1,4.624705175049204e-05,1.830697129479031e-05,0.029323037997073698,לב הדר,47223,6,19270,0.00019831612891198306,0.00017708863318767975,False
37930,21622,21623,2,21619,0.9998150117929981,96,0,7577.322916666667,0.35044505210742144,2398.3396159067984,1,4.624705175049204e-05,1.830697129479031e-05,0.009383470280226902,ת.מרכזית עפולה/הורדה,52152,16,8832,0.0001747963233419527,0.0,False
8757,21622,21623,2,21619,0.9998150117929981,96,0,7577.322916666667,0.35044505210742155,2398.341160133846,1,4.624705175049204e-05,1.8306971294679286e-05,0.010927697328042996,בית ענבר/כנפי נשרים,229,5,21474,0.0001106519048969728,0.0008247270631311942,False
10757,21622,21623,2,21619,0.9998150117929981,96,0,7577.322916666667,0.35044505210742155,2398.3705054113157,1,4.624705175049204e-05,1.8306971294679286e-05,0.040272974797517236,ת. מרכזית ירושלים/יפו,5949,14,16744,0.00013861190967531085,0.00346298629225377,False
9524,21622,21623,2,21619,0.9998150117929981,96,0,7577.322916666667,0.35044505210742155,2398.333397937762,1,4.624705175049204e-05,1.8306971294679286e-05,0.003165501243984181,שדרות נווה יעקב/הרב פרדס,1485,6,15482,8.368621792288292e-05,0.00101771753276838,False
8703,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.3774165252694,1,4.624705175049204e-05,1.7825208892208178e-05,0.04718408875123714,גבעת שאול/כתב סופר,172,44,27252,0.0002231161926390807,0.00042862677338895546,False
11865,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.3547831150086,1,4.624705175049204e-05,1.7825208892208178e-05,0.024550678490413702,ירמיהו/הצבי,1556,16,24515,0.00018424812645534227,0.0005413852500309066,False
