source_station_id,target_station_id,source_station_name,target_station_name,frequency,mean_travel_seconds,is_bridge,station_nodes,reference_station_nodes,connected_components,largest_component_nodes,largest_component_share,origins_evaluated,origins_missing,mean_reachable_stations,mean_reachable_share,mean_path_seconds_to_reachable,largest_component_nodes_loss,largest_component_share_loss,reachable_share_loss,mean_path_seconds_increase
48998,48999,שדרות אריה תגר/שדרות ירושלים,הקונכייה/אריאל שרון,392,70.83673469387755,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.458333333333,0.3504513150186539,2398.313240083416,1,4.624705175049204e-05,1.2044060062332829e-05,-0.01699235310206859
38772,38768,דוכיפת,דוכיפת/שלדג,406,82.0,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.46875,0.3504517967810563,2398.313637190435,1,4.624705175049204e-05,1.1562297659917231e-05,-0.01659524608294305
38769,38771,דוכיפת/עגור,דוכיפת/סנונית,381,40.267716535433074,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.46875,0.3504517967810563,2398.3141690691646,1,4.624705175049204e-05,1.1562297659917231e-05,-0.01606336735358127
44536,44535,יביע אומר/שבט הלוי,יביע אומר/האדמו''ר מלעלוב,686,38.0,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.46875,0.35045179678105637,2398.3345932083557,1,4.624705175049204e-05,1.156229765986172e-05,0.004360771837582433
52011,52005,שמעון מישורי/גרשון אבנר,שמעון מישורי,487,39.26283367556468,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.479166666667,0.3504522785434589,2398.333482247096,1,4.624705175049204e-05,1.10805352573351e-05,0.003249810577926837
43653,7830,ישיבת מחניים,מרכז,336,97.94345238095238,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.5,0.35045324206826384,2398.3398185610204,1,4.624705175049204e-05,1.0117010452392883e-05,0.009586124502220628
7354,7355,מעזריטש/חיי יצחק,מעזריטש/שדרות דרך האר''י,5333,45.23551471966998,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.510416666667,0.35045372383066636,2398.334176434742,0,0.0,9.635248049866263e-06,0.003943998223803646
18348,38686,אזור תעשיה צפת א,אזור תעשייה צפת ג/חברת חשמל,528,44.75,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.520833333333,0.35045420559306883,2398.330097882401,1,4.624705175049204e-05,9.153485647395154e-06,-0.00013455411726681632
1461,2359,קריון/ד. עכו חיפה,דרך עכו/צומת צבר,5956,93.65312290127602,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.520833333333,0.35045420559306883,2398.3267733251946,0,0.0,9.153485647395154e-06,-0.00345911132353649
9866,49423,בי''ס לרפואה/הדסה עין כרם,הדסה עין כרם,482,114.81327800829875,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.53125,0.3504546873554713,2398.3399233566797,1,4.624705175049204e-05,8.671723244924046e-06,0.009690920161574468
44493,44495,אבנר חי שאקי ב,אבנר חי שאקי ג,366,84.5,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.53125,0.3504546873554713,2398.338525359893,1,4.624705175049204e-05,8.671723244924046e-06,0.008292923374938255
13269,13089,מסוף כרמלית/הורדה,מגדל שלום/אחד העם,6705,146.57270693512305,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.53125,0.3504546873554713,2398.34622566963,0,0.0,8.671723244924046e-06,0.0159932331116579
38885,36857,אלון,אלון 4,338,34.50295857988166,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.541666666667,0.35045516911787383,2398.329017012385,1,4.624705175049204e-05,8.189960842397426e-06,-0.0012154241330790683
38883,43871,דרך נחל פרת/דרך החיים,דרך נחל קדם,338,227.92307692307693,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.541666666667,0.35045516911787383,2398.325501671766,1,4.624705175049204e-05,8.189960842397426e-06,-0.004730764752366667
8077,38881,דרך נחל פרת/נחל ערוגות,דרך נחל פרת/נחל צאלים,338,108.51479289940828,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.541666666667,0.35045516911787383,2398.3272289713827,1,4.624705175049204e-05,8.189960842397426e-06,-0.0030034651354071684
7375,7374,ריב'ז / נועם אלימלך,ריב'ז / אש קודש,5171,21.767163024560045,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.552083333333,0.3504556508802763,2398.3227591397826,0,0.0,7.708198439926317e-06,-0.00747329673549757
10281,10514,תחנה תפעולית/ביטוח לאומי,ביטוח לאומי,4865,50.99136690647482,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.5625,0.3504561326426788,2398.3236628536874,0,0.0,7.226436037455208e-06,-0.006569582830707077
34286,44222,אורן/כביש 99,אזור תעשיה צפוני/אלי הורוביץ,380,51.32368421052632,True,21623,21623,3,21618,0.9997687647412478,96,0,7577.572916666667,0.3504566144050813,2398.3459327801834,2,9.249410350087306e-05,6.7446736349285885e-06,0.01570034366523032
13103,51284,קניון עזריאלי/דרך מנחם בגין,דרך נמיר/שדרות שאול המלך,7022,75.99643976075193,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.572916666667,0.35045661440508136,2398.3355352771173,0,0.0,6.744673634873077e-06,0.005302840599142655
2090,2092,טרומפלדור/מרכז זיו,טרומפלדור/כיכר דוד,7517,37.16495942530265,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.583333333333,0.35045709616748383,2398.3519098531315,0,0.0,6.262911232401969e-06,0.021677416613329115
14342,13494,דרך שלמה/אליפלט,דרך שלמה/אבולעפיה,5832,36.97650891632373,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.583333333333,0.35045709616748383,2398.325249653682,0,0.0,6.262911232401969e-06,-0.004982782836123079
9884,10136,הנביאים/שבטי ישראל,הנביאים/הרב קוק,5024,46.840565286624205,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.59375,0.35045757792988624,2398.325873779949,0,0.0,5.781148829986371e-06,-0.0043586565693658486
10220,11449,זווין/וינוגרד,הרב ש''י זווין/הרב וינוגרד,5489,57.30879941701585,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.604166666667,0.3504580596922888,2398.324762695304,0,0.0,5.29938642740424e-06,-0.005469741214255919
26786,26785,אשד/יובל,נחל/פלג,606,46.635313531353134,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.614583333333,0.35045854145469124,2398.3470501322054,1,4.624705175049204e-05,4.817624024988643e-06,0.016817695687223022
26841,26843,מואב/לשם,מלון יפה נוף,1250,80.1424,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.625,0.3504590232170937,2398.3444947839644,1,4.624705175049204e-05,4.335861622517534e-06,0.014262347446219792
12757,51375,מסוף אגד/קניון פרץ סנטר,חניון אגד,745,109.96241610738255,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.625,0.3504590232170937,2398.3327787752673,1,4.624705175049204e-05,4.335861622517534e-06,0.002546338749198185
12589,28959,הרצל/מ.כיתן,מעלה ההר/המלאכה,521,118.6852207293666,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.625,0.3504590232170937,2398.3333738289357,1,4.624705175049204e-05,4.335861622517534e-06,0.00314139241754674
41868,50821,הרבי מלובאוויטש/הרב עובדיה יוסף,מסוף השחר/הרב עובדיה יוסף,616,111.0,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.635416666667,0.35045950497949624,2398.3257001913285,1,4.624705175049204e-05,3.854099219990914e-06,-0.00453224518969364
10315,10313,זווין/ניימן א',ישיבת דעת יוסף/זויין,5466,55.41456275155507,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.635416666667,0.3504595049794963,2398.325575695041,0,0.0,3.854099219935403e-06,-0.004656741476992465
40636,40638,אבו חצירא/הקישון,אבו חצירא/הרב פתאיה,5267,71.92614391494209,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.645833333333,0.35045998674189877,2398.3570551826533,0,0.0,3.3723368174642943e-06,0.026822746135167108
44167,44222,אזור תעשיה צפוני,אזור תעשיה צפוני/אלי הורוביץ,380,62.26315789473684,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.65625,0.3504604685043012,2398.3392888508133,1,4.624705175049204e-05,2.8905744150486967e-06,0.009056414295173454
7373,7374,בבא סאלי / אש קודש,ריב'ז / אש קודש,6255,30.80319744204636,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.666666666667,0.35046095026670376,2398.326628393968,0,0.0,2.4088120124665657e-06,-0.003604042550250597
3029,2567,יל''ג,שוק תלפיות,8294,74.22871955630576,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.677083333333,0.35046143202910623,2398.3440653721423,0,0.0,1.927049609995457e-06,0.01383293562412291
14026,13343,חזון אי''ש/נחמיה,חזון אי''ש/האדמו''ר מגור,5776,33.67434210526316,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.677083333333,0.35046143202910623,2398.330874854878,0,0.0,1.927049609995457e-06,0.0006424183598028321
16198,16202,ז'בוטינסקי/יצחק שדה,ת.רק''ל דנקנר/דרך ז'בוטינסקי,5457,79.20395821880155,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.677083333333,0.35046143202910623,2398.3465492484806,0,0.0,1.927049609995457e-06,0.016316811962497013
2358,1461,דרך עכו/המייסדים,קריון/ד. עכו חיפה,8195,61.21378889566809,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.6875,0.35046191379150876,2398.3611827425316,0,0.0,1.4452872074688372e-06,0.030950306013437512
13358,12910,סמינר הקיבוצים/דרך נמיר,דרך נמיר/יהודה המכבי,6955,106.76606757728253,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.6875,0.35046191379150876,2398.346820851001,0,0.0,1.4452872074688372e-06,0.016588414483067027
3521,3367,מת''מ,סחרוב,5038,33.88983723699881,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.6875,0.35046191379150876,2398.329926205082,0,0.0,1.4452872074688372e-06,-0.00030623143629782135
9469,10643,מלכי ישראל/בן מתתיהו,ככר השבת/מלכי ישראל,4692,18.995737425404943,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.6875,0.35046191379150876,2398.3478080624295,0,0.0,1.4452872074688372e-06,0.017575625911376846
2026,3731,הרצל/יואל,העירייה,6675,41.243295880149816,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.697916666667,0.3504623955539112,2398.3535205127223,0,0.0,9.635248050532397e-07,0.023288076204153185
7335,7977,צומת משואה/כביש 90,מחנה אריה,442,206.28054298642533,True,21623,21623,3,21619,0.9998150117929981,96,0,7577.697916666667,0.35046239555391123,2398.330756698178,1,4.624705175049204e-05,9.635248049977285e-07,0.0005242616598479799
2567,2164,שוק תלפיות,לב הדר,9496,57.38447767481045,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.697916666667,0.35046239555391123,2398.3405368288722,0,0.0,9.635248049977285e-07,0.010304392354100855
3977,3029,חליסה,יל''ג,7034,115.28945123684959,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.697916666667,0.35046239555391123,2398.3423876997717,0,0.0,9.635248049977285e-07,0.01215526325358951
2356,3852,קניון לב המפרץ,ההסתדרות/בתי זיקוק,7030,163.3312944523471,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.697916666667,0.35046239555391123,2398.33695407391,0,0.0,9.635248049977285e-07,0.006721637391819968
8661,8659,המ''ג/פנים מאירות,פנים מאירות,5875,30.959659574468084,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.697916666667,0.35046239555391123,2398.3557227708957,0,0.0,9.635248049977285e-07,0.025490334377536783
29483,12932,המסגר/המלאכה,ת.רק''ל יהודית/דרך מנחם בגין,5420,65.8090405904059,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.697916666667,0.35046239555391123,2398.3336718657124,0,0.0,9.635248049977285e-07,0.0034394291942589916
8712,8711,קצנלבוגן/הפלאה,כפר שאול/קצנלבוגן,4840,36.93119834710744,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.697916666667,0.35046239555391123,2398.3567066006626,0,0.0,9.635248049977285e-07,0.026474164144474344
3731,2164,העירייה,לב הדר,7443,68.00255273411258,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.708333333333,0.35046287731631365,2398.3419343137875,0,0.0,4.81762402582131e-07,0.011701877269388206
8757,8756,בית ענבר/כנפי נשרים,מרכז שטנר/כנפי נשרים,10731,41.96803652968037,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.708333333333,0.3504628773163137,2398.3387891176267,0,0.0,4.817624025266198e-07,0.008556681108530029
43274,14342,אצטדיון בלומפילד/שלבים,דרך שלמה/אליפלט,5171,100.01024946818796,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.708333333333,0.3504628773163137,2398.3307624076606,0,0.0,4.817624025266198e-07,0.0005299711424413545
8994,8995,שד. נהר הירדן / רבי יהודה הנשיא,נהר הירדן/ רבי לויטס,5055,27.06587537091988,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.708333333333,0.3504628773163137,2398.3652754170876,0,0.0,4.817624025266198e-07,0.035042980569414794
1249,1469,הסתדרות/צומת קרית אתא,משטרת קרית חיים/ההסתדרות,4995,105.94474474474474,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.708333333333,0.3504628773163137,2398.331321898578,0,0.0,4.817624025266198e-07,0.0010894620600083726
25593,25594,שדרות האדמו''ר מפיטסבורג/חפץ חיים,חנה סנש/מבצע חורב,4942,48.420679886685555,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.708333333333,0.3504628773163137,2398.3322399168933,0,0.0,4.817624025266198e-07,0.002007480375141313
2285,2205,צומת מוצקין,צומת קרית חיים,4911,101.0989615149664,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.708333333333,0.3504628773163137,2398.3358650699183,0,0.0,4.817624025266198e-07,0.005632633400182385
2090,2084,טרומפלדור/מרכז זיו,חנקין/קומוי,4891,81.02923737476999,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.708333333333,0.3504628773163137,2398.329691533286,0,0.0,4.817624025266198e-07,-0.0005409032319221296
13322,13277,המסגר/הרכב,המסגר/ריב''ל,4788,43.927736006683375,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.708333333333,0.3504628773163137,2398.3299126135657,0,0.0,4.817624025266198e-07,-0.00031982295240595704
9433,10237,יחזקאל/רבנו גרשום,יחזקאל/כיכר השבת ,4675,12.91529411764706,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.708333333333,0.3504628773163137,2398.3331434528604,0,0.0,4.817624025266198e-07,0.0029110163422956248
41901,50069,הסוור/הדייג,חנה וסע מבואות אילת,327,45.08868501529052,True,21623,21623,3,21618,0.9997687647412478,96,0,7577.71875,0.35046335907871623,2398.330232436518,2,9.249410350087306e-05,0.0,0.0
9959,8757,מסוף הר נוף/כנפי נשרים,בית ענבר/כנפי נשרים,10381,82.71919853578653,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.333362638567,0,0.0,0.0,0.0031302020488510607
8705,8703,גבעת שאול/הרב אהרון קוטלר,גבעת שאול/כתב סופר,8866,10.545341755019175,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3403943427625,0,0.0,0.0,0.010161906244320562
8707,8705,רבי ישראל נג'ארה/גבעת שאול,גבעת שאול/הרב אהרון קוטלר,8492,38.80110692416392,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.331925602939,0,0.0,0.0,0.001693166420864145
12878,45038,עיריית תל אביב - יפו/אבן גבירול,אבן גבירול/ארלוזורוב,8323,47.78060795386279,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330403051246,0,0.0,0.0,0.0001706147277218406
13228,13573,שד' רוטשילד/שיינקין,הבימה/שד' רוטשילד,8274,48.69458544839255,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3365275203946,0,0.0,0.0,0.006295083876466379
10004,9699,שדרות נווה יעקב/משה דיין,שדרות נווה יעקב/אחימאיר,7760,33.69213917525773,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330232436518,0,0.0,0.0,0.0
10628,10492,ככר השבת/שטראוס,שטראוס/פראג,7343,49.39738526487812,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3309577377236,0,0.0,0.0,0.000725301205420692
3852,2175,ההסתדרות/בתי זיקוק,חוצות המפרץ,6891,141.80612392976346,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330861038872,0,0.0,0.0,0.0006286023540269525
8961,8962,בר אילן/שמואל הנביא,בר אילן/חכם שמואל ברוכים,6731,35.448967463972664,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3332743151773,0,0.0,0.0,0.0030418786591326352
12932,13103,ת.רק''ל יהודית/דרך מנחם בגין,קניון עזריאלי/דרך מנחם בגין,6618,107.79767301299486,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3306222392994,0,0.0,0.0,0.00038980278122835443
24020,13371,שד' ירושלים/שמחה הולצברג,ת.רק''ל מחרוזת/שד' ירושלים,6483,47.6546351997532,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3302849523106,0,0.0,0.0,5.2515792503982084e-05
13371,13372,ת.רק''ל מחרוזת/שד' ירושלים,שד' ירושלים/מחרוזת,6483,45.438840043189884,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3333425420274,0,0.0,0.0,0.003110105509222194
8728,9533,תחנת רכבת קלה הר הרצל,קרית יובל/שמריהו לוין,6214,100.20582555519795,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330384601889,0,0.0,0.0,0.0001521653707641235
45038,45040,אבן גבירול/ארלוזורוב,אבן גבירול/ז'בוטינסקי,6211,86.02415070037031,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330886432906,0,0.0,0.0,0.0006539963878822164
13111,13228,שד' רוטשילד/בלפור,שד' רוטשילד/שיינקין,6166,60.59438858254946,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3311948607884,0,0.0,0.0,0.000962424270255724
13573,13141,הבימה/שד' רוטשילד,דיזנגוף סנטר/שדרות בן ציון,6160,91.4202922077922,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330232436518,0,0.0,0.0,0.0
25836,25709,ת.מרכזית/עירוניים לצפון,שוק עירוני/בית אשל,6146,78.03075170842824,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3356002546407,0,0.0,0.0,0.005367818122522294
45040,12881,אבן גבירול/ז'בוטינסקי,אבן גבירול/פנקס,6128,28.495430809399476,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330553320861,0,0.0,0.0,0.00032088434272736777
11865,44962,ירמיהו/הצבי,ירמיהו/ארגמן,6023,50.97775195085506,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.334216190326,0,0.0,0.0,0.003983753807915491
9054,8960,שמואל הנביא/גבעת משה,שמואל הנביא/פישל,5930,69.10101180438448,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330870349275,0,0.0,0.0,0.000637912756701553
13101,13330,דרך ז'בוטינסקי/רש''י,דרך ז'בוטינסקי/הרצל,5919,50.39483020780537,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3306194442434,0,0.0,0.0,0.0003870077252940973
8659,8657,פנים מאירות,נווה שמחה/סורוצקין,5875,37.80646808510638,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3476829307483,0,0.0,0.0,0.017450494230160984
8657,8655,נווה שמחה/סורוצקין,אוהל דוד/סורוצקין,5875,21.28868085106383,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.34080740067,0,0.0,0.0,0.010574964152056054
8651,8649,סורוצקין/שנירר,קרית הילד/סורוצקין,5875,33.93140425531915,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3326872770053,0,0.0,0.0,0.002454840487189358
7378,7377,רבי עקיבא/אור החיים,רבי אלעזר המודעי/הגר''א,5873,38.85629150349055,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330232436518,0,0.0,0.0,0.0
8647,8646,זית רענן/תורת חסד,אוהל יהושע/זית רענן,5868,41.93421949556919,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.331213401272,0,0.0,0.0,0.0009809647540350852
8655,8653,אוהל דוד/סורוצקין,מרכז סולם/סורוצקין,5867,27.652803817964887,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3317448770827,0,0.0,0.0,0.0015124405645110528
8653,8651,מרכז סולם/סורוצקין,סורוצקין/שנירר,5867,21.375660473836714,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330759464014,0,0.0,0.0,0.0005270274959912058
8649,8647,קרית הילד/סורוצקין,זית רענן/תורת חסד,5848,26.56326949384405,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330349782787,0,0.0,0.0,0.00011734626878023846
8835,8661,המ''ג/זכרון יעקב,המ''ג/פנים מאירות,5816,31.3835969738652,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330898187755,0,0.0,0.0,0.0006657512367382878
8676,8678,מינץ/מירסקי,מינץ/שיף מזרח,5572,57.202979181622396,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.331872961789,0,0.0,0.0,0.0016405252708864282
8678,8680,מינץ/שיף מזרח,מינץ/רובין,5572,67.2494615936827,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330316189317,0,0.0,0.0,8.375279867323115e-05
22099,15639,ת. רק''ל בלינסון/קניון אבנת,ת.רק''ל שחם/דרך ז'בוטינסקי,5462,93.72116440864153,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330232436518,0,0.0,0.0,0.0
3522,3368,ת. מרכזית חוף הכרמל/הורדה,סחרוב,5430,158.13149171270717,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3302425855773,0,0.0,0.0,1.0149059107789071e-05
9529,9661,הרב פרדס/אשר גולאק,הרב פרדס/הרב פניז'ל,5426,22.427202359012163,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330232436518,0,0.0,0.0,0.0
9661,9527,הרב פרדס/הרב פניז'ל,הרב פרדס/אסטורה,5397,26.005373355567908,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330232436518,0,0.0,0.0,0.0
13322,29483,המסגר/הרכב,המסגר/המלאכה,5364,40.50633855331842,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3342532799834,0,0.0,0.0,0.004020843465241342
2356,2403,קניון לב המפרץ,ת. מרכזית המפרץ/הורדה,5264,108.68313069908815,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3359161916046,0,0.0,0.0,0.0056837550864656805
13343,13040,חזון אי''ש/האדמו''ר מגור,רבי עקיבא/אליהו הנביא,5254,54.95070422535211,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330939113743,0,0.0,0.0,0.0007066772250254871
13227,13032,ז'בוטינסקי/ אבו חצירא,דרך ז'בוטינסקי/דב גרונר,5189,60.98381190980921,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3328387539887,0,0.0,0.0,0.0026063174705086567
7371,7373,בבא סאלי/ נדבורנא,בבא סאלי / אש קודש,5174,30.367413993042135,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330232436518,0,0.0,0.0,0.0
9052,8636,שדרות גולדה מאיר/הרטום,גולדה/שלמה הלוי,5149,87.16877063507478,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3362906817088,0,0.0,0.0,0.0060582451906157075
8693,8691,דרוק/קהילות יעקב,ברכת אברהם,5108,26.118050117462804,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3308849143586,0,0.0,0.0,0.0006524778405037068
8688,8687,אגרות משה/הרב עוזי קלכהיים,אגרות משה/כהנמן,5108,34.42051683633516,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3310500643825,0,0.0,0.0,0.0008176278643077239
8687,8805,אגרות משה/כהנמן,אגרות משה/חזון איש,5108,49.66151135473767,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.331919514609,0,0.0,0.0,0.001687078090981231
8700,8690,חזון איש/האדמור מלובאויטש,חזון אי''ש/הרב בצלאל זולטי,5107,23.05913452124535,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3444172114437,0,0.0,0.0,0.014184774925524835
8801,8697,הרב בצלאל זולטי/חזון איש,הרב בצלאל זולטי,5101,33.718682611252696,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.333009558791,0,0.0,0.0,0.0027771222730734735
8697,8696,הרב בצלאל זולטי,הרב בצלאל זולטי/רבי שלמה זלמן דרוק,5099,65.05510884487154,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330232436518,0,0.0,0.0,0.0
8695,8694,רבי שלמה זלמן דרוק/הרב בצלאל זולטי,דרוק/פתאל,5098,10.959788152216555,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3342132266794,0,0.0,0.0,0.003980790161222103
8694,8693,דרוק/פתאל,דרוק/קהילות יעקב,5098,40.29246763436642,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.330767455241,0,0.0,0.0,0.0005350187229851144
8690,8801,חזון אי''ש/הרב בצלאל זולטי,הרב בצלאל זולטי/חזון איש,5096,28.714285714285715,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.335502549843,0,0.0,0.0,0.005270113324968406
8690,8691,חזון אי''ש/הרב בצלאל זולטי,ברכת אברהם,5093,36.457490673473394,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3302627157523,0,0.0,0.0,3.0279234124463983e-05
8690,8689,חזון אי''ש/הרב בצלאל זולטי,מאיר חדש/אגרות משה,5092,50.38805970149254,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.339103655094,0,0.0,0.0,0.00887121857567763
8689,8688,מאיר חדש/אגרות משה,אגרות משה/הרב עוזי קלכהיים,5092,43.38413197172034,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3331466122168,0,0.0,0.0,0.002914175698606414
8696,8695,הרב בצלאל זולטי/רבי שלמה זלמן דרוק,רבי שלמה זלמן דרוק/הרב בצלאל זולטי,5080,45.33503937007874,False,21623,21623,2,21620,0.9998612588447486,96,0,7577.71875,0.35046335907871623,2398.3332441802154,0,0.0,0.0,0.0030117436972432188
