stop_id,stop_name,region,status,degree_bus,degree_all_modes,is_articulation_point_bus,is_articulation_point_all_modes
34829,טל מנשה/מרכז,Center,both,4,4,True,True
35333,אום אל גנם,North,both,4,4,True,True
35386,עין הנציב,Center,both,4,4,True,True
35771,רפא''ל,North,both,4,4,True,True
35917,עין איברהים/כניסה,North,both,4,4,True,True
35918,עין איברהים/יציאה,North,both,4,4,True,True
37733,לוחמי הגטאות/בר כוכבא,Jerusalem,both,4,4,True,True
37734,לוחמי הגטאות/בר כוכבא,Jerusalem,both,4,4,True,True
37834,גן החיות התנ''כי,Jerusalem,both,4,4,True,True
38356,שלום הגליל/טניס,North,both,4,4,True,True
39642,קיבוץ גלויות/הרצל,South,both,4,4,True,True
39829,גפן/אשל,Center,both,4,4,True,True
40345,אזור תעשייה שחורת/כביש 90,South,both,4,4,True,True
40443,ת''ת עצמונה/שומריה,South,both,4,4,True,True
40476,מתחם 4 מזרח,South,both,4,4,True,True
40551,ביר באקה/אלמליאת,Center,both,4,4,True,True
41102,הזית/הורד,South,both,4,4,True,True
41222,שגיא 2000/כביש 7255,North,both,4,4,True,True
41340,האופה/שדרות המלאכות,Jerusalem,both,4,4,True,True
41341,האופה/שדרות המקצועות,Jerusalem,both,4,4,True,True
41786,ת. רכבת אחיהוד/רציפים,North,both,4,4,True,True
41796,ת. רכבת אחיהוד/רציפים,North,both,4,4,True,True
42452,הרבי מלובאוויטש/הרב עובדיה יוסף,South,both,4,4,True,True
43131,קיבוץ נווה איתן,Center,both,4,4,True,True
43826,הגליל/הירדן,Center,both,4,4,True,True
43962,עין ח'אלד/עין אל מג'ארה,North,both,4,4,True,True
44061,קידמה/החלומות,Center,both,4,4,True,True
44390,נמל תעופה רמון/יציאה,South,both,4,4,True,True
44681,חונים נוסעים ראשון לציון/דרך ההצלחה,Center,both,4,4,True,True
4698,רמת צבי,North,both,4,4,True,True
47884,בית העלמין החדש,South,both,4,4,True,True
4816,בית ספר,North,both,4,4,True,True
48439,צומת כפר הרי''ף,Center,both,4,4,True,True
49050,הרבי מלובאוויטש/דניאל כהנמן,South,both,4,4,True,True
49750,הרדוף/יציאה,North,both,4,4,True,True
49757,פרנק,Jerusalem,both,4,4,True,True
50374,חניון שפירים מערבי א/הורדה,Center,both,4,4,True,True
5042,מגן שאול,North,both,4,4,True,True
5054,קיבוץ מעוז חיים,Center,both,4,4,True,True
50627,אזור תעשייה/לח''י,Center,both,4,4,True,True
50631,אזור תעשייה/לח''י,Center,both,4,4,True,True
50832,האלון/הרימון,North,both,4,4,True,True
51868,הרב ניסים טולדנו/דגן,Center,both,4,4,True,True
5745,כפר חיטים,North,both,4,4,True,True
6080,שלום הגליל/קניון עכו,North,both,4,4,True,True
7676,מערת המכפלה,South,both,4,4,True,True
8302,שדרות אדם/437,Jerusalem,both,4,4,True,True
8907,מחסום ענאתא/דרך ענתות,Jerusalem,both,4,4,True,True
8926,אל תווחיד/אל בטמה,Jerusalem,both,4,4,True,True
10628,ככר השבת/שטראוס,Jerusalem,both,3,3,True,True
12404,ספריה עירונית/חטיבת הנגב,South,both,3,3,True,True
13752,שד' רוקח/דרך נמיר,Center,both,3,3,True,True
15294,נירים/צמרות,Center,both,3,3,True,True
15782,בית עלמין,Center,both,3,3,True,True
17040,דרך קרית עמל/אליהו התשבי,North,both,3,3,True,True
17241,הארזים/האורנים,North,both,3,3,True,True
1810,השקדים/ציפורנים,North,both,3,3,True,True
190,חוף פולג/רמת פולג,Center,both,3,3,True,True
19281,מזרקה,North,both,3,3,True,True
19697,כיכר מרכז האזרחי,North,both,3,3,True,True
20210,קורנית,North,both,3,3,True,True
20437,מרכז מסחרי/שפירא,North,both,3,3,True,True
20874,הושעיה/ש.ג.מ. ציפורית,North,both,3,3,True,True
2201,בית אלפא/דגניה,North,both,3,3,True,True
2294,קופת חולים/ויצמן,North,both,3,3,True,True
23694,אזור תעשיה סנטרל פארק 2000/עתיר ידע,Center,both,3,3,True,True
23695,אזור תעשיה סנטרל פארק 2000/עתיר ידע,Center,both,3,3,True,True
24653,הדס/הכלנית,Center,both,3,3,True,True
25467,כיכר הטפטפת/דרך ג'ו יוסף אלון,South,both,3,3,True,True
25826,שוק עירוני/דרך חברון,South,both,3,3,True,True
26431,הכשרת היישוב/הזורע,South,both,3,3,True,True
26668,הספרייה,South,both,3,3,True,True
26757,שד. חברון/פרג,South,both,3,3,True,True
26792,התעשייה/פלדה,South,both,3,3,True,True
26875,דרך הראל/בארי,South,both,3,3,True,True
26985,אוהד מרכז,South,both,3,3,True,True
27023,בסיס בינוי מרחב,South,both,3,3,True,True
27316,כרמיה,Center,both,3,3,True,True
27486,צבר/שדרות אבץ,Center,both,3,3,True,True
27493,שד. ישראל פולק/כסלו,Center,both,3,3,True,True
27709,גילת/כניסה ראשית,South,both,3,3,True,True
27926,עין השלושה מרכז,South,both,3,3,True,True
27927,מחנה אמיתי,South,both,3,3,True,True
27928,מחנה צאלים,South,both,3,3,True,True
28723,בית ספר אבו באכר,South,both,3,3,True,True
28740,מרכז מסחרי,South,both,3,3,True,True
29325,זיסמן/דרך בגין,Center,both,3,3,True,True
3149,השיטה/מגרשי טניס,North,both,3,3,True,True
3159,מנחם בגין/שניאורסון,North,both,3,3,True,True
3302,הרר/האורן,North,both,3,3,True,True
34796,חרמש/מרכז,Center,both,3,3,True,True
3500,שאגאל/הנרי מטיס,North,both,3,3,True,True
3516,שאגאל/סזאן,North,both,3,3,True,True
35194,בית ספר א זהרא,South,both,3,3,True,True
35353,שדה אליהו,Center,both,3,3,True,True
35361,קיבוץ מעלה גלבוע,Center,both,3,3,True,True
35564,בית ספר כפאר עקב,Jerusalem,both,3,3,True,True
35879,מרפאה/מחג'נה,North,both,3,3,True,True
3703,צומת אלמחרקה,North,both,3,3,True,True
37061,צים סנטר/התעשייה,South,both,3,3,True,True
3709,שאגאל/סרה,North,both,3,3,True,True
37607,הנפח/מעלה כמון,North,both,3,3,True,True
37624,הנפח/מעלה כמון,North,both,3,3,True,True
37803,קניון אושילנד/עתיר ידע,Center,both,3,3,True,True
38114,עין קיניא/כניסה צפונית,North,both,3,3,True,True
38168,מקלט ציבורי אלעריד,North,both,3,3,True,True
38215,עין קיניא/יציאה צפונית,North,both,3,3,True,True
38772,דוכיפת,North,both,3,3,True,True
38918,שכונת הרחבה חדשה,North,both,3,3,True,True
38919,שכונת הרחבה חדשה בית 189,North,both,3,3,True,True
395,הגפן/השקד,Center,both,3,3,True,True
396,הגפן/השקד,Center,both,3,3,True,True
39652,אל עזי א,Center,both,3,3,True,True
4032,האילן/ההדס,North,both,3,3,True,True
4047,האילן/ההדס,North,both,3,3,True,True
40666,משה שרת/משאבים,Center,both,3,3,True,True
40976,ב''ס אל אמל,North,both,3,3,True,True
41107,ניר עוז מרכז,South,both,3,3,True,True
41122,עלי בן אבי טאלב,North,both,3,3,True,True
41123,עלי בן אבי טאלב/כניסה מערבית,North,both,3,3,True,True
41141,עוזייר שכונה דרומית 3,North,both,3,3,True,True
41142,עוזייר שכונה דרומית 1,North,both,3,3,True,True
41540,הכשרת הישוב/הבונים,South,both,3,3,True,True
42497,שדרות אריק שרון/שדרות קרן הידידות,Center,both,3,3,True,True
42498,שדרות אריק שרון/שדרות קרן הידידות,Center,both,3,3,True,True
43317,אמרי סופר/הרב אלישיב,Jerusalem,both,3,3,True,True
43628,התן/חי בר,Jerusalem,both,3,3,True,True
43629,התן/הלביא,Jerusalem,both,3,3,True,True
44006,אמרי סופר/שבט הלוי,Jerusalem,both,3,3,True,True
47006,אשר וינר/לייב יפה,Jerusalem,both,3,3,True,True
4839,נעורה כיכר,North,both,3,3,True,True
48822,אל תווחיד/דב יוסף,Jerusalem,both,3,3,True,True
49031,שדרות ששת הימים/שדרות הבאבא סאלי,North,both,3,3,True,True
49786,אהרון שמי/אהרונסון,Center,both,3,3,True,True
50037,בית עלמין בית שאן/כביש 90,North,both,3,3,True,True
50069,חנה וסע מבואות אילת,South,both,3,3,True,True
5106,קיבוץ שלוחות,Center,both,3,3,True,True
51759,צומת איילת השחר,Center,both,3,3,True,True
51802,קופות חולים/איילת השחר,Center,both,3,3,True,True
5247,קיבוץ חוקוק,North,both,3,3,True,True
5754,ראס אל חביה 2,North,both,3,3,True,True
6554,מועצה מקומית,North,both,3,3,True,True
6648,מגרש כדורגל,North,both,3,3,True,True
6667,פקיעין חיילים משוחררים מגרש כדורגל,North,both,3,3,True,True
7074,מכמנים מרכז,North,both,3,3,True,True
7401,חזון איש/ חתם סופר,Center,both,3,3,True,True
7413,חזו'א / חתם סופר,Center,both,3,3,True,True
7873,מעלה מכמש,Center,both,3,3,True,True
8588,אלמשאהד ג',Jerusalem,both,3,3,True,True
8744,שמואל הנביא/יקים,Jerusalem,both,3,3,True,True
8956,אל בוטמה,Jerusalem,both,3,3,True,True
8978,קיבוץ נחשון,Jerusalem,both,3,3,True,True
9340,עין כרם/שד' הרצל,Jerusalem,both,3,3,True,True
9579,אורוגואי/מרקו ברוך,Jerusalem,both,3,3,True,True
10697,עין כרם/ההדסים,Jerusalem,both,2,2,True,True
10744,עיסאוויה כניסה מזרחית,Jerusalem,both,2,2,True,True
11044,מאפיות אנגל,Jerusalem,both,2,2,True,True
11089,חברת חשמל,Jerusalem,both,2,2,True,True
11199,נבעה,Jerusalem,both,2,2,True,True
11200,נבעה,Jerusalem,both,2,2,True,True
11203,מרכז מסחרי,Jerusalem,both,2,2,True,True
11314,2 אום טובא,Jerusalem,both,2,2,True,True
11555,עין כרם/המעיין,Jerusalem,both,2,2,True,True
11720,צ'ילה/קורצ'אק,Jerusalem,both,2,2,True,True
11915,עין כרם/דרך כרמית,Jerusalem,both,2,2,True,True
13735,הרב הרצוג/הזוהר,Center,both,2,2,True,True
13736,הרב הרצוג/הזוהר,Center,both,2,2,True,True
13737,הרב הרצוג/בבלי,Center,both,2,2,True,True
13753,בבלי/הכנסת הגדולה,Center,both,2,2,True,True
13754,הרב קוסובסקי/בבלי,Center,both,2,2,True,True
13755,תוספתא/ירושלמי,Center,both,2,2,True,True
13756,הכנסת הגדולה/תוספתא,Center,both,2,2,True,True
13940,שטיינמן/הרב קוסובסקי,Center,both,2,2,True,True
13941,הרב קוסובסקי/שטיינמן,Center,both,2,2,True,True
15676,ישיבת מאור יצחק,Center,both,2,2,True,True
17065,שכונת ח'אלת עלי 3,North,both,2,2,True,True
17067,שכונת ח'אלת עלי 4,North,both,2,2,True,True
17095,שכונת זוחלוק,North,both,2,2,True,True
17124,קופת חולים מכבי,North,both,2,2,True,True
17125,קופת חולים מכבי,North,both,2,2,True,True
17127,שכונת ח'אלת עלי 2,North,both,2,2,True,True
17128,שכונת ח'אלת עלי 2,North,both,2,2,True,True
17184,אלרוגמה,North,both,2,2,True,True
17185,אלרוגמה,North,both,2,2,True,True
188,החוף הירוק,Center,both,2,2,True,True
18827,בר לב/כניסה,North,both,2,2,True,True
18864,מועצה מקומית,North,both,2,2,True,True
19460,מעלה הרקפות/הציפורנים,North,both,2,2,True,True
19462,דרך העמק/נחל קרת,North,both,2,2,True,True
19465,דרך העמק/נתיב הנוטרים,North,both,2,2,True,True
19466,הגורן/הגיא,North,both,2,2,True,True
19590,מרכז,North,both,2,2,True,True
19645,מרפאת שיניים,North,both,2,2,True,True
19646,מרפאת שיניים,North,both,2,2,True,True
19647,מפעל חומרי בנין,North,both,2,2,True,True
19727,תיכון,North,both,2,2,True,True
19730,בי''ס מקיף סעדיה,North,both,2,2,True,True
19870,דרך העמק/מעלה הבנים,North,both,2,2,True,True
19909,שכניה,North,both,2,2,True,True
21706,סביון/שדרות נעמי שמר,Center,both,2,2,True,True
21707,אליהו/סביון,Center,both,2,2,True,True
21708,אליהו/הזית,Center,both,2,2,True,True
22332,הרימון/מבוא הגפן,Center,both,2,2,True,True
22827,בית ספר עמל,Center,both,2,2,True,True
22873,באר,Center,both,2,2,True,True
22961,בית ספר עמל,Center,both,2,2,True,True
23248,התמר/מבוא התאנה,Center,both,2,2,True,True
2405,הגפן/האלונים,North,both,2,2,True,True
25139,הזית/הרימון,Center,both,2,2,True,True
25142,הרימון/מבוא הגפן,Center,both,2,2,True,True
25144,הרימון/כביש 412,Center,both,2,2,True,True
25463,שכונה 27,South,both,2,2,True,True
25466,שכונה 31,South,both,2,2,True,True
25468,מרכז פיס,South,both,2,2,True,True
25791,הברזל/הקוצר,South,both,2,2,True,True
2614,גיבורי התהילה/עבודת ישראל,North,both,2,2,True,True
26432,הקוצר/הכשרת היישוב,South,both,2,2,True,True
27487,שד. אבץ/שד. הפלטינה,Center,both,2,2,True,True
27489,שד. אבץ/שד. ישראל פולק,Center,both,2,2,True,True
27492,אזור תעשיה/שדרות ישראל פולק,Center,both,2,2,True,True
27495,שד. ישראל פולק/כסלו,Center,both,2,2,True,True
28331,שכונה 31,South,both,2,2,True,True
28334,בית ספר אל רחמה,South,both,2,2,True,True
28597,מרכז פיס,South,both,2,2,True,True
28687,זיקים,Center,both,2,2,True,True
28706,מועצה מקומית,South,both,2,2,True,True
28711,מרכז פיס קהילתי,South,both,2,2,True,True
28712,בית ספר קהילתי חטיבת ביניים,South,both,2,2,True,True
28713,תיכון מקיף עמל,South,both,2,2,True,True
28715,בית ספר אלאנדלוס,South,both,2,2,True,True
28716,שכונה 7,South,both,2,2,True,True
28719,בית הספר אנדלוס,South,both,2,2,True,True
28722,תיכון מקיף עמל,South,both,2,2,True,True
28738,מרכז מסחרי,South,both,2,2,True,True
28739,מועצה מקומית,South,both,2,2,True,True
28835,בעלי המלאכה/טראסק,South,both,2,2,True,True
28836,בעלי המלאכה/הצורף,South,both,2,2,True,True
28837,בעלי המלאכה/החרש,South,both,2,2,True,True
28980,שכונה 38,South,both,2,2,True,True
28981,שכונה 38,South,both,2,2,True,True
28982,רפח/אלרמלה,South,both,2,2,True,True
28983,רפח/אלרמלה,South,both,2,2,True,True
33948,הבנקים/אלבלדיה,Center,both,2,2,True,True
34299,הצור/הברזל,North,both,2,2,True,True
34313,הרב שלום שבזי/אזור תעשייה ערבה,Center,both,2,2,True,True
34314,הרב שלום שבזי/אזור תעשייה ערבה,Center,both,2,2,True,True
34498,רמת הגולן/הגלבוע,Center,both,2,2,True,True
34499,מעונות סטודנטים/רמת הגולן,Center,both,2,2,True,True
34500,מעונות סטודנטים/רמת הגולן,Center,both,2,2,True,True
34501,אוניברסיטת אריאל/רמת הגולן,Center,both,2,2,True,True
34659,אוניברסיטת אריאל/רמת הגולן,Center,both,2,2,True,True
3499,שאגאל/פיקסו,North,both,2,2,True,True
3513,שאגאל/ואן גוך,North,both,2,2,True,True
3514,שאגאל/רנואר,North,both,2,2,True,True
3515,שאגאל/קדנדינסקי,North,both,2,2,True,True
3518,שאגאל/קנדינסקי,North,both,2,2,True,True
35387,קיבוץ מירב,Center,both,2,2,True,True
35611,בר לב יציאה,North,both,2,2,True,True
35657,שאגאל/דה גויה,North,both,2,2,True,True
35658,שאגאל/דגה,North,both,2,2,True,True
35847,קורצ'אק/רינגלבלום,Jerusalem,both,2,2,True,True
35957,ניסן/גרונולד,Jerusalem,both,2,2,True,True
36072,חבצלת/הארז,North,both,2,2,True,True
36073,דרך העצמאות/נורית,North,both,2,2,True,True
36078,חרצית/האשל,North,both,2,2,True,True
36119,דרך ניל''י/ההגנה,North,both,2,2,True,True
37164,בר לב א,North,both,2,2,True,True
37522,שגב שלום/מרכז מסחרי,South,both,2,2,True,True
38170,חיילים משוחררים ד,North,both,2,2,True,True
38171,חיילים משוחררים ג,North,both,2,2,True,True
38173,כפר ילדים דרוזי,North,both,2,2,True,True
38182,חיילים משוחררים ב,North,both,2,2,True,True
38183,שכונת חיילים משוחררים א,North,both,2,2,True,True
38206,שכונת שאלאקה/לדרום,North,both,2,2,True,True
38208,עין קיניא/כיכר לצפון,North,both,2,2,True,True
38210,עין קיניא/מרכז לדרום,North,both,2,2,True,True
38211,שלאלי/כניסה,North,both,2,2,True,True
38212,שלאלי/יציאה,North,both,2,2,True,True
38213,דרך דהור/יציאה,North,both,2,2,True,True
38214,דרך דהור/כניסה,North,both,2,2,True,True
38554,אל-סנדיאן,North,both,2,2,True,True
38555,בי''ס טכנולוגי,North,both,2,2,True,True
38556,בי''ס טכנולוגי,North,both,2,2,True,True
38557,צומת דאליה הצעירה,North,both,2,2,True,True
38558,מצפה כרמל,North,both,2,2,True,True
38559,מצפה כרמל,North,both,2,2,True,True
38565,אל-סנדיאן,North,both,2,2,True,True
38566,מוחרקה 1,North,both,2,2,True,True
38771,דוכיפת/סנונית,North,both,2,2,True,True
38773,דוכיפת,North,both,2,2,True,True
38774,מחלף טל,North,both,2,2,True,True
39290,רינגלבלום א,Jerusalem,both,2,2,True,True
39291,רינגלבלום א,Jerusalem,both,2,2,True,True
39373,דרור/אנפה,South,both,2,2,True,True
39374,דרור/קנריות,South,both,2,2,True,True
39703,המחצבה/תחילת המגרשים,North,both,2,2,True,True
39704,מסגד אלרחמן 1,North,both,2,2,True,True
39705,מסגד אלרחמן 2,North,both,2,2,True,True
39706,גנים מזרח 1,North,both,2,2,True,True
39882,חיילים משוחררים י,North,both,2,2,True,True
39883,חיילים משוחררים יא,North,both,2,2,True,True
39884,חיילים משוחררים יב,North,both,2,2,True,True
39886,חיילים משוחררים טו,North,both,2,2,True,True
40003,מרכז,North,both,2,2,True,True
40004,טיפת חלב,North,both,2,2,True,True
40005,טיפת חלב,North,both,2,2,True,True
40006,מגרש משולב,North,both,2,2,True,True
40007,מסגד בילאל,North,both,2,2,True,True
40008,מסגד בילאל,North,both,2,2,True,True
40010,שכונה בדווית,North,both,2,2,True,True
40011,שכונה בדווית,North,both,2,2,True,True
40012,שעב מרכז דרום,North,both,2,2,True,True
40013,שעב מרכז דרום,North,both,2,2,True,True
40014,תחנה לבריאות המשפחה,North,both,2,2,True,True
40015,שכונה מזרחית,North,both,2,2,True,True
40016,שכונה מזרחית,North,both,2,2,True,True
40017,כנסייה היסטורית אורתודוכסית,North,both,2,2,True,True
40018,כנסייה היסטורית אורתודוכסית,North,both,2,2,True,True
40020,רינגלבלום ב',Jerusalem,both,2,2,True,True
40074,הקוצר/הברזל,South,both,2,2,True,True
40075,הכשרת הישוב/החורש,South,both,2,2,True,True
40228,גני ילדים,North,both,2,2,True,True
40229,נאעורה מערב,North,both,2,2,True,True
40231,פיצריה,North,both,2,2,True,True
40319,מועצה אזורית,North,both,2,2,True,True
40481,שכ' 5 מערב,South,both,2,2,True,True
40685,דרך יריחו/אל עזרייה,Jerusalem,both,2,2,True,True
40936,מרכז פיס,North,both,2,2,True,True
40957,צפון/מזרח,North,both,2,2,True,True
40959,בי''ס חדשני ג',North,both,2,2,True,True
40963,סנובר אלג'או/דרב סאפר,North,both,2,2,True,True
41108,נירים,South,both,2,2,True,True
41321,שדרות המלאכות/החרט,Jerusalem,both,2,2,True,True
41537,האילן/החרוב,North,both,2,2,True,True
41538,האילן/החרוב,North,both,2,2,True,True
41682,בי''ס אל-קסטל,North,both,2,2,True,True
41683,שכונת בלאל,North,both,2,2,True,True
41769,שדרות המלאכות/האופה,Jerusalem,both,2,2,True,True
42065,טיפת חלב כסיפה,South,both,2,2,True,True
42066,מסגד אבו בכר 2,South,both,2,2,True,True
42067,בית ספר אלירמוק,South,both,2,2,True,True
42068,טיפת חלב כסיפה 2,South,both,2,2,True,True
42069,בית ספר תיכון חמאד,South,both,2,2,True,True
42071,אמטיראת,South,both,2,2,True,True
42074,בית ספר אלירמוק,South,both,2,2,True,True
42076,בית ספר תיכון חמאד,South,both,2,2,True,True
42077,מסגד אבו בכר,South,both,2,2,True,True
42244,הקוצר/הכשרת היישוב,South,both,2,2,True,True
42563,בי''ס חדשני ג',North,both,2,2,True,True
42618,התן/השופר,Jerusalem,both,2,2,True,True
42809,מחלף העמקים/ג'למה,North,both,2,2,True,True
42901,נמל תעופה רמון/צומת באר אורה,South,both,2,2,True,True
43038,שדרות אבץ,Center,both,2,2,True,True
43315,הרב אלישיב/באר יעקב,Jerusalem,both,2,2,True,True
43316,הרב אלישיב/אמרי סופר,Jerusalem,both,2,2,True,True
43630,התן/הלביא,Jerusalem,both,2,2,True,True
44388,נמל תעופה רמון/כניסה,South,both,2,2,True,True
4443,עין קיניא/כיכר לדרום,North,both,2,2,True,True
44443,המחצבה,North,both,2,2,True,True
44535,יביע אומר/האדמו''ר מלעלוב,Jerusalem,both,2,2,True,True
44640,א-סהיל/עולש,North,both,2,2,True,True
44641,א-סהיל,North,both,2,2,True,True
44853,א סאפה/אל בוטמה,Jerusalem,both,2,2,True,True
44854,א סאפא/אל ג'מעיה אל תחתא,Jerusalem,both,2,2,True,True
44855,א סאפא/אל ג'מעיה אל תחתא,Jerusalem,both,2,2,True,True
44856,א סאפא/אבו ח'שבה,Jerusalem,both,2,2,True,True
44958,בי''ס עיסאוויה/סירת אל חג'ה,Jerusalem,both,2,2,True,True
46204,אל נג'אח/מרכז אלטפל,Center,both,2,2,True,True
46215,בלאל בן רבאח/מחמוד דרוויש,Center,both,2,2,True,True
46344,אלבלדיה/סמיח אלקסם,Center,both,2,2,True,True
46371,בי''ס אבן רושד,Center,both,2,2,True,True
46427,ח'אלד אבן אלואליד/אלרוק,Center,both,2,2,True,True
46528,הבנקים/מכללת עמל,Center,both,2,2,True,True
46590,אל נג'אח/אל טבל,Center,both,2,2,True,True
46600,ח'אלד אבן אלואליד/אלראזי,Center,both,2,2,True,True
46701,דוכיפת/מעלה הכרמים,North,both,2,2,True,True
46702,אלבלדיה/סמיח אלקסם,Center,both,2,2,True,True
46710,עיריית טייבה/אלבלאדיה,Center,both,2,2,True,True
46773,עיריית טייבה/אלבלאדיה,Center,both,2,2,True,True
46782,ח'אלד אבן אלואליד/מוחמד דווריש,Center,both,2,2,True,True
46824,בלאל בן רבאח/אלאח'ווה,Center,both,2,2,True,True
46864,בלאל בן רבאח/מוסא חסן,Center,both,2,2,True,True
46873,אלבלדיה/אלבריד,Center,both,2,2,True,True
46917,פרדיסיה/ח'אלד אבן אלואליד,Center,both,2,2,True,True
46932,דוכיפת/מעלה הכרמים,North,both,2,2,True,True
46997,פרדיסיה/ח'אלד אבן אלואליד,Center,both,2,2,True,True
47070,ח'אלד אבן אלואליד/עין גאלות,Center,both,2,2,True,True
47117,תיכון עתיד טייבה,Center,both,2,2,True,True
47120,ביטוח לאומי/ח'אלד אבן אלואליד,Center,both,2,2,True,True
47148,בלאל בן רבאח/עין גאלות,Center,both,2,2,True,True
47168,בית אבות/ח'אלד אבן אלואליד,Center,both,2,2,True,True
47194,בית אבות/ח'אלד אבן אלואליד,Center,both,2,2,True,True
47288,אלבלדיה/נדאא אלסלאם,Center,both,2,2,True,True
48425,עין אבראהים א,North,both,2,2,True,True
48426,עין אבראהים ב,North,both,2,2,True,True
48429,עין אבראהים ה,North,both,2,2,True,True
48430,עין אבראהים ו,North,both,2,2,True,True
48975,א-שאע'ור,North,both,2,2,True,True
48994,עין ח'אלד ,North,both,2,2,True,True
49228,ת.רכבת מלאכי-יואב/כביש 3836,Center,both,2,2,True,True
50377,חניון שפירים מערבי ב/הורדה,Center,both,2,2,True,True
50742,אליהו/הזית,Center,both,2,2,True,True
50863,השופר/התן,Jerusalem,both,2,2,True,True
50877,נחל מירון/נחל השופט,North,both,2,2,True,True
50880,נחל מירון/נחל משושים,North,both,2,2,True,True
50881,נחל דישון,North,both,2,2,True,True
50882,נחל מירון/נחל משושים,North,both,2,2,True,True
50884,נחל מירון/נחל השופט,North,both,2,2,True,True
50902,שלום הגליל/טניס,North,both,2,2,True,True
51113,משה לוי/יעקב דורי,Center,both,2,2,True,True
51760,קרית חינוך/איילת השחר,Center,both,2,2,True,True
51803,קופות חולים/איילת השחר,Center,both,2,2,True,True
52004,הרב אברהם זקן/יצחק ארנסט נבנצל,Jerusalem,both,2,2,True,True
52005,שמעון מישורי,Jerusalem,both,2,2,True,True
52006,יצחק ארנסט נבנצל/אשר וינר,Jerusalem,both,2,2,True,True
52007,פרופ' יעקב נאמן/שמעון מישורי,Jerusalem,both,2,2,True,True
52008,שמעון מישורי,Jerusalem,both,2,2,True,True
52009,יצחק ארנסט נבנצל/הרב אברהם זקן,Jerusalem,both,2,2,True,True
52010,פרופ' יעקב נאמן/הרב אברהם זקן,Jerusalem,both,2,2,True,True
52012,פרופ' יעקב נאמן/הרב אברהם זקן,Jerusalem,both,2,2,True,True
52013,שמעון מישורי/פרופ' יעקב נאמן,Jerusalem,both,2,2,True,True
6513,בית ספר א,North,both,2,2,True,True
6514,רחוב 6/רחוב 1,North,both,2,2,True,True
6517,נחף מרכז,North,both,2,2,True,True
6518,נחף מסגד,North,both,2,2,True,True
6555,נחף דואר,North,both,2,2,True,True
6556,קופת חולים כללית,North,both,2,2,True,True
6557,בית ספר א,North,both,2,2,True,True
6910,כיכר הגיבורים/הציפורנים,North,both,2,2,True,True
6912,'דרך העמק א,North,both,2,2,True,True
6943,גני ילדים מרכז,North,both,2,2,True,True
6964,גנים ציבוריים,North,both,2,2,True,True
6965,גנים ציבוריים,North,both,2,2,True,True
6967,מכון המים,North,both,2,2,True,True
6968,מכון המים,North,both,2,2,True,True
6984,דליה הצעירה/כניסה,North,both,2,2,True,True
7152,קרן היסוד/אצ''ל,North,both,2,2,True,True
8594,אום טובא 3,Jerusalem,both,2,2,True,True
8595,אום טובא 4,Jerusalem,both,2,2,True,True
8596,אום טובא 6,Jerusalem,both,2,2,True,True
8597,אום טובא 7,Jerusalem,both,2,2,True,True
8598,אום טובא 9,Jerusalem,both,2,2,True,True
8600,דרך סור באהר,Jerusalem,both,2,2,True,True
8601,בית ספר אבו בקר צאדק/אלמדינה אלמונוורה,Jerusalem,both,2,2,True,True
8610,בית ספר צור באהר בנות/אלמדינה אלמונוורה,Jerusalem,both,2,2,True,True
8615,בית ספר צור באהר בנות/אלמדינה אלמונוורה,Jerusalem,both,2,2,True,True
8616,בית ספר אבן רשד/אלמדינה אלמונוורה,Jerusalem,both,2,2,True,True
8833,תחנת דלק/לוחמי הגטאות,Jerusalem,both,2,2,True,True
8884,חטיבת ביניים/טריק אלמדארס,Jerusalem,both,2,2,True,True
8885,חטיבת ביניים/טריק אלמדארס,Jerusalem,both,2,2,True,True
8886,בית ספר יסודי/סיירת אלח'גה,Jerusalem,both,2,2,True,True
8887,בית ספר יסודי/סיירת אלח'גה,Jerusalem,both,2,2,True,True
8888,קסילה/מחגרת עתמה,Jerusalem,both,2,2,True,True
8889,קסילה/מחגרת עתמה,Jerusalem,both,2,2,True,True
8890,קסילה/אום אלעסאפיר,Jerusalem,both,2,2,True,True
8891,קסילה/אום אלעסאפיר,Jerusalem,both,2,2,True,True
8892,מסגד ארבעין/קסילה,Jerusalem,both,2,2,True,True
8893,מסגד ארבעין/קסילה,Jerusalem,both,2,2,True,True
8894,בית ספר אלאמל לחינוך מיוחד/ראס אל ג'אמע,Jerusalem,both,2,2,True,True
8895,קופת חולים/ראס אל ג'אמע,Jerusalem,both,2,2,True,True
8896,צומת זהרה א,Jerusalem,both,2,2,True,True
8897,צומת זהרה ב,Jerusalem,both,2,2,True,True
8898,עיסוויה כניסה מערבית,Jerusalem,both,2,2,True,True
8906,עיסוויה כניסה מערבית,Jerusalem,both,2,2,True,True
8924,אל בוטמה,Jerusalem,both,2,2,True,True
8925,אל בטמה/רחוב שרפאת,Jerusalem,both,2,2,True,True
8959,א סאפה/אל בוטמה,Jerusalem,both,2,2,True,True
9304,צ'ילה/סירני,Jerusalem,both,2,2,True,True
9341,עין כרם/ברקלי,Jerusalem,both,2,2,True,True
9537,קורצ'אק/רינגלבלום,Jerusalem,both,2,2,True,True
9570,רינגלבלום ב',Jerusalem,both,2,2,True,True
9578,עין כרם/מדרגות הכפר,Jerusalem,both,2,2,True,True
