stop_id,population_served,demand_weight
14014,1063.307592465327,0.00019876718760171975
25979,799.0983221588829,0.0001985815123776096
9481,787.1115839630556,0.00019838814595842113
319,955.3710994645996,0.00019828501917726254
24036,827.6003012340524,0.0001981534098075056
13720,951.3687567534473,0.00019806850978442954
49354,804.6395240740405,0.00019799361942737228
24424,990.5055241001133,0.00019794231873002216
11755,949.4637072166599,0.00019791653494092076
13104,1270.9673053708295,0.00019786024374976498
10681,803.3798585056686,0.00019777126615096361
13136,532.8697406742627,0.00019776283030659424
14144,1235.7594967749546,0.00019763355957899757
16198,706.0369216897111,0.00019754949012778774
43388,1202.6966332270993,0.0001974254958364185
13719,834.1331815225765,0.0001964177998333899
23975,870.3586125921145,0.00019638674972246895
2477,1098.0457053457342,0.00019631640123640286
13770,864.802747590723,0.00019580060535371655
13252,860.5173400330868,0.00019569546845703704
49989,1024.091074991849,0.0001956538153257333
29342,644.2971160427918,0.00019545654413190622
16775,1140.1202198747662,0.00019545104342252355
13016,940.9195227156421,0.00019540726390400573
2300,1109.7917966441557,0.0001951407795615666
10492,644.25012096768,0.0001950714560177475
13839,986.828834582979,0.0001950085321315576
16277,970.2511234967507,0.00019480468907808463
193,1800.2432043413041,0.00019473979595339318
23974,825.6983783954697,0.00019419619369788306
29339,635.9615753187708,0.0001941616946569751
3578,1294.4375643385188,0.00019377807225014914
13956,1066.5579356275825,0.00019370493200382462
24150,817.2991937807016,0.00019361472011405597
13886,979.3425517837636,0.00019352915803076573
13927,1045.9182529040718,0.0001934027931655887
13917,1030.4260139643113,0.00019299003898967955
16418,809.482565420742,0.00019295152446699275
16182,959.1301891748013,0.00019257185460834703
12838,766.7255989932198,0.00019243177864745238
13928,1025.5064364800387,0.00019206864391848
23883,920.5800109487094,0.0001919549578542556
10791,571.2619313628328,0.0001917506243678986
2273,1239.314331124459,0.0001915387994244277
16419,807.3919576381144,0.00019149628100262973
24145,955.8880633016031,0.00019128095690671727
13363,1048.254238149011,0.00019076754579869638
29358,952.3971376270106,0.0001906462517526317
13723,851.1995608668651,0.00019038583395958455
24423,1006.1810892457206,0.00019031433912058922
14589,1222.8360597822686,0.0001901563874996197
15715,878.7482803620159,0.00019011571369848148
309,879.9784600803468,0.00018956136361214932
21868,902.1174761816704,0.0001894358468349285
44467,822.9340200209174,0.00018936898212407709
29418,1213.9472423704458,0.00018919270572907
10236,600.4164876590512,0.00018910319941533796
21519,1491.2676381725867,0.00018908160946666324
16386,1029.0339043813756,0.0001889316813692052
24861,877.5031331216273,0.00018864510265893187
11752,744.2894891159755,0.00018858309513827243
9687,911.4191680187322,0.00018857268613948694
25938,762.423614662462,0.00018855966054931808
24137,1487.6732795202154,0.00018846835519580415
25260,1140.996474886128,0.00018841325065578263
24581,1570.9560401138046,0.00018789184141417066
23912,936.8635232574982,0.00018778786137545645
13975,1179.765864591784,0.00018778552343881225
13669,879.4676818238668,0.0001875793479835163
13938,1001.7945791161544,0.00018683638849108317
13929,813.7461532281588,0.0001866844012415577
23971,798.2355658947687,0.00018641171917761225
10990,684.3632754712817,0.00018595689125307452
8502,910.369540652266,0.0001856794553092607
13714,809.0973709301668,0.0001855705741534193
13902,1336.6509641019147,0.00018554981423332843
12941,1261.6445163458177,0.00018544504358701167
29349,949.4980258483733,0.0001853610684330447
22957,1547.9560893114585,0.0001847932839150015
25984,1010.1721977146087,0.00018472884654918527
15868,911.0252263975015,0.00018448980240429863
13596,711.8573840078672,0.0001844293883459975
9524,568.7037836940069,0.00018439247313743127
14202,767.059087455418,0.00018413024348729986
3576,1228.2444207925691,0.00018386891934398623
270,816.5629692485425,0.00018366467897060104
16417,773.576400876704,0.00018365093578742592
22074,884.4807854168336,0.0001834002588682633
13897,906.4573835288247,0.00018338448859061266
14036,1222.316653550509,0.00018330994368182687
34699,921.6701874142183,0.00018313112446076765
2266,1049.2850401495693,0.0001828121554935149
13889,900.865995448601,0.0001822533004484722
29413,1199.3423237701902,0.00018221019430465153
12963,641.1385154455846,0.00018210700052166733
21507,757.7465412269594,0.00018210647251529165
9586,681.452044170457,0.00018200908766356045
10168,685.8958885668677,0.00018191645982316125
13152,899.67101836993,0.00018183242994516938
13882,1209.1970046260785,0.00018177468228289806
617,1029.3742294000874,0.00018162790425915387
3575,1198.6191047107075,0.00018157018612319553
12888,989.2378404719835,0.00018148041960632837
23884,838.3126491595468,0.00018110735836633087
15869,839.4653851557918,0.00018104325953040954
8991,698.2182279801474,0.00018104033033928
24023,1009.3258087795293,0.00018083281962302282
12900,461.0580798326841,0.0001804745404111117
24425,915.1420569522023,0.00018046915841931456
14545,1226.0511624478577,0.00018043702027866878
16368,1160.978083844265,0.00018043698514031903
14055,1370.0605711335063,0.00018039990843245695
13894,887.325776324702,0.00018021889281820454
12852,953.8072679824852,0.00018020495720835785
8743,798.4465276412869,0.00018011309490481757
269,810.6433994347118,0.00018009472865398012
11623,996.7202159925089,0.0001800612829468441
15434,818.9201893693761,0.0001798940120547419
24426,898.9931647236111,0.00017965451703008025
33940,958.0025026033193,0.00017956295865871808
23869,820.6976254166423,0.00017953086948785862
24020,550.6413464874198,0.00017944531718865945
47424,837.4191974929353,0.00017924207341083107
366,859.7865572634544,0.00017911252091429495
15616,897.0043107626852,0.00017895564049717625
24151,762.829761481236,0.00017893069336104447
16199,685.2538056789834,0.00017891576109965284
9725,712.7539069826261,0.00017873353159596377
13896,948.5666910667403,0.00017867503822762004
14319,475.9601156336761,0.00017866130375106137
42777,823.6037132581365,0.0001785934935105836
13829,998.2375320055675,0.00017847198792215818
13267,767.4462414010699,0.00017842593545236627
44302,863.9850119438526,0.00017836586462959258
13913,1310.5646633113945,0.0001782166807096558
9983,788.8707715307373,0.00017809373146765838
7587,772.8290673335272,0.00017806430856129763
16092,763.2227203808458,0.000177708115286629
13134,868.3346586735438,0.00017761943291809092
12845,985.2511396499717,0.00017747630657102077
13895,948.5870519062065,0.0001773902255567786
13959,949.933351409886,0.00017716418154432406
13572,526.2628804928594,0.00017708745109820274
13957,1241.5121580635498,0.00017707851265935225
49950,1220.9476923026568,0.0001769938699541912
12854,935.465397348258,0.00017660664934123285
13879,1025.2466757994384,0.00017647906424445814
192,937.0918435721969,0.0001763800288071235
24021,546.8479763895317,0.0001763529579973284
24017,565.100848146427,0.00017611669887515532
13218,943.194620338063,0.00017611087560571109
26469,777.4661245454457,0.0001760266583936085
23911,874.6844649082336,0.00017602579679170348
13841,995.348026270163,0.00017600224523129252
15431,760.4579442553894,0.00017574461440299322
24421,851.2627297366334,0.0001756287040293297
15816,597.2435026176333,0.00017560103930657452
8741,949.2931030538409,0.00017546674234647516
24022,986.1867080594296,0.0001746814089199265
13659,1046.0985888114185,0.0001746029506971823
24001,1155.6772139369286,0.00017434711385541003
618,989.8947478772126,0.00017420965079442251
24070,1467.5745178954483,0.00017403880458094053
23756,973.3402166452319,0.00017402066924918004
13918,940.9961952730408,0.0001740014499399787
29348,1185.3957609553952,0.00017380405859195638
14016,1057.216941103662,0.00017380374689679378
11899,542.3435707328124,0.00017374556342000837
10661,700.8609052092639,0.00017371407869476213
13159,984.9379188286207,0.00017371241631897777
14053,1449.0948140772284,0.00017364168000078947
15887,860.7918930478919,0.0001736313150761851
9475,915.4125733983986,0.0001735999350026697
23297,790.5706460169198,0.00017347312019361298
49146,958.7186248892831,0.00017333852407901208
8740,937.5836143311262,0.0001733023677880718
13885,946.2739738503094,0.00017311328914350083
10720,636.2396940464657,0.00017288063202282815
23739,1570.826420643305,0.00017282109560805102
10775,342.29546766217896,0.00017274860169341706
24077,993.6529434856062,0.00017273653531415246
13907,924.5469639910494,0.00017262903313497061
8672,567.4021436642413,0.00017245535762593393
